company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Taxibolaget i Sverige AB,5590801279,2,45,Ekström; Krister Ulf Sigvard,5,34,Två Alfa AB|Benida Konsult AB|Azul Consulting AB|Taxibolaget i Sverige AB|Entreprenadkollen sverige AB
Projektbyggen Norrort Aktiebolag,5563717528,3,66,Jakobsson; Jan Erik Emanuel,1,1,Projektbyggen Norrort Aktiebolag
Kringelstans Säkerhetsmontage AB,5567197370,2,59,Nygren; Mats Sigvard,2,2,Kringelstans Säkerhetsmontage AB|Kringelstans säkerhetsmontage
LM partners AB,5591734990,3,56,Sandholm; Kent Mikael,2,2,LM partners AB|Sandholmarna AB
LM partners AB,5591734990,3,56,Jonsson; Lars Nils Göran,1,0,LM partners AB
ProjFast Fastighetsutveckling AB,5590558465,2,52,Bergholm; Jan Henrik,1,2,ProjFast Fastighetsutveckling AB
Humidus Södertälje AB,5592172968,3,47,Thögersen; Hampus David,1,0,Humidus Södertälje AB
K.F.M. mark & bygg AB,5567944813,2,64,Pennanen; Carry Patrik Pekka,1,1,K.F.M. mark & bygg AB
Carlark AB,5591728893,3,35,Loftén; Carl Gunnar,1,0,Carlark AB
Custosafe AB,5590074190,2,45,Zang; Yiqun,1,1,Custosafe AB
Axecon AB,5565672523,4,41,Axelsson Masgård; Anna Maria,3,10,Axecon AB|Edimo AB|Maria Masgård Arkitektur Innovation Form
Bolintin AB,5590855408,2,34,Axell; Zahra Simona,4,1,Bolintin AB|Emerald Brothers AB|Bolintin Holding AB|Bostadsrättsföreningen Mälarstaden på Ekerö
Löfa Elberäkningar AB,5567931190,2,68,Löfgren; Anders Olof,2,10,Bostadsrättsföreningen Bällstavik|Löfa Elberäkningar AB
Aktiebolaget Letina,5563109783,2,71,Malmström; Jove Roger,1,4,Aktiebolaget Letina
JR Projekt AB,5566929161,4,53,Bylund; Mats Ruben,4,15,Birka Markbyggnad Aktiebolag|JR Projekt AB|Bostadsrättsföreningen Björnängeberget 1|Karomma Fastigheter Handelsbolag
Tyresö Bygg och Inredning AB,5590235734,2,53,Utter; Lars Stefan,1,1,Tyresö Bygg och Inredning AB
IXXIOM AB,5591024897,2,44,Rydin; Tobias,1,1,IXXIOM AB
IXXIOM AB,5591024897,2,44,Åhrén; Lars Marcus Fredrik,4,10,PRO-OPTIONS AB|Nicklas Åhrén AB|IXXIOM AB|Oyyo AB
JMLindgren Bygg AB,5591723530,2,52,Lindgren; Jan Martin,1,3,JMLindgren Bygg AB
Sunhill Consulting AB,5590671276,3,62,Holgersson; Lars Stefan,1,2,Sunhill Consulting AB
Emma Olsson Design & Branding AB,5591515019,2,43,Olsson; Emma,1,0,Emma Olsson Design & Branding AB
NOEL EL AB,5590518956,2,54,Nosek; Anton,1,0,NOEL EL AB
WEXWEX AB,5567351225,2,43,Regnestam; Hans Gustav,5,17,WEXWEX AB|ÅRE ORIGION AB|STRIV Fastigheter Ett AB|Nacka Marken AB|Oldholding AB
Sjöblom Freij Arkitekter AB,5590589148,4,39,Freij; Axel Johannes,1,0,Sjöblom Freij Arkitekter AB
Sjöblom Freij Arkitekter AB,5590589148,4,39,Sjöblom; Jacob Hans,1,1,Sjöblom Freij Arkitekter AB
PnA Group Sverige AB,5590708979,2,49,Skedung; Per Axel,5,12,PnA Group Sverige AB|Kaffekatten Kommanditbolag|Webit Today AB|T'n'M Invest AB|KOMMANDITBOLAGET EM TRADING
Thomas Forsling Infraprojekt Aktiebolag,5567849137,2,60,Forsling; Sven Erik Thomas,1,1,Thomas Forsling Infraprojekt Aktiebolag
John Eyre AB,5566102777,2,66,Eyre; John Anthony,2,2,Marmbrandt Design AB|John Eyre AB
NAVUS AB,5591037733,2,36,Andersson; Robin Wasan,2,9,Bostadsrättsföreningen Kvällsolen 100|NAVUS AB
Sten och trä i Axmar AB,5591286157,2,37,Johansson; Mikaela Cecilia,2,0,Sten och trä i Axmar AB|Sten och Trä entreprenad Bromma AB
AsaDuru AB,5569883118,3,31,Ibrahim Bedri; Mohamed,1,1,AsaDuru AB
Tungel Fast Mallslingan 4 AB,5563417608,3,49,Tungel; Caroline,12,3,Tungel Fastigheter & Invest AB|Tungelgruppen AB|TUNGEL FASTIGHETS AKTIEBOLAG|Tungel Stängselboda AB|Tungel Fastighetsförvaltning AB|Tungel Invest Aktiebolag|Tungel Lokaler AB|Tungel Fast Mallslingan 4 AB|Tungel Fast Fogdevägen 5 AB|Tungel Fast Leverantörsvägen 8 AB|Tungel Fast Mallslingan 20A AB|Tungel Drift AB
Länna Ventservice & Montage AB,5590249446,2,63,Fougstedt; Erik Andreas,1,3,Länna Ventservice & Montage AB
VIMOD AB,5590744321,2,39,Ostrowska; Monika,1,0,VIMOD AB
BROMSTENS ISOLERING AB,5569460768,3,44,Davidsson; Hans Ove Jörgen,2,1,BROMSTENS ISOLERING AB|Bröderna Davidssons rörteknik AB
Dan Boson Arkitektur AB,5569163016,2,43,Boson; Dan Hjalmar,1,1,Dan Boson Arkitektur AB
Heidenreich El AB,5568614944,2,39,Heidenreich; Mikael Mauri,1,4,Heidenreich El AB
JCL Konsult AB,5566714258,2,45,Lundholm; John Chrispin,8,12,Isolamin Sweden AB|Uppsala Sporthotell AB|Rebnis Hotel Systems AB|Stabsområdet i Kalix AB|Tallvik Förvaltning AB|JCL Konsult AB|Publika Fastigheter Sverige AB|Gräsvreten Huddinge Bästa AB
Sense Pro System Europa AB,5569046815,2,44,Boart; Ulf Allan Robert,3,9,Sense Pro System Projekt AB|Sense Pro System Europa AB|WPS Waterproofsystem AB
VVS Kvalité Norrort AB,5568868458,2,45,Odelstrand; Björn Robert Terje,4,3,RV GRUPPEN AB|Leijons Pumpar & Konsult AB|VVS Kvalité Norrort AB|Bostadsrättsföreningen Koncepthallar Bro-Skällsta
Chri - Con Bygg AB,5567697379,2,54,Gustafsson; Bertil Christer,1,1,Chri - Con Bygg AB
R3 Inredning AB,5568983448,2,33,Anderson; Rauno,1,2,R3 Inredning AB
Anna Wennerstein Consulting AB,5562122662,3,59,Wennerstein; Anna Helena Birgitta,2,0,Renomate AB|Anna Wennerstein Consulting AB
ProTerm Konsult AB,5569875908,2,63,Stålknapp; Bengt Arne,3,6,HSB Bostadsrättsförening Härden i Sollentuna|ProTerm Konsult AB|Vidat AB
Bäckman Hantverket Plattsättning AB,5591631238,4,50,Bäckman; Jimmy Roland,1,0,Bäckman Hantverket Plattsättning AB
Antika Golv Sthlm AB,5567143564,2,46,Svensson; Carl Henrik,1,3,Antika Golv Sthlm AB
Stattin Production AB,5568974702,2,55,Stattin; Mats Erik Bruno,1,7,Stattin Production AB
INSTALLATIONS-PARTNER i Stockholm Aktiebolag,5564467164,3,58,Bisting; Clas Håkan,5,4,Installationspartner Datacord AB|Raket Service Aktiebolag|INSTALLATIONS-PARTNER i Stockholm Aktiebolag|Bisting Keramik AB|Datacord Invest AB
COMPLETE CONSTRUCTION I STOCKHOLM AB,5568633571,2,45,Mackey; James Steven,2,3,Complete Kitchens i Stockholm AB|COMPLETE CONSTRUCTION I STOCKHOLM AB
Johan Svensson Invest AB,5569617508,2,34,Svensson; Johan Carl Fredrik,1,0,Johan Svensson Invest AB
Tore & Co Arkitektkontor AB,5565085700,2,63,Åberg; Tore Georg,3,7,Bostadsrättsföreningen Iverson|Rörstrandsgatans Arkitekter AB|Tore & Co Arkitektkontor AB
Kallrén konsult AB,5591976559,3,61,Kallrén; Lars Olof,2,0,Kallrén konsult AB|Makadam förlag & bokproduktion AB
Sjöbolaget Roslagen AB,5565603528,3,47,Collins Green; Jenny Maria,2,3,Sjöbolaget Roslagen AB|Sjöbolaget Handelsbolag
Ekilla rör AB,5568349491,2,41,Sundberg; Jan Peter,1,2,Ekilla rör AB
Silver Thread AB,5591844823,2,74,Fagernaes; Anne Hedvig,1,3,Silver Thread AB
Liedström & Starck Byggprojekt AB,5592093339,3,53,Starck; Timo Tapio,3,4,Spektern Fastigheter AB|Liedström & Starck Byggprojekt AB|Silverdal Projektledning AB
Kirschmann Sverige AB,5568654767,2,35,Mikk-Kirsme; Aaron,2,3,Bostadsrättsföreningen Postiljonen|Kirschmann Sverige AB
MANYI AB,5590889597,2,65,Iwanowski; Tadeusz,1,2,MANYI AB
Ritz Service Entreprenad AB,5591625586,2,55,Ritz; Dominik,1,3,Ritz Service Entreprenad AB
TFC Elektriker AB,5590471834,2,45,Ionita; Tudorel,1,0,TFC Elektriker AB
PHB MÅLERI AB,5569612731,2,45,Berggren; Lars Peter Henry,1,1,PHB MÅLERI AB
Hissäkra AB,5569861254,3,35,Osmani; Maarouf,1,3,Hissäkra AB
Hissäkra AB,5569861254,3,35,Abdu; Kulsum,1,1,Hissäkra AB
Jeanette Karsten ARKDEKO AB,5569831968,3,34,Appelbom Karsten; Jeanette,1,2,Jeanette Karsten ARKDEKO AB
TT Inredningsarkitektur & Möbeldesign AB,5590506035,2,44,Tamm; Bettina Michaela Hermine,2,3,Gondos shoes AB|TT Inredningsarkitektur & Möbeldesign AB
x2 Design AB,5568444318,2,46,Li; Rune Junior Rui-Xin,2,4,X3 Group AB|x2 Design AB
Hemviken Bygg AB,5590073465,2,35,Helmers; Anton,2,2,Hemviken Bygg AB|Sjöliv Krut AB
Geleos AB,5569599961,2,42,Mishenko; Roman,1,0,Geleos AB
Bergboken AB,5568704638,4,47,Wichmann; Curt Henry,1,1,Bergboken AB
Bergboken AB,5568704638,4,47,Lidman; Gun Anna-Kerstin,1,0,Bergboken AB
Ekman Blomquist Yacht Design AB,5568998214,4,35,Rosenblad; Jens Gunnar,6,9,Ekman Blomquist Yacht Design AB|Rebel Work AB|Rebel Work 12 AB|Rebel Work 10 AB|Rebel Work 9 AB|Rebel Work 11 AB
Ekman Blomquist Yacht Design AB,5568998214,4,35,Tavassoli; Patrik Carl Johannes,6,14,Ekman Blomquist Yacht Design AB|Rebel Work AB|Rebel Work 12 AB|Rebel Work 10 AB|Rebel Work 9 AB|Rebel Work 11 AB
Rönnholm Consulting AB,5569293276,2,46,Rönnholm; Malin Kristina,5,0,Projektteamet Stockholm AB|FoF Asset Management Aktiebolag|Rönnholm Consulting AB|Rönnholm Holding AB
Rönnholm Consulting AB,5569293276,2,46,Rönnholm; Daniel Alirio,3,2,Projektteamet Stockholm AB|Rönnholm Holding AB|Rönnholm Consulting AB
Åke Dufström Trafikkonsult AB,5569014730,2,55,Dufström; Bengt Åke,2,0,Pernilla Dufström AB|Åke Dufström Trafikkonsult AB
Villa Ed AB,5569368177,2,51,Schmidt; Susanne Viktoria,6,5,Nator AB|Villa Ed inredning AB|Villa Ed AB|Båtbyggartorp Holding AB|Bygg och Maskin BAM AB
Schott Adamietz Arkiform AB,5569322778,2,51,Schott; Jan Tobias,1,1,Schott Adamietz Arkiform AB
Amedin Scandinavia AB,5568877012,2,52,Edin; Karl Magnus,1,2,Amedin Scandinavia AB
R&H Nilsson Arkitektbyrå AB,5565897914,2,52,Nilsson; Rolf Yngve,1,3,R&H Nilsson Arkitektbyrå AB
Peter Fors Måleri AB,5565358750,5,57,Fors; Rolf Peter,4,6,Peter Fors Måleri & Entreprenad AB|Trind AB|Peter Fors Måleri AB|Peter Fors Invest AB
S Brun AB,5590662556,3,58,Randström; Lars Sture,1,2,S Brun AB
Elbyggarna i Västerort AB,5567461842,2,53,Öhman; Leif Erik Ingemar,2,7,Petrica Hedlund Kommanditbolag|Elbyggarna i Västerort AB
Kjerstin Smeds Design Aktiebolag,5565135810,2,73,Nybonde; Trygve Olof,1,1,Kjerstin Smeds Design Aktiebolag
Skylt- och Elmontage i Älta Aktiebolag,5562030154,2,57,Branheim; Ulf Rickard,2,3,Bostadsrättsföreningen Näsbypark 49|Skylt- och Elmontage i Älta Aktiebolag
Bucks & Spurs Company Stockholm AB,5568396229,3,56,Dahlblom; Inger Marina,2,2,Bucks & Spurs Company Stockholm AB|Dahlblooms Byrå AB
Sveadalen AB,5565274593,2,59,Andersson; Bo Roger,2,4,Sveadalen AB|Bo Andersson Schakt & VVS
WAGMA AB,5590547245,2,47,Suleiman Fendi; Ahmed,1,1,WAGMA AB
Dalarö Design & Bygg AB,5591626717,2,37,Olaussen; Dennis,2,5,Dalarö Design & Bygg AB|Olaussen Byggtjänst
KS Byggteknik i Haninge Aktiebolag,5565086831,2,62,Sellstone; Sven Christer,1,3,KS Byggteknik i Haninge Aktiebolag
Björn Lundquist Arkitektur AB,5591349773,2,39,Lundquist; Björn Carl,2,3,Björn Lundquist Arkitektur AB|Björn Lundquist Arkitektur
Hagstedt Sweden AB,5591936405,3,40,Hagstedt; Thomas Daniel,1,0,Hagstedt Sweden AB
Hagstedt Sweden AB,5591936405,3,40,Hagstedt; Karl Fredrik,1,1,Hagstedt Sweden AB
Strandberg Förvaltning AB,5569728347,2,41,Strandberg; Erik Jonny,4,3,CSK Projekt AB|Uppsala Elcentral AB|Strandberg Förvaltning AB|Prestige Worldwide AB
Funkify AB,5591054084,2,36,Ogland; Lena Eva Emma,2,3,Funkify AB|Textomedia
Molnetto Invest AB,5590566575,2,48,Nikolovski; Dejan,2,1,Molnetto Invest AB|Molnetto Group AB
SS Group AB,5569331829,2,40,El Masri; Mikael Mohamad,2,7,SS Group AB|Larmakuten Sweden
Bejmek AB,5565616280,2,66,Johansson; Dan Anders,1,3,Bejmek AB
Bröderna Kask AB,5591278998,3,48,Kask; Daniel Kjell,1,1,Bröderna Kask AB
Bröderna Kask AB,5591278998,3,48,Kask; Andreas Jan,1,1,Bröderna Kask AB
H. KÄLLGREN Aktiebolag,5563354249,2,57,Källgren; Hans Olof,1,2,H. KÄLLGREN Aktiebolag
Lundqvist Teleteknik AB,5567437024,2,50,Lundqvist; Göran Patrik,1,1,Lundqvist Teleteknik AB
Nida Tech Sweden AB,5569013294,5,58,Bennet; Lars Nils Thomas,2,2,Nida Tech Sweden AB|Wittra Sweden AB
JT ALLT BYGG AB,5591040547,2,40,Kawa; Tomasz Jan,2,0,JT ALLT BYGG AB|TOMI Bygg
Storstaden Bromma Bostad AB,5569689481,4,43,Jutner; Per Arne,23,89,Storstaden Bostad Nacka AB|STORSTADEN STOCKHOLM BOSTAD AB|Storstaden Bostad Älvsjö II AB|Abentor Innovation AB|Storstaden Stockholm Fastigheter AB|Storstaden Bromma Bostad AB|Storstaden Bostad Älvsjö III AB|Storstaden Property Group Holding AB|Storstaden Bostad Mälaräng AB|Storstaden Bostad Älvsjö AB|Segerporten Holding AB|Vikdalsvägen Fastighets II AB|Kavelbron Fastighets AB|Vikdalsvägen Fastighets AB|Segerporten Holding II AB|Visionen Elteknik Sverige AB|Hemmavid Sverige AB|Vikdalsporten Holding AB|Vikdalsvägen Garage AB|Eksätravägen Fastighets AB|Mälarhöjdsporten Holding AB|Storstaden Bostad Årsta AB|Bostadsrättsföreningen Stadsporten i Nacka
Midsommarkransens Kakel AB,5590962782,2,51,Andreasson; Ulf Ingemar Torbjörn,1,6,Midsommarkransens Kakel AB
The Aughts AB,5592149628,2,43,O'Keefe Östberg; Lisa Britasdotter,3,2,The Aughts AB|Bostadsrättsföreningen Rådjuret 10|Samarbetets Vänner
The Aughts AB,5592149628,2,43,O'Keefe; Dana Cole,1,0,The Aughts AB
TS Texture & Design AB,5590174602,2,53,Bill Sellers; Toyine Manon,1,0,TS Texture & Design AB
Byggnadsfirma Stig Lindgren Aktiebolag,5564817624,2,57,Lindgren; Stig Erik Robert,1,1,Byggnadsfirma Stig Lindgren Aktiebolag
Home by Jb AB,5569624348,2,47,Blomberg; Jenny Mari,2,0,PB Home AB|Home by Jb AB
Carlquist & Fenger Arkitekter AB,5568929896,2,58,Fenger; Finnur Emilsson,1,4,Carlquist & Fenger Arkitekter AB
Odalen Management 2 AB,5592001464,3,52,Mabäcker; Alex Erik,34,63,Vejbygruppen AB|Ricano AB|Odalen SBB Projekt Altpl AB|Odalen Management 2 AB|Ricano 9 AB|Gambas & Co AB|Sicano 1 AB|Odalen Fastigheter AB|AMFI Fastigheter AB|Odalen Stensta Utveckling AB|Amfori AB|Sicano Holding AB|Mabäcker Group AB|Odalen 2 Holding AB|Sommarsol Holding 2 AB|Odalen SBB Projekt 1 AB|Sommarsol Fastigheter AB|Mabäcker & Co AB|Odalen Projektutveckling AB|Odalen Holding AB|Sicano Property AB|Odalen Vejby Holding AB|Odalen Management AB|Odalen Projekt Holding AB|Sicano 3 AB|Sommarsol exploatering Holding AB|Sommarsol Samlingslokal AB|Odalen Upphandling 1 AB|Samhäll 102 AB|Sommarsol utveckling AB|Salong LEN AB|Sicano 2 AB|Sommarsol Holding AB|Sicano 4 AB
StockOhms Eltjänst AB,5592091523,2,40,Muwonge-Matovu; Simon,2,0,StockOhms Eltjänst AB|StockOhms El Filial
StockOhms Eltjänst AB,5592091523,2,40,Wickström Bouanani; Leyla Helena,1,1,StockOhms Eltjänst AB
ToeTag AB,5569266116,2,43,Lindell; Peter Emanuel Thommy,2,3,52 kvadratmeter AB|ToeTag AB
Ågren värme och fastigheter AB,5590540646,2,37,Ågren; Yngve Andreas,2,2,Ågren värme och fastigheter AB|TechNorth Energilösningar AB
Evify Sweden AB,5591762496,4,27,Hägglund; Philip Axel Olof,3,1,Evify Sweden AB|Creditbird AB|Taylerd AB
Elmenhoff group AB,5591868418,2,37,Elmenhoff; Carl Bo Sebastian,1,0,Elmenhoff group AB
IWL i Sverige AB,5567636229,2,61,Ingre; Bengt Michael,1,3,IWL i Sverige AB
Roger Bergen BYGG & VVS AB,5590347307,2,52,Bergen; Roger,1,2,Roger Bergen BYGG & VVS AB
T. BERGERBERGER AB,5568626161,3,46,Berger; Thomas,3,3,Visual Motor AB|ConPro Enterprise AB|T. BERGERBERGER AB
T. BERGERBERGER AB,5568626161,3,46,Berger; Jenny Elisabeth,5,1,Visual Motor AB|Najs-JeNaJa AB|Frisör Jenny Berger|T. BERGERBERGER AB|ConPro Enterprise AB
Caroline Sandström AB,5591155717,2,46,Sandström; Caroline,1,0,Caroline Sandström AB
Beställarstöd Gösta Gustafsson AB,5568631344,2,72,Gustafsson; Gösta Sten Hadar,2,2,HSB Bostadsrättsförening Finnboda Allé i Nacka|Beställarstöd Gösta Gustafsson AB
MIHA Byggkonsult AB,5592164510,2,36,Halvarsson; Mikael Björn,1,0,MIHA Byggkonsult AB
MHV Bygg AB,5590174826,2,41,Malisauskas; Mindaugas,1,0,MHV Bygg AB
Lift me up AB,5591456990,3,34,Perttunen; Tatu Tapani,1,2,Lift me up AB
Lift me up AB,5591456990,3,34,Kangas; Carl Daniel,1,2,Lift me up AB
Stockholms fönster & måleri AB,5569002917,2,53,Ristau; Björn Peter,1,3,Stockholms fönster & måleri AB
Arkitekt & Projekt i Värmdö AB,5590698527,2,39,Engberg; Andreas Carl David,3,1,Gustavsbergs Hamn Ekonomisk förening|Arkitekt & Projekt i Värmdö AB|Thenergy Consulting AB
Arkitekt & Projekt i Värmdö AB,5590698527,2,39,Engberg; Christina Caroline,1,0,Arkitekt & Projekt i Värmdö AB
Vi Lösere AB,5591545750,2,27,Brannäs; Ludvig Max,2,2,Ice In A Box AB|Vi Lösere AB
Netmade AB,5591423180,2,36,Borowiec; Dawid,2,14,Netmade AB|Konsultfaktura Sverige AB
ARC Lars Pålsson Arkitektkontor AB,5568996770,2,66,Pålsson; Lars Orvar,3,6,HSB Bostadsrättsförening Höken i Stockholm|ARC Lars Pålsson Arkitektkontor AB|ARC; LARS PÅLSSON ARKITEKTKONTOR
Kits Creative AB,5567263081,2,53,Kits; Stefan Mikael Jef,1,1,Kits Creative AB
Lennart Ericsson Projekt AB,5566803424,2,51,Ericsson; Ulf Eric,6,3,Lennart Ericsson Fastigheter Aktiebolag|Lennart Ericsson Holding AB|Picky Drinks AB|Lennart Ericsson Projekt AB|Lennart Ericsson Värdepapper AB|Bostadsrättsföreningen Vedbäraren 21
Robigo AB,5567001523,3,54,Wisborn; Roland Tage,2,11,Robigo AB|Hope i Stockholm AB
Karolina FigurOne AB,5569453565,1,54,Jelassi Sundqvist; Karolina Maria,2,4,ArbetsAvlastning - Marknadskompetens i Älvsjö     Aktiebolag|Karolina FigurOne AB
Södersunda Entreprenad & Allservice AB,5591457303,3,56,Andersson; Per Ove Linus,1,1,Södersunda Entreprenad & Allservice AB
Södersunda Entreprenad & Allservice AB,5591457303,3,56,Andersson; Ulf Magnus Ingemar,1,1,Södersunda Entreprenad & Allservice AB
Innovec AB,5590362017,2,74,Fernström; Alina Elzbieta,1,2,Innovec AB
A&G Sweden AB,5590615604,3,35,Gustafsson; Robin,3,1,A&G Sweden AB|Bil & Data Teknik RR AB|BDT Bilservice Kommanditbolag
A&G Sweden AB,5590615604,3,35,Al-Mashahdi; Ahmad,1,0,A&G Sweden AB
Visuell Idé; Thomas Håkansson Aktiebolag,5560709452,2,55,Håkansson; Thomas Ted,5,6,Creations in Progress Sweden AB|Visuell Idé; Thomas Håkansson Aktiebolag|Re-Creation Stockholm AB|Dead Stock Creations AB|Design Develop Research DDR AB
FE Bergarbeten AB,5590367412,2,49,Ekström; Carl Fredrik Martin,1,1,FE Bergarbeten AB
FE Bergarbeten AB,5590367412,2,49,Andersson; Sonja Anita Kristina,1,0,FE Bergarbeten AB
Create Bygg Sverige AB,5591155048,2,45,Lefvert; Tommy Rolf,1,1,Create Bygg Sverige AB
B & I i Täby AB,5567976948,2,40,Rostam Khesal; Omid,10,9,Work Integration i Stockholm AB|B & I i Täby AB|Mobily Sverige AB|Rostam Durlow AB|Maxival AB|Svinninge Skogsäng AB|Bostadsrättsföreningen Svinninge Terrasser|Rostam Durlow Utveckling AB|Rostam Durlow 3 AB|Rostam Durlow 2 AB
Mattias Steveling Byggteknik AB,5591406441,3,45,Steveling; Mattias Per Gustav,1,0,Mattias Steveling Byggteknik AB
petra gipp arkitektur AB,5567838700,2,53,Gipp; Petra Maria,3,4,petra gipp studio AB|petra gipp tuna AB|petra gipp arkitektur AB
P.M.B i Stockholm AB,5590417084,2,38,Jonsson; Dick Peter,6,3,GrundFab mark och anläggning AB|P.M.B i Stockholm AB|TJ Ranch AB|GB Project Idre AB|PETER JONSSON INVESTMENT Filial|Peter j-son's Allservice Filial
Lett Renovering AB,5591474712,3,48,Dreimanis; Janis,1,0,Lett Renovering AB
Fröléns Arkitektkontor Aktiebolag,5562658418,3,68,Frölén; Per Christer,1,0,Fröléns Arkitektkontor Aktiebolag
NOFOG AB,5590973367,3,40,Dahlborg; Gustav Gunnar,1,3,NOFOG AB
NOFOG AB,5590973367,3,40,Dahlborg; Oskar Gunnar,1,2,NOFOG AB
Kungsliljans Snickare AB,5568409568,2,48,Jensflo; Fredrik Conny,1,1,Kungsliljans Snickare AB
cafam AB,5566991435,2,60,Carlsson; Bengt Lars Eric,3,5,Doson fast AB|cafam AB|Käppen AB
Jonsson & Persson Arkitekter AB,5569732232,3,57,Jonsson; Lars Udde,1,3,Jonsson & Persson Arkitekter AB
Swesa Mitt Internationale AB,5569779647,2,53,Kimthi; Maria Helena,2,3,Swesa Mitt Internationale AB|Connect MK Consulting
Swesa Mitt Internationale AB,5569779647,2,53,Kimthi; Henrik Lars Evald,1,3,Swesa Mitt Internationale AB
Johan Peter Edlund AB,5568517956,2,46,Edlund; Johan Peter,1,5,Johan Peter Edlund AB
Johanna Björlin Design AB,5591689483,3,49,Björlin; Karin Johanna,2,0,Jonas Björlin AB|Johanna Björlin Design AB
Nordholms Måleri Aktiebolag,5563436277,2,62,Nordholm; Jan Åke,1,2,Nordholms Måleri Aktiebolag
HABAU Sverige AB,5568568181,3,35,Tanasescu; Iuliana,1,1,HABAU Sverige AB
VIAST AB,5590236914,2,43,Branke; Angelika Nicole,7,12,Style Bygg Land AB|VIAST AB|AVIZO AB|East European Food Co AB|ORFEI AB|ENEY AB|VIAST INVEST LIMITED UK Filial
A. Ahlberg Plåt- & Byggkonsult AB,5568303753,2,51,Ahlberg; Anders Fredrik Stellanson,8,11,A. Ahlberg Plåt- & Byggkonsult AB|Aktiebolaget Malholm|Bostadsrättsföreningen Valsätra Symfoni|Föräldrakooperativet Trollebo; Ekonomisk Förening|Bostadsrättsföreningen Smedsbylen i Uppsala|Bostadsrättsföreningen Dalkarlsvägen 27|Bostadsrättsföreningen Kåbo Symfoni|Bostadsrättsföreningen Herrgårdskullen
Hebrant Byggkonsult AB,5569667644,2,45,Hebrant; Johan Thomas,2,3,Hebrant Bygg & Kretslopp Aktiebolag|Hebrant Byggkonsult AB
Braston Bygg AB,5591524755,2,31,Stonkus; Mindaugas,2,2,Braston Bygg AB|MS Byggservice & Entreprenad
BS Bad och Stamrenoveringar Aktiebolag,5564239068,2,40,Jacobsen; Hans-Peter Michael,1,0,BS Bad och Stamrenoveringar Aktiebolag
Daniel Larsson bygg och entreprenad AB,5569712770,2,40,Larsson; Daniel Jimmy,1,0,Daniel Larsson bygg och entreprenad AB
Västra Ingarö Bygg AB,5592183114,2,33,Sjödahl; Johan Karl Gunnar,1,1,Västra Ingarö Bygg AB
Text å Form AH AB,5565815031,2,73,Hofvander; Irene Annette,2,2,Bostadsrättsföreningen Olofsgården|Text å Form AH AB
id3D AB,5590313382,2,46,Juknevicius; Vilius,1,1,id3D AB
Alcea AB,5590538830,3,38,Möller; Fredrik Bo,1,1,Alcea AB
Lindström & Walldén Arkitektkontor Aktiebolag,5563973980,3,63,Lindström; Kristina Ulla Margareta,1,3,Lindström & Walldén Arkitektkontor Aktiebolag
Fladvad Planering och Kvalitet AB,5591646475,4,51,Fladvad; Lars Johan Ivar,2,1,Fladvad Planering och Kvalitet AB|Ideella föreningen FAH-Förbundet för Allmänt      Hälsoskydd med firma FAH-Litteratur
GIDIRON AB,5565757068,2,64,Wåle; Ulf Christer,1,1,GIDIRON AB
J Nordström Bygg AB,5569761637,2,72,Nordström; Jan Olof,2,2,Bostadsrättsföreningen Ängby Backe|J Nordström Bygg AB
Kansas Consulting AB,5569574980,4,67,Forsberg; Thomas Ingemar,1,1,Kansas Consulting AB
Nord Snickarna AB,5568501117,2,43,Friedner; Carl Petter Wilhelm,1,1,Nord Snickarna AB
C A VVS AB,5590087697,2,52,Axelsson; Karl Magnus,3,1,LS Svensk Larmteknik AB|C A VVS AB|Stockholms Elautomatic AB
Jansson's tak & fasad AB,5568653371,3,55,Asmanova; Heidi,3,0,Jansson's tak & fasad AB|Asmanova Group AB|AsmaNova Group
Rockplan Sweden Aktiebolag,5569686743,4,55,Paavola; Pertti Kalevi,2,12,Geo Survey Mätteknik AB|Rockplan Sweden Aktiebolag
Hemlängtan Bad & VVS AB,5591470231,3,48,Svennersjö; Carl-Johan Björnson,1,2,Hemlängtan Bad & VVS AB
Hemlängtan Bad & VVS AB,5591470231,3,48,Johansson; Andreas Jerry Daniel,6,5,Hemlängtan Bygg & Måleri AB|Hemlängtan Bad & VVS AB|Hemlängtan at Skolvägen 5a AB|Hemlängtan at Museivägen 9 AB|Hemlängtan at Kolsvedjavägen 12-14 AB|JuMo Holding AB
Olen Studio AB,5590629076,2,45,Karlsson; Olena,1,6,Olen Studio AB
PP Creative Direction & Connection AB,5568301799,2,41,Oblitas Vela; Carlos Ramiro,1,3,PP Creative Direction & Connection AB
Marie Kronqvist Form AB,5568927593,2,57,Kronquist; Marie Pernilla,1,2,Marie Kronqvist Form AB
Ortrud Medical AB,5590224167,3,43,Nilsson; John Patrik,1,5,Ortrud Medical AB
JP Sustainable Investment and Consulting AB,5569905374,2,49,Röttorp; Paul Jonas,2,6,Jörgen Eglund Entreprenad AB|JP Sustainable Investment and Consulting AB
GT Consulting services AB,5569313553,2,70,Thorslund; Gunnar Ludvig,1,4,GT Consulting services AB
