company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Sunnytek Solar Sweden AB,5591991079,3,50,Jansson; Rolf Allan,1,4,Sunnytek Solar Sweden AB
Sunnytek Solar Sweden AB,5591991079,3,50,Lundqvist-Jansson; R S Caroline,1,5,Sunnytek Solar Sweden AB
J&NT MÅLERI OCH BYGG AB,5591505622,2,55,Fälling; Jan Lennart,1,4,J&NT MÅLERI OCH BYGG AB
Nordic Building & Paint Labs AB,5569689226,4,63,Weissenborn; Peter Karl,1,0,Nordic Building & Paint Labs AB
Håkan Lindbergs EL AB,5591880546,2,55,Lindberg; Håkan Kjell,1,5,Håkan Lindbergs EL AB
Nilsson Rahm AB,5590380613,4,38,Nilsson; Anna Therese,1,0,Nilsson Rahm AB
Laser mätteknik Sverige AB,5591458350,2,51,Tedenbäck; Karl Patrik,1,1,Laser mätteknik Sverige AB
VVS Express Mälardalen AB,5568221088,2,57,Olsson; Allan Mathias,1,1,VVS Express Mälardalen AB
RÖDLÖNNEN AB,5591678882,2,42,Schmidt Johansson; Ingrid K Sofi K,1,0,RÖDLÖNNEN AB
El och Fastighetsteknik i Norrort AB,5569723173,2,55,Eriksson; Johan Anders Patrik,1,0,El och Fastighetsteknik i Norrort AB
Wesslén & Wesslén AB,5563957405,3,67,Wesslén Zanderholm; Kristina Antonie,2,10,Wesslén & Wesslén AB|Delish Bakehouse Stockholm AB
Grey Interior & Properties AB,5591330971,2,46,Kostic; Patrik Milovan,2,1,Bostadsrättsföreningen Slottssmycket|Grey Interior & Properties AB
Grey Interior & Properties AB,5591330971,2,46,Kostic; Linda Maria,3,1,STHLM ROOMS AB|Grey Interior & Properties AB|Grey Interior & Properties
Johan Edström Projekt AB,5565527164,3,52,Edström; Lars Johan,7,9,Conrect AB|Tillsammans Projektledning AB|Conrect Byggservice AB|Johan Edström Projekt AB|IJAG AB|StudioT AB|Tillsammans Projektutveckling AB
RVA Radar Väg Analys AB,5565672481,2,74,Olofsson; Ingmar Bertil Einar,2,2,Energideklarationer Eringma AB|RVA Radar Väg Analys AB
Ekeby Rör AB,5566688379,4,67,Haldin; Jan Gustav,1,0,Ekeby Rör AB
Skoeld Group AB,5566087051,2,61,Sköld; Hans Johan,6,21,Skoeld Group AB|Fitness and Feet by H. AB|Längtan Hem i Västerort AB|SKOELD ESTATE AB|Bostadsrättsföreningen Kära och fjädrar|Erken Fastigheter AB
kempe ljusdesign AB,5568384902,2,54,Kempe; Nils Martin,2,0,Kempes elektriska ruljangs|kempe ljusdesign AB
K.A.P.A. logistik AB,5568147697,2,53,Milosevic; Dusan,2,1,K.A.P.A. logistik AB|KAPA 3pl AB
Söderström & Larsson Bygg AB,5591730311,4,37,Larsson; Fredrik John,1,0,Söderström & Larsson Bygg AB
Söderström & Larsson Bygg AB,5591730311,4,37,Söderström; Patrik Stig Erik,1,0,Söderström & Larsson Bygg AB
CASA Construction Management AB,5569275034,2,60,Hamrin; Jan Andreas,1,0,CASA Construction Management AB
Domingo Design AB,5591895890,2,35,Sanchez Elias; Claudia Vanesa,1,1,Domingo Design AB
Domingo Design AB,5591895890,2,35,Uzdanavicius; Tomas,1,2,Domingo Design AB
RI Consulting Sweden AB,5590648449,2,64,Ingman; Karl Rolf Magnus,1,1,RI Consulting Sweden AB
J&C Railinvest AB,5590687108,3,48,Berg; Bertil Göran Johnny,9,5,NVBS Projekt AB|NVBS Anläggning AB|NVBS Infra AB|NVBS Electric AB|J&C Railinvest AB|NVBS Rail Nordics AB|NVBS Rail AB|Mountain Rail Holding AB|J&C Rail Holding AB
Botkyrka Entreprenad i Tullinge AB,5569025389,2,50,Steen; Lars Joacim,5,0,Botkyrka Entreprenad AB|Hundcoachen Fredrik Steen AB|Botkyrka Entreprenad i Tullinge AB|JJF Fastigheter AB|JJF Investering AB
Tgs Entreprenad AB,5591462022,2,46,Sätterlund; Thomas Gunnar,2,2,Tgs Entreprenad AB|Bostadsrättsföreningen Torsby Åkerväg
IMPERIAL SERVICE TEAM AB,5569717035,1,47,Oganesian; Garik,1,7,IMPERIAL SERVICE TEAM AB
Sember Projekt AB,5590224555,2,40,Semberg; Lars Johan,1,2,Sember Projekt AB
Plussidan Byggtjänster AB,5569163487,2,46,Nilsson; Patrik Owe,2,3,Plussidan Byggtjänster AB|Lilu Konsult AB
SN Bygg och Förvaltning AB,5563438257,2,66,Norlin; John Krister,2,1,GUP Sweden AB|SN Bygg och Förvaltning AB
JMP Bygg & Förvaltning Sverige AB,5569018756,2,54,Hellgren; Karl Robert,6,30,JMP Bygg & Förvaltning Sverige AB|OLM Gruppen AB|OLM Holding AB|SVEA Personal AB|OLM Fastigheter Gagnef AB|Hantverkshjälpenonline Sverige AB
Data Tele Montage i Nykvarn AB,5567059737,2,62,Loft‚n; Roland Jimmy,1,3,Data Tele Montage i Nykvarn AB
Undertak - och Fasadentreprenader Sverige AB,5560585837,3,56,Hårte; Kurt Peter,4,28,Peab Sverige AB|Peab Byggservice Aktiebolag|Undertak - och Fasadentreprenader Sverige AB|Rörman Installation & Service                     Sverige AB
Infrakonsult Mälardalen AB,5592021371,4,46,Häggblom; Ronnie Mikael,2,1,Infrakonsult Mälardalen AB|Skandinavisk anläggningskonsult AB
Infrakonsult Mälardalen AB,5592021371,4,46,Linderholm; Björn Erik,2,2,Infrakonsult Mälardalen AB|JordKullan AB
Grunditz Göransson Arkitekter AB,5568272685,4,55,Göransson; Hans Folke,1,12,Grunditz Göransson Arkitekter AB
Grunditz Göransson Arkitekter AB,5568272685,4,55,Grunditz; Maria Elisabeth,1,9,Grunditz Göransson Arkitekter AB
PROJ ARK AB,5567778138,2,58,Selander; Johanna Maria Margareta,3,0,Pär Selander AB|Piqubit AB|PROJ ARK AB
MJ Golv AB,5591752588,2,42,Juntunen; Henrik Mikael,2,1,MJ Golv AB|MJ Golv
Jannehill's Rör AB,5590330691,2,59,Pettersson; Jan-Erik,1,2,Jannehill's Rör AB
TM Schollin AB,5567527220,2,52,Schollin; Martin Einar,1,13,TM Schollin AB
TAMAC projekt AB,5592003403,3,36,Carter; Michael Alexander,2,0,TAMAC projekt AB|Kungsjö AB
Basic Bygg & Städ i Sverige AB,5566772702,2,41,Budny; Michal Adam,1,1,Basic Bygg & Städ i Sverige AB
Back Bygg & Interiör i Viggbyholm AB,5591597181,2,58,Back; Per-Åke Gunnar,1,2,Back Bygg & Interiör i Viggbyholm AB
CMV Logistic AB,5591755797,3,37,Noutsou; Christina,3,1,CMV Logistic AB|Starbizz frukost & catering Handelsbolag|Cardinalis Miljövård AB
TryggaEl i Skandinavien AB,5569639270,2,58,Cures Trifunovic; Fernando,2,2,TryggaEl i Skandinavien AB|Pool; Spa & Elservice i Stockholm
AN mark & entreprenad AB,5591979520,3,31,Hedbjörn; Johan Niklas,10,3,GR Construction AB|AN Property Development AB|GR Betong AB|VVS & Rör-Jour Bromma AB|AN mark & entreprenad AB|AN Säkerhet & El AB|Bostadsrättsföreningen townhouse storhaga|GR Sweden Holding AB|AN Empire Holding AB
True Products i Stockholm AB,5591940415,4,46,Troedsson Edvardsson; Cecilia E,4,10,Klippotekets Fabrik Aktiebolag|True Products i Stockholm AB|Klippotekets Fastighets AB|Edvardsson & Kressner Invest AB
Aktiebolaget Stratosfär,5569518334,2,58,Knutzén Fredin; Johan Hans Alexander,1,5,Aktiebolaget Stratosfär
SR Elcentralen AB,5562466242,2,64,Garbergs; Stig Sören,6,1,RT Lift Aktiebolag|SR Elcentralen AB|Urstigs AB|FG Invest AB|Garbergs Holding AB|Energi i ledning Stockholm AB
Naturhus i Täby AB,5590112867,2,38,Strömberg; Daniel,1,1,Naturhus i Täby AB
Pre Consult i Norrtälje AB,5590705348,2,62,Sundin; Mats Johan,1,0,Pre Consult i Norrtälje AB
Markorama Entreprenad AB,5569710782,2,40,Borsos; Adam,6,0,Aktiebolaget Karossan Invest|Markorama Entreprenad AB|Snättringe Fastighet & Ekonomi Handelsbolag|Musik och J ekonomisk förening|Apv Invest AB
WhiteFox Bygg AB,5591458798,2,40,Vedjasevs; Vladimir,1,1,WhiteFox Bygg AB
Mallmin Mark & Bygg AB,5568423114,2,51,Mallmin; Torbjörn Torstenson,1,1,Mallmin Mark & Bygg AB
LAUVAB AB,5591309496,2,37,Adlers; Rihards,1,0,LAUVAB AB
SECKI AB,5591738231,2,45,Kuloglija; Sead,1,0,SECKI AB
Ansvarsbesiktning Holding Aktiebolag,5566345939,4,51,Widmark; John Christer,3,9,Besiktningsföretaget Ansvarsbesiktning Aktiebolag|Vibrationsmätarpoolen i Norden Aktiebolag|Ansvarsbesiktning Holding Aktiebolag
Ljungskär AB,5568561715,2,53,Wijkmark; Carl Erik,14,13,JEFF fastighetsutveckling AB|Ljungskär AB|Samhed Fastighets AB|Wijkmark Planering & Placering AB|JEFF fastigheter AB|Hedsam Fastighets AB|Bostadsrättsföreningen 7/7 Hus i Åre|Hus 7 i Åre AB|JEFF holding AB|Svenska Studenthus i Linköping AB|JEFF Intressenter AB|Vintereken AB|Garkast AB
Nelson Design AB,5591624571,3,53,Nelson; Carl Henrik,1,1,Nelson Design AB
Häger Bygg AB,5591710461,3,47,Häger; Mats Gustav,2,0,Häger Bygg AB|Mats Häger Bygg & Mark Handelsbolag
Häger Bygg AB,5591710461,3,47,Häger; Karin Lovisa,1,1,Häger Bygg AB
alla4 Förvaltning AB,5568285059,4,50,Andersson; Kjell Evald,1,4,alla4 Förvaltning AB
Nya Byggproffset Norrort AB,5591935613,2,32,Lindahl; Kjell Jimmy,1,0,Nya Byggproffset Norrort AB
Henriksborg Byggkonsult AB,5591939094,2,47,Öhman; Henrik Christian Torgny,1,3,Henriksborg Byggkonsult AB
PBAS BYGG ÄLVSJÖ AB,5590586433,2,56,Andersson; Per Börje,1,2,PBAS BYGG ÄLVSJÖ AB
Stüffe Park AB,5591114706,2,32,Stüffe Park; Cornelia Joachimsdotter,1,0,Stüffe Park AB
J.O Trygg Service AB,5567907190,3,56,Trygg; Olle Jan-Olof,1,1,J.O Trygg Service AB
Profekt AB,5562122514,2,51,Eriksson; Christer Mikael,2,2,Profekt AB|C. Creative Design
Projektkompassen AB,5591489314,2,41,Larsson Sandgren; Lars Christer,1,0,Projektkompassen AB
LassEnt AB,5569181349,3,57,Wiklander; Lars Arne,1,1,LassEnt AB
ARA Hiss och Montage AB,5590380647,2,38,Rivas Parra; Claudio Alexis,1,0,ARA Hiss och Montage AB
Vizualiserings Studion i Nässjö AB,5567528616,2,51,Wiréhn; Klas Henning,4,12,Vizualiserings Studion i Nässjö AB|Privatehealthcare Sweden AB|Outdoor Mobility Sweden AB|Huslådan i Småland AB
Jimmy Poopuu AB,5568766785,2,41,Poopuu; Jimmy Sven-Olof,3,2,Amazing Applications AB|Jimmy Poopuu AB|ALT under CTRL Stockholm AB
AB MELTONS RÖR,5568892565,2,42,Hartung; Anders Melton,1,5,AB MELTONS RÖR
Marcus Flygt AB,5567596340,2,56,Flygt; Bo Marcus,1,2,Marcus Flygt AB
Goodfinder Media AB,5569810715,3,55,Mathers; Erik Carlton,1,4,Goodfinder Media AB
Yxlö Projektledning AB,5591894810,2,37,Johansson; Petter Hans Axel,1,0,Yxlö Projektledning AB
Vihem AB,5569642662,2,45,Jansson; Stefan Birger,3,8,Tryhard Sweden AB|Tryhard Sweden Handelsbolag|Vihem AB
Elinstallatör J Åkerman AB,5569911273,3,59,Åkerman; Susanne Elisabet,1,2,Elinstallatör J Åkerman AB
Elinstallatör J Åkerman AB,5569911273,3,59,Åkerman; Bengt Carl Joakim,1,0,Elinstallatör J Åkerman AB
Castberg & Co AB,5568644644,2,38,Castberg; Carl Fredrik,3,5,Property Branding Sweden AB|Bostadsrättsföreningen Kungstenen 29|Castberg & Co AB
Elteligo AB,5591789796,2,38,Okurowski; Grzegorz,1,0,Elteligo AB
Gisselberg Arkitekter AB,5567677587,2,70,Gisselberg; Marja Kaarina,1,0,Gisselberg Arkitekter AB
PK Trading AB,5590751854,1,29,Kois; Przemyslaw Wojciech,1,1,PK Trading AB
sqCircle AB,5568839269,2,49,Harvey Isaksson; Lindiwe Marcia,1,4,sqCircle AB
TKM Bygg AB,5567133656,1,19,Sikorski; Patryk,1,0,TKM Bygg AB
Norra Storstockholms Entreprenad &                Fastighetsservice AB,5592022023,2,57,Eriksson; Michael,1,2,Norra Storstockholms Entreprenad &                Fastighetsservice AB
Deluxe Royale AB,5568738982,2,36,Arsan; Desmond Fadi,1,1,Deluxe Royale AB
Deluxe Royale AB,5568738982,2,36,Engman; Mathilda Maria Thérése,1,1,Deluxe Royale AB
Christina Breeze Design AB,5591498737,2,63,Breeze; Christina Maria,3,9,Bostadsrättsföreningen Poppeln 94-96|Christina Breeze Design AB|mys stockholm
Stjärnklockan AB,5569865438,2,42,Stråhle; Peter Fredrik,24,87,Zenergy AB|Zenergy ZIPRENT AB|Stjärnporten AB|Zenergy Fastighets AB|Stjärnklockan AB|Stjärnillern AB|Stockholm Markplätten AB|Björknäs Trädgårdstäppan AB|Bostadsrättsföreningen Villa Kungsgatan|Gotlands Kronan H4 AB|Stråbergs Fastigheter AB|Bostadsrättsföreningen Malajen 7-9 i Visby|Nacka Marken AB|Stjärnkronan AB|Värmdö Solskeppet AB|Zenergy Fastighets Holding AB|Stjärnhöken Gustavsberg 1 AB|Stjärnhöken Holding AB|Bostadsrättsföreningen Hotellet|Åbroddvägens mark AB|Stjärnhöken holding 2 AB|Missionsvägens Fastighets AB|Stjärnhöken Bygg AB|Stjärnhöken Holding nr 1 AB
Gammelgårdens Hantverkare AB,5568825532,2,39,Nielikäinen; Jani Esko Johannes,2,1,Telge Stängsel AB|Gammelgårdens Hantverkare AB
Anna Wiklund Media AB,5590855812,2,49,Iveberg Wiklund; Anna,1,0,Anna Wiklund Media AB
Designo Bygg och Arkitektur AB,5569776841,2,54,Wibeck; Joakim Fredrik,2,2,Designo Bygg och Arkitektur AB|Designo Arkitektur Ekerö
BoSan Design & Inredning AB,5569311185,3,43,Teuchler; Bo Ragnar,1,0,BoSan Design & Inredning AB
GlasEst AB,5591473201,3,45,Karolin; Andre,1,0,GlasEst AB
QCollective Development AB,5591306641,2,41,Callenholt; Jenny Veronica,16,37,Destination Funäsfjällen AB|Tännäskröket AB|Tännäs Resort AB|QCollective Development AB|That Film Stockholm AB|Torshäll Fastigheter AB|Bulus Invest AB|Strömma Projekt AB|Quinspirera|Wellgo AB|Bostadsrättsföreningen Majbacka Strömma|Bostadsrättsföreningen Strömma 1:55|Bostadsrättsföreningen Grytet|Bostadsrättsföreningen EP Värmdövik|Bostadsrättsföreningen Lännersta 1:807|Unihold AB
Arconte arkitektur AB,5591714901,2,65,Vujadinovic; Dubravka,2,4,Arconte arkitektur AB|ARCONTE AB
Markteknik i Väsby AB,5568494909,2,46,Penttinen; Karl Mikael,1,2,Markteknik i Väsby AB
Lars Stridh Konsult AB,5565738506,2,64,Stridh; Lars Gunnar,2,7,Kullabergs Vingård AB|Lars Stridh Konsult AB
SH Stuck & Form AB,5590516687,2,62,Warren; Wayne Francis,2,4,SH Stuck & Form AB|Waynes Mur & Gipsputs AB
KG Gottgård AB,5568568140,2,53,Gottgård; Johan Karl-Gunnar,1,2,KG Gottgård AB
Kangärde Design AB,5591027882,2,47,Kangärde; Maria Susan,2,2,Kangärde Design AB|Kangärde & Partner AB
Marcus Olivetti Infraprojekt AB,5592037161,2,34,Olivetti Jokiniemi; Marcus Angelo,2,2,Marcus Olivetti Infraprojekt AB|Infralink i Sverige AB
CM BYGG AB,5569322034,2,40,Dahlqvist; Marcus Nils Rickard,4,3,Studio Ekerö AB|CM BYGG AB|C&M Dahlqvist AB
Q3M Konsult AB,5591781900,3,31,Alkelöw; Marcus Pomeroy,1,0,Q3M Konsult AB
Karlsson & Bellange AB,5569818965,2,39,Karlsson Bellange; Isabelle Denise,1,0,Karlsson & Bellange AB
Andrén Arkitektur AB,5569439580,3,49,Andrén; Erik Nils Hampus,2,1,Andrén Arkitektur AB|Between the lines Architecture AB
Niam Core-Plus Service AB,5569082174,3,46,Wettergren; Jonas Victor,32,32,Niam Core-Plus II Holding AB|Niam Core-Plus II Ljusbrun AB|Niam Core-Plus Hyllinge AB|Niam Core-Plus II Bernstorp 2 AB|Niam Core-Plus II Bernstorp 1 AB|Niam Core-Plus II Diamant AB|Niam Core - Plus II Natrium AB|Niam Core-Plus II Service AB|Niam Core-Plus Holding AB|Vretabergs Gård Aktiebolag|Niam Core-Plus Service AB|Niam Core-Plus II Laajasalo AB|Niam Core-Plus Sweden Retail Park AB|Niam Core-Plus II Liljeholmen Holding AB|Niam Core-Plus II Suurpelto AB|Niam Core-Plus II Finland Office Holding 2 AB|Niam Core-Plus II Investments Kommanditbolag|Niam Core-Plus II Bernstorp Holding 1 AB|Niam VI Investments Kommanditbolag|Niam Core-Plus II Aviabulevardi II AB|Niam Core-Plus II Finland Office Holding AB|Niam Core-Plus Denmark Office AB|Niam Core-Plus II Finland Retail Holding AB|Hyvelgranen III Investments Kommanditbolag|Niam Core Plus II Huddinge Holding AB|Niam Core-Plus SEK Holding AB|Niam Core-Plus II Liljeholmen AB|Niam Core-Plus II Denmark Holding AB|Niam Core-Plus II Aviabulevardi I AB|Niam Core-Plus II Denmark Holding 2 AB|Hammareken VII Investments Kommanditbolag|Niam Core-Plus Holding II AB
Byggfirma gotland & co AB,5568873540,2,39,Gustafsson; Per Edvin Mattias,1,3,Byggfirma gotland & co AB
Rextan Entreprenad AB,5591491252,1,35,Singh; Karamjit,3,4,JEET AB|Singh Entreprenad Handelsbolag|Rextan Entreprenad AB
Nilssons Hissproduktion AB,5569381410,2,30,Nilsson; John Albin Sebastian,2,2,Nilssons Hissproduktion AB|Nilssons Hissproduktion
Greyson AB,5568619877,2,57,Tammgren; John Pontus,2,7,TH Byggdesign Sverige AB|Greyson AB
mkm konsult AB,5568649833,2,61,Karlström; Mats Gunnar,2,0,mkm Heminredning AB|mkm konsult AB
CJ Injustering & Ventilationsteknik AB,5590744263,4,38,Widlund; Jonas,1,0,CJ Injustering & Ventilationsteknik AB
CJ Injustering & Ventilationsteknik AB,5590744263,4,38,Asikainen; Christian Peter,1,1,CJ Injustering & Ventilationsteknik AB
KLF Consulting AB,5590575675,2,73,Fredriksson; Krister Lennart,2,0,KLF Consulting AB|KLF Konsult
Stålverk Sverige AB,5568261662,2,37,Jönsson; Niklas Per Johan,1,1,Stålverk Sverige AB
Vintervikens Installation AB,5592038144,4,43,Sköld; Lennart Joakim,3,5,Vinterviken Holding AB|Vintervikens Installation AB|Joakim Sköld AB
Godahem Byggledare och Huskontroll AB,5568128085,2,51,Carlsson; Arne Gerhard,2,3,Godahem Byggledare och Huskontroll AB|Byggledarna din projektpartner i Södertälje       Handelsbolag
Sigtuna HusRenoveringar AB,5590643390,2,47,Jabczynski; Rafal,1,1,Sigtuna HusRenoveringar AB
NOVA TERRA AB,5566481247,4,40,Frank Sjöblom; Ulla Marie Charlotte,2,2,Clotte Frank Landskap AB|NOVA TERRA AB
Eklund Hus & Hem AB,5568418924,2,45,Eklund; Johan,3,4,Neighbros Construction Company Handelsbolag|Lavass Mäkleri AB|Eklund Hus & Hem AB
Ackurat Entreprenad AEAB AB,5591419527,1,24,Aksentic; Ljubinka,1,1,Ackurat Entreprenad AEAB AB
kickstand AB,5591216774,2,51,Labba; Tomas Daniel,1,2,kickstand AB
Hans Edblad AB,5591431803,1,59,Edblad; Hans Jonas,4,8,Edblad & Co AB|Hans Edblad AB|Edblad LAB AB|Singö Produktion ek. för.
Pintor Casa AB,5563715829,8,47,Johansson; Gerhard Mattias,6,2,KUMM Holding AB|Målerimetoder i Stockholm Aktiebolag|Pintor Casa AB|Måleriföretagen i Stockholm Serviceaktiebolag|MATTIAS & MAGNUS BYGG OCH KONSULT Aktiebolag|KUMM Fastighets AB
Alviks Rörservice AB,5568253115,2,46,Nyström; Carl Johan Valdemar,1,0,Alviks Rörservice AB
The hired hand AB,5591788012,2,44,Lagerheim; Douglas Gustav,1,0,The hired hand AB
Magnus Wiström AB,5565402897,2,52,Wiström; Magnus Johan Olof,6,6,Sweden Green House AB|Flora Wiström AB|Magnus Wiström AB|Wiström Design AB|Green Media & Partners AB|Växthussnickeriet i Södermanland AB
RST ELEKTRO AB,5569285025,2,50,Ekegren Rönnkvist; Jens Sören,2,4,BISQIT STHLM AB|RST ELEKTRO AB
RST ELEKTRO AB,5569285025,2,50,Rönnkvist; Monica,2,6,BISQIT STHLM AB|RST ELEKTRO AB
Laggeholm AB,5568982960,2,49,Lagerqvist; Kjell Peter,1,1,Laggeholm AB
Sjömans Brunnsborrnings Aktiebolag,5561893891,2,80,Sjöman; Lars Ivan Ove,1,1,Sjömans Brunnsborrnings Aktiebolag
Dubblah AB,5591804439,2,58,Höglund; Anna Helena,1,2,Dubblah AB
Inredningsgruppen Wittstock AB,5568769300,3,42,Agerman; Louise Madeleine,1,3,Inredningsgruppen Wittstock AB
Målerifirma Gunnar Gunnars Aktiebolag,5562579283,3,59,Gunnars; John Stefan,2,3,Bostadsrättsföreningen Karteschen nr 2|Målerifirma Gunnar Gunnars Aktiebolag
Thalin & Co Aktiebolag,5562250653,3,55,Sedaghati; Faranäk Veronica,3,3,Thalin & Co Aktiebolag|Bostadsrättsföreningen Nyriket|Brand New Design Stockholm AB
JDS Eltjänst AB,5591489819,2,45,Åslund; Margareta Johanna,1,0,JDS Eltjänst AB
JDS Eltjänst AB,5591489819,2,45,Svensson; Joakim Daniel,1,0,JDS Eltjänst AB
Roslagens bygg och stugor AB,5591888655,2,46,Malmstedt; Ted Fredrik Nicolai,4,9,Roslagens bygg och stugor AB|Heby Forsbo 1:39 AB|Logislet AB|RB&S Fastigheter AB
Roslagens bygg och stugor AB,5591888655,2,46,Malmstedt; Åsa Kristina,3,1,Logislet AB|RB&S Fastigheter AB|Roslagens bygg och stugor AB
Picpack AB,5568928849,2,42,Envall; Erik Sune Hjalmar,1,5,Picpack AB
Björkdahl Englund Arkitekter AB,5567287858,2,54,Björkdahl; Sofia,1,1,Björkdahl Englund Arkitekter AB
GRUNDFORM STHLM AB,5568078223,2,61,N‚meth; Vera Alexandra,1,10,GRUNDFORM STHLM AB
Ameme-Tornsberg AB,5569958514,2,55,Karlsson; Lars-Gunnar Edvin,2,7,Ameme-Tornsberg AB|Törnsberg AB
RMT markkonsult i Stockholm AB,5591200299,2,37,Tallkvist; Ulf Magnus,2,5,Roslagens Mark & Trädgårdsanläggning AB|RMT markkonsult i Stockholm AB
FEN.9 Entreprenad AB,5568287915,2,34,Eriksson; Fredde Baloo Gustav,2,11,FEN.9 Entreprenad AB|Hegglöv Transport & Entreprenad
Trilobit kommunikation AB,5591846364,2,49,Rimér; Mats Ola,1,4,Trilobit kommunikation AB
Trilobit kommunikation AB,5591846364,2,49,Rimér; Nicole Charlotta,1,7,Trilobit kommunikation AB
Sahlin design AB,5590862479,2,58,Salin; Allan Mattias,2,3,Bonhair AB|Sahlin design AB
Palmar AB,5590628540,3,55,Norlin; Per Michael,1,0,Palmar AB
Palmar AB,5590628540,3,55,Lundborg; Elisabet Inger Birgitta,2,2,Palmar AB|Gyllenfeldt Group AB
Odljungs Bygg AB,5591040950,2,42,Odljung; Robin Christer Thomas,1,0,Odljungs Bygg AB
Metisma AB,5569806978,2,37,Grivet; Nicolas,1,4,Metisma AB
Venn Management AB,5592098452,2,46,Kjellin; Bo Patric,5,20,Venn Group AB|Venn Management AB|Venn Vänerland Väst AB|Kjellin Management AB|Venn Skövde AB
Ronny Lyberg Byggkonsult Aktiebolag,5564261211,2,73,Lyberg; Karl Ronny,1,2,Ronny Lyberg Byggkonsult Aktiebolag
ESS Process AB,5569451445,2,38,Sköldefors; Anna Emilia,4,4,ESS Projektledning AB|ESS Process AB|Merano Bostad Holding AB|Modena Bostad Holding AB
L&T Byggentreprenad AB,5592085079,2,34,Mesias Toro; Tania Chantal,1,1,L&T Byggentreprenad AB
L&T Byggentreprenad AB,5592085079,2,34,Rodriguez Celis; Luis Alberto,1,2,L&T Byggentreprenad AB
Honey Design Stockholm AB,5568715246,2,50,Petterson; Joachim Otto,2,4,Mistlur Förlag handelsbolag|Honey Design Stockholm AB
Honey Design Stockholm AB,5568715246,2,50,Petterson; Sara Elisabet,2,0,Honey Design Stockholm AB|Sara-Mara Form & Illustration
SWEVIDUS AB,5591666218,2,51,Jurevicius; Dainius,1,1,SWEVIDUS AB
J-Montering Aktiebolag,5563828689,2,57,Johansson; Lars-Olof,1,0,J-Montering Aktiebolag
Byggnadskvalitet Grimmer AB,5568983182,2,48,Grimmer; Hans Anders,3,2,Veloproof AB|Alantia AB|Byggnadskvalitet Grimmer AB
SRES-Sweden AB,5591676357,2,45,Gibbons; John Edward,1,0,SRES-Sweden AB
Göran Klingas Bygg AB,5569908261,2,55,Klinga; Sven Göran,1,2,Göran Klingas Bygg AB
Kristoffer Östbergs Måleri AB,5590332804,3,44,Östberg; Anders Kristoffer,2,4,Kristoffer Östbergs Måleri AB|K.Östbergs Måleri
BeByKo Mark och Design AB,5590580444,2,70,Byrnäs; Torbjörn Christopher,1,7,BeByKo Mark och Design AB
Ljungberg Manrell Arkitektur och Ljusdesign AB,5591646723,2,61,Ljungberg Manrell; Helena Maria,1,2,Ljungberg Manrell Arkitektur och Ljusdesign AB
Dive architects AB,5567164123,2,55,Nettleton; John Andrew,3,1,Open House Stockholm Ideell förening med firma    Open House Stockholm|Hjärre & Hjärre Aktiebolag|Dive architects AB
Salt and Syrup AB,5569308678,2,46,Ranneby; Emily Nicole,2,3,Salt and Syrup AB|HSB Bostadsrättsförening Färjan i Stockholm
GH Skärgårdsentreprenad AB,5569606071,2,32,Gerhardt; Kim Robin,1,1,GH Skärgårdsentreprenad AB
Celon Förvaltning AB,5569543878,2,48,Bjerkelius; Dan Ingemar Mathias,37,63,Celon Entreprenad AB|Ivarssons Bostäder på Gärdet AB|Gubbängen Förvaltning 2 AB|Gubbängen Förvaltning 1 AB|Situs Konsulting|Celon Förvaltning AB|Fastighets AB Sarasten|Pelarbacken Större 7 AB|Trollbäcken Utveckling 2 AB|Kopparkojan AB|Traneberg utveckling AB|Trollbäcken Utveckling AB|Celon Invest AB|Stockholm Moraset 23 AB|Celon Förvaltning 2 AB|Asp och Sten Förvaltning AB|Cornet Förvaltning AB|Vildblomman Förvaltning AB|Vildblomman Förvaltning 2 AB|Midsommarkransen Förvaltning AB|Bostadsrättsföreningen Bromsen 3|Bo på Stora Timrarö AB|Samn Invest AB|Bostadsrättsföreningen Fastlagen 3|Rindögatan 10 Holding AB|Celon Investerings AB|Celon Invest 3 AB|Bostadsrättsföreningen Hjalmar 4|Celon U20 AB|Gubbängen Förvaltning AB|Solna Förvaltning 2 AB|Celon Invest 2 AB|Åttan Förvaltning AB|Pelarbacken Invest AB|Bostadsrättsföreningen Flustret 12|Celon AB|Hammarby Printz Förvaltning AB
Mörtnäs Bygg AB,5591030720,2,42,Zimsen; Johann Tomas,3,2,Mörtnäs Bygg AB|Karpen Flyfishing AB|Karpen Flyfishing International AB
Hjelms Bygg Ekerö AB,5561607531,2,52,Hjelm; Carl Thomas Mårten,1,0,Hjelms Bygg Ekerö AB
Hjelms Bygg Ekerö AB,5561607531,2,52,Söderstedt; Lena Susanne,1,0,Hjelms Bygg Ekerö AB
Erik Andersson Arkitektbyrå AB,5566036082,2,47,Andersson; Johan Erik,1,7,Erik Andersson Arkitektbyrå AB
Projlog AB,5568389240,2,54,Larsson; Karl Ronny,1,2,Projlog AB
Arkitekt-& Projektledning JE Aktiebolag,5561403642,2,68,Edlund; Jan Herman,2,4,Arkitekt-& Projektledning JE Aktiebolag|Böving & Kinnmark Arkitektkontor Aktiebolag
