company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Henrik Svensson Rörentreprenad AB,5569490450,2,47,Svensson; Henrik Arne,2,1,Henrik Svensson Rörentreprenad AB|Värme & Sanitet Alingsås
Anna York Design AB,5568766819,2,42,Ahonen; Anna Patricia,4,1,Trollhättans Mur & Puts AB|Anna York Design AB|Hops & Grapes AB
Göteborgs Skorstensservice AB,5566130349,3,48,Fris‚n; Ulf Henrik,1,4,Göteborgs Skorstensservice AB
Golvvårdskonsulten i Göteborg AB,5568892516,3,46,Johansson; Gert Marcus,2,1,Katarinas Serviceteam AB|Golvvårdskonsulten i Göteborg AB
Lindemark & Båvenby Måleritjänst AB,5565034609,2,67,Gidlöf; Karl Olof Roger,4,4,Modernt Interiörmåleri i Partille AB|Lindemark & Båvenby Måleritjänst AB|MediaTech i Mölndal Aktiebolag|Milves Holding AB
PO Törnkvist Byggnads AB,5567575971,2,57,Törnkvist; Per Olov,2,4,Nordic motion AB|PO Törnkvist Byggnads AB
Säkerhetsglasarna Franchising Sverige AB,5567865224,4,71,Särnblom; Rune Vilhelm,3,4,Särnbloms Förvaltning AB|Säkerhetsglasarna Franchising Sverige AB|Säkerhetsglasarna Sverige AB
MD Johansson Konsult AB,5591805519,2,46,Johansson; Mario Dennis,1,0,MD Johansson Konsult AB
Palmung Invest & Konsult Aktiebolag,5563166478,4,65,Palmung; Erik Allan,14,3,Palmung Mellin Fastigheter AB|Palmung Mellin Förvaltning AB|Palmung Mellin Högsbo 33:5 AB|Palmung Mellin Tuve AB|Palmung Mellin Ringölager AB|Palmung Mellin Kvillebäcken 34:3 AB|Palmung Mellin Kardemumman 1 AB|Palmung Invest & Konsult Aktiebolag|Palmung Mellin Verkstadsfastigheter AB|Palmung Mellin Backa 197:3 AB|Palmung Mellin Solbräcke 1:21 AB|Palmung Mellin AB|E Konsult och Förvaltning AB|Palmung Mellin Gamlestaden 28:22 AB
Ljuseffekt i Alingsås AB,5566111711,2,71,Schagerlind; Kent Ingemar,2,1,Ljuseffekt i Alingsås AB|Magasinet Informationssystem Handelsbolag
Nordic Weld Service AB,5569250433,2,50,Fredriksson; Markus Per-Olof,1,3,Nordic Weld Service AB
Sprayskum Väst AB,5565760062,3,74,Östergren; Anders Juhani,2,2,Betongskopan Väst AB|Sprayskum Väst AB
Hindås Byggplåt AB,5567963011,2,58,Modig; Björn Rune,1,2,Hindås Byggplåt AB
Falemo Hus & Interiör AB,5564269479,4,47,Svedlund Falemo; Ewa Margareta,2,6,Falemo Hus & Interiör AB|Handelshuset Gråsten och Kompani i Skara AB
Entreprenadaktiebolaget Stig Sjöberg,5564071685,2,73,Sjöberg; Stig Olof,1,1,Entreprenadaktiebolaget Stig Sjöberg
ChandU AB,5590665252,2,52,Nilverius; Ulf Christian,8,8,Pålaktiebolaget Svenska|N P Förvaltnings AB|NP Fastighet i Kungälv AB|ChandU AB|Frisör Ulrika Nilverius AB|GeO Pålen AB|Pålab Holding AB|Christian Nilverius Holding AB
KARLAB AB,5590941984,2,60,Karlsson; Kurt Anders Jerker,2,0,KARLAB AB|Karlab
Byggvision i Kungälv AB,5569382939,4,48,Odersjö; Mats Gunnar,1,1,Byggvision i Kungälv AB
JS Light AB,5569806549,2,58,Simon; Jan Stefan Mikael,2,1,JS Light AB|JS Light & Farm
JS Light AB,5569806549,2,58,Simon; Katarina Zyana,3,3,Katarina Simon AB|JS Light AB|Verksamhet Backgården
Robertssons Entreprenad Aktiebolag,5564295763,2,57,Robertsson; Lars Göran Christian,1,1,Robertssons Entreprenad Aktiebolag
VKE Theming AB,5591479075,3,50,Hörnell; Morgan Reine,6,4,VKE Entreprenad AB|VKE Theming AB|JPG Redovisning AB|VKE Fritid AB|VKE Golf AB|VKE Gruppen AB
Albin Nordlund AB,5591026496,2,41,Nordlund; Albin Pauli Viking,1,0,Albin Nordlund AB
Slim Solutions AB,5591280762,2,41,Åkesson Wass; Anja Elisabeth,1,0,Slim Solutions AB
Slim Solutions AB,5591280762,2,41,Åkesson; Jim Kenny,2,0,Slim Solutions AB|Kullens Gård
Bobbys sten & byggkeramik AB,5568394018,3,62,Fors Stoppani; Lena Anette,1,1,Bobbys sten & byggkeramik AB
Bobbys sten & byggkeramik AB,5568394018,3,62,Stoppani; Robert Josef Francesko,2,1,Bostadsrättsföreningen Örgryte Påskberg|Bobbys sten & byggkeramik AB
Axeby Bostad AB,5591962955,2,55,Hvarfner; Anna Ewa Margareta,4,2,Axeby Bostad AB|Axeby Mark och Fastighets AB|Parkvillorna Ingareds Höjd AB|Ingareds övre ängar AB
Axeby Bostad AB,5591962955,2,55,Persson Hvarfner; Evert Henrik,10,18,Axeby Bostad AB|Tallhöjden i Alingsås Aktiebolag|Ekskogens Fastighetsförvaltning AB|Aktiebolaget Titolo|Ingareds övre ängar AB|Odlarbo AB|3Bn fastighetsutveckling AB|Parkvillorna Ingareds Höjd AB|Axeby Mark och Fastighets AB|Ekskogen Intressenter AB
Malin & Fredrik Jarkvist AB,5591169767,2,44,Jarkvist; Fredrik Björn,3,2,Applicweb +46 AB|Malin & Fredrik Jarkvist AB|Helpful Servicegroup Sverige AB
Dahlgrens Kakel AB,5591810832,2,42,Dahlgren; Anton Andreas,1,1,Dahlgrens Kakel AB
Gruber Vettese AB,5591199996,3,45,Gruber; Charles Fredrik,1,3,Gruber Vettese AB
Gruber Vettese AB,5591199996,3,45,Vettese; Gabriella Katarina Sofia,1,1,Gruber Vettese AB
Björg Form & Arkitektur AB,5568518574,2,45,Carlsson; Oscar Fredrik,1,3,Björg Form & Arkitektur AB
SM Byggtjänster AB,5592087208,2,36,Haciyev; Musfiq,4,1,SMByggservice Väst AB|SM Byggtjänster AB|Milestone Real Estate & Construction AB|SM Team AB
SM Byggtjänster AB,5592087208,2,36,Van Den Berg; Kim,5,1,SMByggservice Väst AB|SM Byggtjänster AB|Milestone Real Estate & Construction AB|vdB Grossist AB|SM Team AB
Björkdahls Entreprenad AB,5568660962,3,56,Björkdahl; Sven Åke Adolf,2,1,AB Marianne Björkdahl|Björkdahls Entreprenad AB
Servicegruppen A & N AB,5566738885,2,50,Makvandi; Goodarz,1,1,Servicegruppen A & N AB
Öxnevalla Mark & Transport AB,5591980163,2,44,Andersson; Alexander Lars Martin,1,0,Öxnevalla Mark & Transport AB
AB Cut to size Tidaholm,5567904643,3,64,Ferm; Kent Arne Christer,2,2,AB Cut to size Tidaholm|T G M Tidaholm
Hamburgsunds Golv AB,5590975222,2,49,Nilebo; Göran Peter,1,1,Hamburgsunds Golv AB
Paribus AB,5592019276,2,41,Adolfsson; Axel Christian,2,3,Paribus AB|Powerstruc AB
Jarek west bygg i Borås AB,5590052550,2,47,Janik; Jaroslaw,1,0,Jarek west bygg i Borås AB
ADEMA Bygg AB,5591201354,2,46,Andreasson; Anders Roger,1,0,ADEMA Bygg AB
Ekström Byggteknik AB,5590023114,2,45,Ekström; Pär August,3,1,Ekström Vision AB|Bokförlaget Hängmattan AB|Ekström Byggteknik AB
Älgarås Blommans Byggservice AB,5569996134,2,37,Blomqvist; Gottfrid Torgny Andreas,1,0,Älgarås Blommans Byggservice AB
Hallborgs Måleri AB,5592010598,3,36,Hallborg; Lars Tommy,1,0,Hallborgs Måleri AB
Jacobson Måleri & Interiör AB,5569550956,2,37,Jacobson; Oscar,1,0,Jacobson Måleri & Interiör AB
Jacobson Måleri & Interiör AB,5569550956,2,37,Alexandersson; Minnéa Margareta,1,4,Jacobson Måleri & Interiör AB
Sävare Måleri AB,5568020845,2,48,Cederqvist; Sven Oskar Christian,4,5,Christian Blomkvist Bygg och Snickeri AB|Sävare Måleri AB|VänerSnickar'n|Coactum gruppen AB
A. Schedin AB,5591344220,2,56,Schedin; Anna Sophie,2,1,A. Schedin AB|Innevation
Attefallshus AB,5569657553,2,52,Madden; Tom Nicklas,1,5,Attefallshus AB
Seemly Infra AB,5592088099,4,55,Bergsten Brajkovic; Ante,3,0,Seemly Infra AB|Ante Bergsten Brajkovic Holding AB|Foveant Byggkonsult
INKO AB,5564362258,2,72,Christiansson; Göran Ingemar,16,27,Sverigehuset Fastigheter AB|Fragerus Bygg AB|INKO Fastigheter AB|Halmstad Golf Arena AB|INKO Kuröd AB|Fragerus Väst Nr. 3 AB|Fragerus Fastigheter AB|INKO AB|INKO Projektutveckling AB|Särna Tingsbostäder AB|Conric AB|Halmstad Fystester AB|Scandinavian College of Sports AB|Fragerus Väst Nr. 2 AB|Fragerus Väst Nr. 4 AB|ILINJE AB
Sangbergs Måleri AB,5568241011,2,63,Sangberg; Göran Bengt-Olof,1,1,Sangbergs Måleri AB
Fastighets AB Guldmyntsgatan,5566116454,3,72,Almgren; Jerker Ingemar,10,8,Almgren Fastighets Aktiebolag|Kommanditbolaget Pustervikshuset|Gesang Fastighets Aktiebolag|Fastighetsaktiebolaget Korsettfabriken|Kommanditbolag Remmarehuset|Fastighets AB Guldmyntsgatan|Henriksbergshuset Aktiebolag|Almgren Förvaltnings Aktiebolag|Gesang Förvaltnings AB|Almgren Utvecklings AB
Alingsås Elektromontage AB,5591798557,3,34,Andersson; Karl Niclas Ingemar,1,1,Alingsås Elektromontage AB
Ulf Peter Carlsson Bygg i Överlida AB,5568090970,2,64,Karlsson; Ulf Peter,1,3,Ulf Peter Carlsson Bygg i Överlida AB
Certa Byggkonsult AB,5590505128,4,55,Hagelin; Björn Peter,1,0,Certa Byggkonsult AB
Orust Micke AB,5568992282,2,48,Mattsson; Anders Michael,1,0,Orust Micke AB
DoDi West Aktiebolag,5563314185,2,59,Swenson; Kjell Åke,1,6,DoDi West Aktiebolag
MBR i Sverige AB,5590381934,2,48,Grundberg; Tony Christer,2,6,Dingle Farmartjänst AB|MBR i Sverige AB
Perzon Co AB,5568564552,2,49,Persson; Ninnie Marianne Eva Desirée,3,2,Erik Dahlbergskliniken AB|Perzon Co AB|Erik Dahlbergsgatans klinik
Karp Design AB,5569559916,2,33,Karp; Alexander Hans Robert,4,6,Waidmann Jaktresor AB|Karp Design AB|Get Outside Travels AB|Skagerrak Bostads AB
Clark Arkitektur AB,5592086275,4,52,Lyth; Max Petter,1,1,Clark Arkitektur AB
Clark Arkitektur AB,5592086275,4,52,Cimpeanu; Traian,1,1,Clark Arkitektur AB
Alkim Aktiebolag,5563756419,2,60,Alaniva; Isto Aatto Immanuel,1,2,Alkim Aktiebolag
CM Garment AB,5565678496,3,59,Sögaard; Marie,1,1,CM Garment AB
Chainsaw Fury AB,5591751606,2,55,Bona; Nils Bertil Humbert,7,4,Nils Bona Aktiebolag|Chainsaw Fury AB|Nils Bona Entreprenad Aktiebolag|Nils Bona Service och Support Aktiebolag|Hägared Skogen|Nils Bona Fastigheter Aktiebolag|Gementia Scandinavia Handelsbolag
Antartica Solutions AB,5566184940,2,55,Hallin; Lars Göran,2,4,Antartica Solutions AB|Antartica Solutions
Keylock AB,5569000903,2,47,Brundin; Robin Krister,1,0,Keylock AB
Multi Ethnic Consulting Management AB,5591774228,4,59,Mårtensson; Jarl Patrik,4,1,Multi Ethnic Consulting AB|Multi Ethnic Consulting Management AB|Warberg Consulting & Property AB|Multi Ethnic Consulting Environment AB
Multi Ethnic Consulting Management AB,5591774228,4,59,Lusack; Nicholas Roland,4,3,Multi Ethnic Consulting AB|Multi Ethnic Consulting Management AB|NyaHem i Göteborg|Multi Ethnic Consulting Environment AB
Servicehantverkarna Sverige AB,5590818570,3,44,Jakobsson; Martin Henrik,6,2,Servicehantverkarna Sverige AB|Claviso AB|Sofia Brander Livsstilsfotografen AB|Travel Rating Sweden AB|Servicehantverkarna Bygg Väst AB|Bostadsrättsföreningen Mollösund 5:397
El Etcetra AB,5568112386,2,43,Edberg; Lars Urban,1,1,El Etcetra AB
John Bondessons Rör AB,5560898818,3,56,Dittmer; Ann-Sofie,5,1,John Bondessons Rör AB|Bostadsrättsföreningen Bäckebol Företagspark|T. Olofsson Holding AB|AD Holding i Göteborg AB|JBR i Göteborg AB
SSG & Anläggning AB,5591575427,2,32,Istrefi; Sinan,2,1,Mea Entreprenad AB|SSG & Anläggning AB
Västsveriges Pool & Spa AB,5590621438,2,38,Sikora; Michal Lukasz,2,6,Västsveriges Pool & Spa AB|Sikora Bygg AB
Krister Stenvalls Elteknik AB,5565553913,2,53,Stenvall; Hans Christer,2,1,Stonewall AB|Krister Stenvalls Elteknik AB
SK Styrteknik AB,5591346936,2,31,Kadric; Selver,2,0,SK Styrteknik AB|SK Styrteknik
VRS Installation Sverige AB,5561875088,4,47,Berntsson; Peter Christoffer,2,2,VRS Installation Sverige AB|Elinzity AB
JP Elsystem AB,5591148175,3,45,Persson; Carl Jimmy Steve,2,2,JP Elsystem AB|JP-Larmteknik
JP Elsystem AB,5591148175,3,45,Johansson; Anna Elisabeth,1,0,JP Elsystem AB
Göteborg Markservice AB,5568949605,2,48,Forsberg; Peter Mikael,1,2,Göteborg Markservice AB
Mediagraphic i Göteborg AB,5567179196,2,60,Rosvall; Johan Mikael,4,18,Mediagraphic i Göteborg AB|TryckP AB|Mediagraphic Holding i Göteborg AB|Spårtjänst Oden Tracking AB
Göteborg Drömhus AB,5591698096,3,41,Farahmand; Abbas,2,4,Göteborg Drömhus AB|Väst Inredning Arkitekt och Bygg AB
Göteborg Drömhus AB,5591698096,3,41,Jagosz; Michal Pawel,3,0,Göteborg Mexistäd AB|Göteborg Drömhus AB|DNF BYGG & FÖNSTER
Aichhorn Elmontage AB,5569910671,2,48,Aichhorn; John Fredrik,1,1,Aichhorn Elmontage AB
Aichhorn Elmontage AB,5569910671,2,48,Aichhorn; Cecilia Birgitta Maria,2,0,Aichhorn Elmontage AB|Aichhorn Elmontage
Dkby AB,5591255145,4,30,Mandorff; Daniel Leif,1,2,Dkby AB
Dkby AB,5591255145,4,30,Rees; Jim Kevin,1,0,Dkby AB
Aktiebolaget True Concept,5567428601,2,66,Jisonsund; Joakim Tony,1,1,Aktiebolaget True Concept
Andrén Glimmervik Esplund Arkitekter AB,5591200661,3,51,Andrén; Janne Gustav Sigge,2,0,Andrén Glimmervik Esplund Arkitekter AB|UTSIKT Affärsutveckling i Skövde AB
Andrén Glimmervik Esplund Arkitekter AB,5591200661,3,51,Glimmervik; Per Johan,1,0,Andrén Glimmervik Esplund Arkitekter AB
Wilundia Aktiebolag,5564741659,4,59,Lundgren; Hans Christer,13,34,Wilundia Invest AB|Wilundia Backa AB|Wilundia Fastighetsservice AB|Wilundia Aktiebolag|KOMMANDITBOLAGET NORD 62|Wilundia Högsbo AB|Wilundia Pianot AB|ZETHOS Aktiebolag|Lundkap AB|Photohome AB|Wilundia Arendal AB|AB Fotis|JMS Consulting AB
L'Homme Rouge AB,5568207897,3,37,Holtback; John-Ruben,1,1,L'Homme Rouge AB
EV Solution AB,5591677769,2,33,Carlson; David Anders Joel,4,5,EV Solution AB|Citrifolia Handelsbolag|EV Solution|Fondos AB
EV Solution AB,5591677769,2,33,Carlson; Samira,2,0,EV Solution AB|Citrifolia Handelsbolag
Ljungskile Hus & Hem AB,5563359396,2,68,Emanuelsson; Bo Lennart,2,5,Ljungskile Hus & Hem Holding AB|Ljungskile Hus & Hem AB
Alehall & Kempe Projektutveckling AB,5567692990,2,48,Alehall; Jan Christian,2,10,Alehall & Kempe Projektutveckling AB|Alehall & Kempe Konsult AB
SKSR SVERIGE AB,5591124853,2,33,Karlsson; Johan Marcus,4,3,SKSR SVERIGE AB|JMK INT AB|KKM Bygg AB
Thorelund Consulting AB,5568263015,3,48,Torelund; Andreas Mats,2,6,Thorelund Holding AB|Thorelund Consulting AB
Allbygg Scandinavia AB,5591142640,1,39,Bom; Olena,1,6,Allbygg Scandinavia AB
mimmo p l a n aktiebolag,5567957823,3,52,Hulthén; Marc André,3,4,Corso Studios AB|mimmo p l a n aktiebolag|mimmo g r o u p aktiebolag
Västsvenska Samhällsplanerings-Byrå VSB Aktiebolag,5561262196,4,37,Hernström; Sten Tommy,1,3,Västsvenska Samhällsplanerings-Byrå VSB Aktiebolag
Näset Tak AB,5569429656,2,48,Posch‚n; Daniel Christopher,2,4,Näset Tak AB|Näset Tak & Entreprenad
Svenska Solcellsanläggningar AB,5561365536,4,54,Bragée; Ales Pavel,1,1,Svenska Solcellsanläggningar AB
Göteborgs kärnborrning AB,5569681801,3,39,Alexanderin; Jan Erik,4,3,Göteborgs kärnborrning AB|Lokal Punkten i väst AB|J.A Betong och Smide|State of Mind Sweden AB
Michael Karlsson Rör Aktiebolag,5564739901,3,42,Karlsson; Christian Michael,1,1,Michael Karlsson Rör Aktiebolag
Michael Karlsson Rör Aktiebolag,5564739901,3,42,Karlsson; Andreas Tommy,1,0,Michael Karlsson Rör Aktiebolag
Contekton Architects and Planners AB,5562379452,2,78,Jonsson; Sten Erik,2,17,Contekton Architects and Planners AB|Contekton Arquitectos Y Urbanistas AB
Stuväng Bygg & Montage Aktiebolag,5566571583,2,56,Stuväng; Ulf Gerhard,2,5,Stuväng Bygg & Montage Aktiebolag|Ulf Stuväng Montage AB
Olles Glasmästeri Aktiebolag,5562001627,3,30,Andersson; Dennis Robert,2,2,Olles Glasmästeri Aktiebolag|Bostadsrättsförening Skäktstolen nr 7
Anneling Tobin Consult AB,5565679437,2,65,Anneling; Hans Roger,2,0,AB Approvus|Anneling Tobin Consult AB
Nilssons Hantverk Aktiebolag,5568923063,3,43,Nilsson; Dan Ingvar,1,3,Nilssons Hantverk Aktiebolag
Geozenit AB,5590721840,3,53,Johansson; Ole Peter,4,4,Geozenit AB|H.O.S.T. Förvaltning AB|Barc AB|Barc Development AB
BRAH Installation AB,5569648842,3,43,Isacson; Anders Morgan,1,0,BRAH Installation AB
BRAH Installation AB,5569648842,3,43,Isacson; Hans Christian,1,0,BRAH Installation AB
Kottens Måleri & Allservice AB,5569831901,2,46,Kruse; Karl Johan Petter,2,1,Kottens Måleri & Allservice AB|Kottens Måleri och Allservice
Dalgångens Bygg i Uddevalla AB,5569887622,2,36,Dahl; Jonas Holger,1,0,Dalgångens Bygg i Uddevalla AB
Fogelpist Bygg & måleri Aktiebolag,5567238216,3,57,Johansson; Bo Göran,2,1,Seniorkraftiskaraborg AB|Fogelpist Bygg & måleri Aktiebolag
Långedrags VVS AB,5567150577,2,52,Baroumas; John Alexander,2,2,CB LÄKARTJÄNST KOMMANDITBOLAG|Långedrags VVS AB
C2 Kakel AB,5591465892,4,30,Almstrand; André Christoffer,4,8,C2 Kakel AB|Borås byggnadsställningar AB|Ruta 7 h AB|Aktiebolaget Fenixbröder
Såg- & Betongborrning i Borås Aktiebolag,5564349537,4,47,Karlsson; Bo Lennart,1,2,Såg- & Betongborrning i Borås Aktiebolag
Kålltorp Mark och Sten Entreprenad AB,5590987227,2,53,Ali; Shaswar Kadir,1,2,Kålltorp Mark och Sten Entreprenad AB
Gbg Tak & Fasadmåleri AB,5591363378,2,36,Olsson; Christopher Dan,1,6,Gbg Tak & Fasadmåleri AB
Trestads Tekniska Isolering AB,5568702848,3,56,Nilsson; Sven Anders,1,3,Trestads Tekniska Isolering AB
Halleskogens Bygg & VVS AB,5569591885,3,44,Johansson; Erik Gottfrid,1,1,Halleskogens Bygg & VVS AB
M.J. Plåt Aktiebolag,5562780808,3,48,Jyborn; Kenth Gunnar Mikael,3,2,M.J. Plåt Aktiebolag|Jyborn Oshea Holding AB|Jyborn Holding AB
Portspecialisten i Göteborg AB,5568711088,3,39,Andersson; Pontus Alexander,2,1,Nordport AB|Portspecialisten i Göteborg AB
Thyr Creative AB,5569648677,3,54,Thyr; Åsa Anna,1,4,Thyr Creative AB
Thyr Creative AB,5569648677,3,54,Thyr; Karl Simon Axel,1,3,Thyr Creative AB
ThinkRight Informationssamordning AB,5590989413,6,48,Bertheden; Karl Jonas,2,1,Jonas Bertheden AB|ThinkRight Informationssamordning AB
ThinkRight Informationssamordning AB,5590989413,6,48,Krupa; Arthur Nicholas,4,0,ThinkRight Informationssamordning AB|BonBon Reklambyrå AB|Göteborgs Syfabrik AB|Jymdsond Holding AB
BjörnAnnaMats! Projektstyrning AB,5591704423,3,52,Krohn; Björn Erik,3,2,BjörnAnnaMats! Projektstyrning AB|Lindåsviken Holding AB|Krohn Byggekonomen AB
Svenska Teknikingenjörer Gbg AB,5569108839,5,44,Vidlund; Ulla Karolina,1,0,Svenska Teknikingenjörer Gbg AB
Nuke Performance Aktiebolag,5567081350,3,51,Joki; Glenn Tor,2,4,Bostadsrättsföreningen Tallhöjden 1 Öjersjö|Nuke Performance Aktiebolag
AS TotalEntreprenad AB,5591209563,2,44,Szylejko; Arkadiusz Tomasz,1,1,AS TotalEntreprenad AB
Myrehag BEST AB,5568602808,2,55,Myrehag; Roy Matti,1,2,Myrehag BEST AB
Erikssons VVS Service AB,5569260051,2,56,Eriksson; Roger Hans Evert,2,2,Erikssons VVS Service AB|Safari Invest
Göteborgs Byggnadsbesiktning AB,5567613194,2,55,Vuorio; Lasse Tapani,2,8,Bostadsrättsföreningen Maskinkajen|Göteborgs Byggnadsbesiktning AB
RINAB Gruppen Trollhättan AB,5567122857,2,51,Väisänen; Jouko Kari Henrikki,1,2,RINAB Gruppen Trollhättan AB
Ale VVS AB,5590675327,2,37,Gårdman; Kim Gösta,1,1,Ale VVS AB
Ekeblad Bostad AB,5567925838,2,53,Ekeblad; Lars Henrik,66,125,Ekeblad Bostad AB|Åled Projekt AB|Mariastaden Projekt AB|Hällbacken Invest AB|Granåsen Projekt 2 AB|Vackerby Invest AB|Sörböle Bostadsprojekt ekonomisk förening|Sörböle Bostads Invest AB|Järvhaga bostadsexploatering ekonomisk förening|Miakorni Invest AB|Stomnätet Invest AB|Utgården Projekt AB|Jakobsgården bostadsexploatering                  ekonomisk förening|Vackerby Projekt AB|Utgården Invest AB|Granåsen Bostads Invest AB|Läkeörten Invest AB|Bostadsrättsföreningen Vikaholms by|Hasslum Invest AB|Bostadsrättsföreningen Jällby Park|Bostadsrättsföreningen Granlöparen|Bostadsrättsföreningen Gårdstunet|Engill Projekt 3 AB|Stanstorp Invest AB|Vikingur Invest AB|Stenbäckshöjden Projekt AB|Granloholm bostadsexploatering ekonomisk förening|Ranagård Invest AB|Ranagård Projekt AB|Stanstorp Projekt 2 AB|Stanstorp Invest 2 AB|Nybrostrand Radhusprojekt AB|Nybrostrand Radhus Invest AB|Ekeblad Bostart AB|Gausarn Invest AB|Stegen Invest AB|Snösparven Invest AB|Halmstad bostads Invest AB|Bostadsrättsföreningen Slånbäret|Stegen Bostadsprojekt ekonomisk förening|Vargavrån Invest AB|Östra Karup Invest AB|Jällby Invest AB|Ekeblad Holding AB|Tingberg Projekt AB|Båstorp Invest AB|Ekeberg Invest AB|Falkträsket Invest AB|Skogshöjden Invest AB|Ertseröd Invest AB|Auka 1 AB|Auka 2 AB|Jakobsgården Invest AB|Engill Invest AB|Täppet Invest AB|Stenbäckshöjden Invest AB|Järvhaga Invest AB|Granloholm Invest AB|Int. Wellness Farm AB|Ertseröd Projekt AB|Gåshagen Invest AB|Gåshagen Projekt AB|Solslätten Invest AB|Solslätten Projekt AB|Vikingur Invest 2 AB|Vikingur Projekt 2 AB
Janssons Plåtslageri AB,5569112104,2,43,Jansson; Mats Jonas,1,0,Janssons Plåtslageri AB
Studio Mint AB,5568989114,2,36,Vestklev; Karl Magnus,2,4,Studio Mint AB|Fat Monkey Holdings AB
El Experterna i Göteborg AB,5567986376,2,48,Reinhold; Bert Robin Andreas,6,0,El Experterna i Göteborg AB|Kalle Glader 4 AB|Fastighets Experterna i Göteborg AB|Veronica Reinhold Consulting Kommanditbolag|R.R Gruppen Holding AB|R.K Bygg O El i Väst AB
Stiba besiktning och byggledning AB,5591244370,3,56,Andersson; Sten Micael,2,0,Stiba besiktning och byggledning AB|M Andersson Konsult AB
Uddevalla Plåt och Ventilation AB,5590207451,2,47,Andersson; Willy Christian,1,0,Uddevalla Plåt och Ventilation AB
Innovativa Fastigheter & Konsult i Mölndal AB,5590865076,6,52,Uhlegård; Magnus Erik,2,4,Innovativa Fastigheter & Konsult i Mölndal AB|Eurobygg i Mölndal AB
Jon Hofny Bygg AB,5592086424,2,52,Hofny; Ilona Eva-Lena,1,0,Jon Hofny Bygg AB
Jon Hofny Bygg AB,5592086424,2,52,Hofny; Jon Arne,1,2,Jon Hofny Bygg AB
P. Blomgrens Rör AB,5566352133,2,62,Blomgren; Stig Peter Benny,2,0,Lizmo AB|P. Blomgrens Rör AB
Sten&Ull isolering bohuslän AB,5591640270,3,39,Olofsson; Sven Christian,1,2,Sten&Ull isolering bohuslän AB
RP Bemanning Aktiebolag,5591596274,2,33,Ridderstad; Andreas Soldan,4,5,RP Bemanning Aktiebolag|AF Invest AB|Onecig AB|RA Invest AB
Luab i Gbg AB,5568603368,3,62,Sundler; Ulf Ingemar,2,6,Luab i Gbg AB|Optimus plåtslageri AB
Mecuro Projekt AB,5569872236,2,48,Ivarsson; Martin,1,1,Mecuro Projekt AB
Nisses Bygg & Anläggning AB,5591367114,3,31,Nura; Kushtrim K G N C,29,30,Björröds Bil & MC AB|Value Cars Sweden AB|Nisses Bygg & Anläggning AB|L I E R A ekonomisk förening|Kungälvs Hårteam AB|FlexTeam Sweden AB|Ramberget Ventilation AB|Studio Ikhaya AB|Rozafa AB|Liera Consulting AB|Markkoncept i Göteborg AB|Medina Food AB|SAT Group AB|Örns Bilcenter AB|Al-Byggnadsställningar i Göteborg AB|Modi Måleri & Bygg AB|Skräpakuten AB|Meddi Besic AB|Gjokaj Holding AB|AR-IT Group AB|Modumont AB|BILINSPEKT TBK Ek. för.|Dema Mark & Anläggning AB|Gbare Riv AB|Nadia Holding AB|Eneas Bygg & Anläggning AB|Proffs Måleri Göteborg AB|Stens Investment AB|Liera Bemanning ek. för.
ReMAB AB,5566983036,2,48,Lindau; Renée Anna,3,0,perdiem AB|LiiF Holding AB|ReMAB AB
Betongservice Norden AB,5568701881,2,43,Sandén; Alf Jonas,3,8,AlcoDetox Norden AB|Jonas Sandén Trading AB|Betongservice Norden AB
Byggarn på Klev AB,5591734867,2,47,Johansson; Ulf Kent Stefan,2,1,Byggarn på Klev AB|Stefan Johansson Bygg
Olle & Ulla Design Aktiebolag,5563951689,2,80,Andersson; Hans Olof,2,2,Hundra Procent Olle AB|Olle & Ulla Design Aktiebolag
Bergmex Göteborg AB,5591452759,4,45,Neubronner; Annette,3,5,Bergmex AB|Bergmex Göteborg AB|Neubronn AB
Stengrundens Bygg Aktiebolag,5565338612,2,51,Johansson; Claes Peter Mikael,3,2,Hair & Beauty i Kungälv AB|Mavik AB|Stengrundens Bygg Aktiebolag
Målerifabriken Väst AB,5591807903,3,33,Bengtsson; Maria Therese,3,2,WooCode AB|We Are Woonderland AB|Målerifabriken Väst AB
Målerifabriken Väst AB,5591807903,3,33,Bengtsson Nordgren; Pontus Lennart,1,3,Målerifabriken Väst AB
Grey deco AB,5590228903,3,44,Bergström; Elin Josefin,1,2,Grey deco AB
Scatola AB,5567811244,2,58,Jansson Forsberg; Monica Elisabeth,2,4,Bostadsrättsföreningen Charlie|Scatola AB
Blomberg & Stridsfeldt Aktiebolag,5562733070,3,65,Blomberg; Nils Thomas,1,0,Blomberg & Stridsfeldt Aktiebolag
Bygg & Svets Hjo AB,5568925944,2,40,Olsson; Bo Mikael Mattias,1,2,Bygg & Svets Hjo AB
Tjuvkils Bygg AB,5591779300,2,49,Parsbäck; Hans Christer,2,3,Tjuvkils Bygg AB|Tjuvkils Bygg & Service
Herrljunga Måleri AB,5591114870,2,51,Olsson; Tord Charlie Tobias,1,0,Herrljunga Måleri AB
Ronny Svärds Snickeri i Skövde AB,5567203061,2,52,Svärd; Claes Ronny,3,7,Kåkind Fast 2 AB|Kåkind Fast AB|Ronny Svärds Snickeri i Skövde AB
