company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Hemavan Fjällkedjan AB,5567190300,5,54,Olsen; Freddy Johan,4,18,Hemavan Fjällkedjan AB|Fjällhummern Hemavan AB|Liftbolaget Hemavan AB|Hemavan Högfjällshyllan AB
Hemkomfort; Svenska Hem och Miljö Aktiebolag,5564757788,5,54,Krylborn; Jonas Axel Fredrik,3,4,Bostadsrättsföreningen Lyftkranen 1|Hemkomfort; Svenska Hem och Miljö Aktiebolag|Krylborn Invest AB
Hemproffs Umeå AB,5569311813,2,33,Babajan; Gor,5,1,Hemproffs Umeå AB|Hemproffs Örnsköldsvik AB|Katrinedalsgatan Fastighet AB|Hemproffs Örnsköldsvik 2 AB
Henkes Isol & Ventmontage AB,5569548927,2,45,Ikävalko; Henri Olavi,3,6,Isol & Vent E-tuna AB|Henkes Isol & Ventmontage AB|Henkes isol o vent montage
Henningssons Elektriska Aktiebolag,5560598855,6,50,Lindqvist; Stig Mikael,2,4,Henningssons Elektriska Aktiebolag|Henningsons El Service Aktiebolag
Henrik Rapps Glas AB,5566883921,2,48,Rapp; Ann-Catrin Lovisa,4,2,Henrik Rapps Glas AB|Heda Fastigheter AB|Rappa Städ AB|Rapps Glas Holding AB
Henrik Rapps Glas AB,5566883921,2,48,Rapp; Hans Henrik,4,1,Henrik Rapps Glas AB|Heda Fastigheter AB|Rappa Städ AB|Rapps Glas Holding AB
Henrik Sahlsten Bygg AB,5568415177,2,46,Sahlsten; Olof Henrik,1,1,Henrik Sahlsten Bygg AB
Henrik Widells Golv i Härnösand AB,5566742697,4,54,Widell; Lars Henrik,1,3,Henrik Widells Golv i Härnösand AB
Henrik's Plåt & Montage Aktiebolag,5567442230,2,51,Jansson; Henrik Nils Fredrik,3,2,HF Plåt AB|Endorphine Sports AB|Henrik's Plåt & Montage Aktiebolag
Henrikssons Måleri i Borås AB,5567065643,2,51,Lindén; Robin Willy,1,0,Henrikssons Måleri i Borås AB
Herab-Terimäc Aktiebolag,5563295806,2,68,Hyvärinen; Erkki Ensio,2,3,Herab-Terimäc Aktiebolag|Herab i Fjärås Aktiebolag
Herb. Hagblom Aktiebolag,5563292076,3,52,Ådvall; Karl Ulf Ingemar,5,3,Herb. Hagblom Aktiebolag|Bengt Stenberg Måleri i Östhammar Aktiebolag|Hagbloms Marint Måleri AB|CH Fastigheter i Växjö Aktiebolag|Ulf Ådvall Förvaltning AB
Herman Eriksson Schaktaktiebolag,5560796434,3,57,Eriksson; Karl Anders Mats,1,2,Herman Eriksson Schaktaktiebolag
Hermans Maskin Aktiebolag,5562395185,2,33,Hermansson; Freddie H Å S,2,0,Knivsta Hermans Maskin Aktiebolag|Hermans Maskin Aktiebolag
Hermanssons Plåtslageri & Bygg i Nora AB,5567730006,2,46,Hermansson; Kent Jimmy Morgan,3,2,Aktiebolaget Nora Plåtslageri & Karosseriverkstad|Hermanssons Plåtslageri & Bygg i Nora AB|Hermans Mek & Svets
Herrljunga Terrazzo Aktiebolag,5566229257,2,57,Lundell; Anders Peder Sören,5,0,RA Golv AB|Herrljunga Terrazzo Aktiebolag|Herrljunga Terrazzo design AB|Herrljunga Terrazzo Supply AB|ALWAYS CONTEMPORARY AB
Herrängens Plåtslageri Aktiebolag,5564527553,2,59,Sundin; Lars Håkan,6,4,Fredrik Eriksson Restaurang AB|Herrängens Plåtslageri Aktiebolag|Fredrik Eriksson Fastighets AB|E.P.M. Elektra Plåt och Maskin Aktiebolag|Fredrik Eriksson Mat AB|Nordsales Sweden AB
Hersby Bygg Aktiebolag,5561388074,3,61,Rothstein; George,4,5,Hersby Bygg Aktiebolag|Svepol International Aktiebolag|ASC Plåt Aktiebolag|Svepol Invest Aktiebolag
Hessels Måleri & Golv AB,5568093578,3,62,Andersson; Olof Yngve,1,0,Hessels Måleri & Golv AB
Heta arbeten Tak & Energi P. Westner AB,5567699706,2,40,Vestner; Patrik Anders,4,3,Heta arbeten Tak & Energi P. Westner AB|J S Håkanssons Plåtslageri AB|PWA Fastighets AB|PWA Holding AB
HGP Bygg & Konsult Aktiebolag,5562951169,2,42,Nordberg; Ted Johan Mikael,2,0,HGP Bygg & Konsult Aktiebolag|HGP Bygg & Konsult Holding AB
HIGH Security Stockholm AB,5569583841,3,45,Claesson; Björn Thomas,3,6,Bostadsrättsföreningen Almagrundet 2|HIGH Security Stockholm AB|Make It Safe Sverige AB
High Tech Solutions Byggvärme AB,5569904203,2,41,Andrae; David Torsten,8,2,Westenergy AB|Väner-Tekno (Lidköping) Aktiebolag|High Tech Solutions Byggvärme AB|Bil & Båtservice Lidköping AB|Pirre Gräv & Schakt AB|Tankterminal Trollhättan AB|Andrae Holding AB|Alvetorp Förvaltning AB
Hillerstorps Schakt Aktiebolag,5561972968,5,53,Borsved; Robert Karl Mikael,3,1,Källarbacken Förvaltning AB|Hillerstorps Schakt Aktiebolag|Bor Konsult Aktiebolag
Hirsikangas Gräv & Schakt Aktiebolag,5568502537,2,46,Hirsikangas; Janne Selim Johannes,3,1,Hirsikangas Fastigheter AB|Hirsikangas Holding AB|Hirsikangas Gräv & Schakt Aktiebolag
Hiss i Skåne AB,5567018782,nan,nan,Söderblom; Olof Daniel,1,1,Cibes Kalea Sverige AB
Hisscentralen Närke AB,5566276191,3,46,Brüde; Marcus Tord,1,0,Hisscentralen Närke AB
Hisstech Sverige AB,5569672693,2,41,Eriksson; Fredrik,2,4,Hisstech Sverige AB|Ekfatet Bygg & Förvaltning AB
Hissteknik i Göteborg AB,5566628409,2,47,Grund; Yrjö Roger,3,4,Hissteknik i Göteborg AB|Nordic Lift AB|Urbut AB
Hiss-Craft i Norrland AB,5567538060,2,53,Persson; Björn Stefan,2,2,Hiss-Craft i Norrland AB|SP4 Jämtland
Hiss-Craft i Sverige AB,5567345417,nan,nan,Åman; Peter Alexander,1,3,Hissgruppen Sverige AB
HJ Fiberteknik AB,5565546420,2,55,Hamréus; Jan Åke,2,3,Bost System AB|HJ Fiberteknik AB
HJ:s Industrimålning Aktiebolag,5568803984,3,40,Larsson; Kjell Anders,4,2,HJ:s Industrimålning Aktiebolag|HJS Linjemarkering AB|Bowery Holding AB|C-Solution Sweden AB
Hjalmarssons Rör Aktiebolag,5564128303,2,35,Forsberg; Patrik Karl Gunnar,2,3,Hjalmarssons Rör Aktiebolag|Forsberg Flink Rör AB
Hjelms Rör i Smedjebacken AB,5563706158,2,56,Hjelm; Nils Erik Jörgen,2,4,Säker Vatten AB|Hjelms Rör i Smedjebacken AB
HJK Entreprenad AB,5567730998,2,55,Karlsson; Bengt Kristofer,4,1,HJK Entreprenad AB|HJK Rental AB|HJK Holding AB|HJK Consulting AB
Hjort VVS AB,5567517239,3,55,Hjort; Susanne Maria,2,4,Klart Rent Täby AB|Hjort VVS AB
Hjort VVS AB,5567517239,3,55,Hjort; Daniel Anders Emanuel,2,5,Klart Rent Täby AB|Hjort VVS AB
Hjorts Entreprenad och Linjebygg AB,5563052637,3,61,Hjort; Sven Erik,3,2,Hjorts Transport AB|Hjorts Intressenter Aktiebolag|Hjorts Entreprenad och Linjebygg AB
Hjorts Entreprenad och Linjebygg AB,5563052637,3,61,Hjort; Erik Tommie,3,3,Hjorts Transport AB|Hjorts Intressenter Aktiebolag|Hjorts Entreprenad och Linjebygg AB
HKM Bygg & Inredning AB,5560878976,3,50,Mårtensson; Frans Anders Johan,12,13,HKM Bygg & Inredning AB|HKM Fastighets AB|HKM Drift AB|HKM Kockska Gården Fastighets AB|HKM Vårhallen AB|HKM Ystad AB|HKM Valfisken AB|HKM Konsult AB|Knäcken AB|Svingeln Förvaltning AB|Håkan Mårtensson AB|Bostadsrättsföreningen Kocken
HKM Bygg & Inredning AB,5560878976,3,50,Jacobsen; Tina Elisabet,11,19,HKM Bygg & Inredning AB|HKM Fastighets AB|HKM Drift AB|HKM Kockska Gården Fastighets AB|HKM Vårhallen AB|HKM Ystad AB|HKM Valfisken AB|HKM Konsult AB|Bostadsrättsföreningen Kocken|Håkan Mårtensson AB|Bostadsrättsföreningen Raabska Gården
HLL Hyreslandslaget AB,5568351745,3,54,Toresson; Lisa Edith,7,0,HLL Hyreslandslaget AB|HLL Hyreslandslaget Stockholm AB|HLL Hyreslandslaget Mitt AB|HLL Hyreslandslaget Öst AB|Don för Person AB|HLL Hyreslandslaget Väst AB|Bostadsrättsföreningen Svinningehusen
HM Hus i Göteborg Aktiebolag,5563444396,3,67,Meurling; Johan Peter,5,5,HM Hus i Göteborg Aktiebolag|HM Byggmaterial i Göteborg Aktiebolag|Byggtradition i Göteborg Aktiebolag|Nedre lysmasken Ekonomisk förening|Johan Meurling Byggkonsult AB
HM Power Metering AB,5567498398,4,57,Hjort; Lars Anders,1,2,HM Power Metering AB
HMP Installationer AB,5566292107,3,52,Hegg; Per Magnus,3,6,CornELia Ljusdesign & EL AB|Askims Maskinuthyrning AB|HMP Installationer AB
HOCHTIEF Infrastructure GmbH Tyskland Sverige     Filial,5164092495,nan,nan,Siepmann; Detlev,2,0,HOCHTIEF Solutions AG Tyskland Sverige Filial|HOCHTIEF Infrastructure GmbH Tyskland Sverige     Filial
HOCHTIEF Infrastructure GmbH Tyskland Sverige     Filial,5164092495,nan,nan,Finze; Walter,2,3,HOCHTIEF Infrastructure GmbH Tyskland Sverige     Filial|HOCHTIEF Solutions AG Tyskland Sverige Filial
Hoff Entreprenader AB,5561944777,4,51,Hoff; Björn Erik Johan,7,11,Strandängen Bostäder i Bunkeflostrand AB|Hoff Entreprenader AB|Hoff i Limhamn Holding AB|Strandängen Bostäder i Trummenäs AB|Öresundsvalvet AB|Strandängen Måleri AB|Dahoff Holding AB
Hoff Entreprenader AB,5561944777,4,51,Hoff; Nils Lennart Magnus,3,4,Strandängen Måleri AB|Hoff Entreprenader AB|Dahoff Holding AB
Hofors Måleri Aktiebolag,5560892183,2,59,Björklund; Mats Olof,2,6,Bostadsrättsföreningen Westerport|Hofors Måleri Aktiebolag
Holme Bygg AB,5568118441,2,44,Holme; Erik Gustav,1,1,Holme Bygg AB
Holmens Glasmästeri Aktiebolag,5565449997,2,67,Eliasson; Göran Lennart,3,7,Bostadsrättsföreningen Landeribacken|Roseleaf shareholding Fastighets AB|Holmens Glasmästeri Aktiebolag
Holmfast Byggtjänst AB,5569383812,3,47,Holm; Lars Herman,12,4,Holmfast Byggtjänst AB|Holmfast Fastighetsförvaltnings AB|BOKEN 1 AB|Holmfast Projekt AB|Herman Holm AB|Taberg 5 AB|Stortorpsängen AB|Holmfast Elektriska AB|Holmfast Holding AB|Lars Holm Fastighetsförvaltnings Aktiebolag|HUKA Holding AB|LAHOL AB
Holmgrens Bygg i Vallby AB,5567986681,3,52,Holmgren; Claes Roland Magnus,3,3,Holmgrens Invest i Vallby AB|Holmgrens Bygg i Vallby AB|Holmgrens Glas & Fog i Vallby AB
Holmqvist Elektriska AB,5568625049,3,44,Holmqvist; Mikael Kenneth,3,3,Holmqvist Elektriska AB|HQ Fanclub AB|HQ Mother AB
Svedano Bygg AB,5568591019,2,54,Bengtsson; Curt Håkan,5,4,Svedano Bygg AB|Svenska Stenhusföreningen AB|Håkan Bengtsson Bygg|Qsin Holding AB|LWC Holding AB
Holmströmmarna AB,5590101910,3,46,Rindelöv; Rune Peter,3,3,Tele Elektronik i Skellefteå AB|Fastighetsbolaget GrePet AB|Holmströmmarna AB
Home by Home in Sweden AB,5568736077,3,57,Carinci; Claudio Pascualino,8,25,Home By Home Förvaltning AB|Home by Home in Sweden AB|Alcari Invest Aktiebolag|Dajcari Consult & Invest AB|chinonsalta AB|Home by Home Holding AB|DAJCARI AB|Joachim Carinci AB
Honkonen Byggnads AB,5567425417,2,58,Honkonen; Kai Allan,1,2,Honkonen Byggnads AB
Horisont Entreprenad AB,5568683816,2,40,Moussa; Georges Zaki,1,5,Horisont Entreprenad AB
Horisonterra Aktiebolag,5566550959,3,48,Holmstedt; Bror Edvard,1,3,Horisonterra Aktiebolag
Hovets Entreprenad Håltagning AB,5567034516,2,41,Wallgren; Michel Göran,4,1,Hovets Entreprenad Håltagning AB|Hovets Maskinuthyrning AB|Hovets Holding AB|Hovets Fastigheter AB
HRB Service AB,5569929630,3,41,Naumov; Sasa Alexander,8,5,HRB Service AB|HRB Riv & Sanering AB|HRB Installation AB|WAVMN AB|HRB Fastigheter AB|HRB Rörteknik AB|HRB Invest AB|HRB Förvaltning AB
HRB Service AB,5569929630,3,41,Rafat; Harem,10,17,HRB Service AB|HRB Riv & Sanering AB|HRB Installation AB|HRB Fastigheter AB|2R3 Holding AB|2R3 Förvaltning AB|Fastighetsbolaget Urban R AB|HRB Rörteknik AB|HRB Invest AB|HRB Förvaltning AB
HSB Boservice i Landskrona AB,5564979630,nan,nan,Jönsson; Hans Mikael,28,71,HSB Malmö ekonomisk förening|HSB Landskrona ek för|Centrumfastigheter i Landskrona AB|HSB Landskrona Projekt AB|Fastighetsbolaget Erik-Filip i Häljarp AB|Coompanion Kooperativ Utveckling Skåne ek. för.|Landskronasamverkan AB|Österhotell i Landskrona AB|Landskrona Stadsutveckling AB|Fastighetsbolaget Kronan 6 Landskrona AB|Fastighetsbolaget Kronan 3 Landskrona AB|Fastighetsbolaget Kronan 5 Landskrona AB|Projects i Västerparken AB|HSB Bostadsrättsförening Heimdal i Glumslöv|Holding i Västerparken AB|HSB Bostadsrättsförening Sundet i Landskrona|Holding 2 i Västerparken AB|Landskrona Holding Mark 1 AB|Landskrona Holding Utveckling AB|HSB Bostadsrättsförening Lägerplatsen i Landskrona|Landskrona Järnvägstorget Fastighet AB|HSB Bostadsrättsförening Järnvägstorget i Landskrona|HSB Landskrona Fastighets AB|Daniel i Häljarp AB|Fastighetsbolaget Kronan 2 Landskrona AB|Parkstaden i Häljarp AB|Landskrona Florens 1 AB|Glumslöv Fastighets AB
HSB ProjektPartner AB,5565014148,9,56,Zäther; Bengt Henrik Birger,123,173,HSB Bostad AB|HSB Produktion i Göteborg Handelsbolag|HSB Produktion i Östergötland Handelsbolag|HSB Produktion i Södermanland Handelsbolag|HSB Produktion i Nordvästra Götaland Handelsbolag|HSB Produktion i Sydost Handelsbolag|HSB Produktion i Östra Handelsbolag|HSB Produktion i Kvarnby Handelsbolag|HSB ProjektPartner AB|HSB Produktion i Södra Norrland Handelsbolag|HSB Produktion i Norra Bohuslän Handelsbolag|HSB Produktion Aktiebolag|HSB Levande Lab Utveckling Handelsbolag|Fastighets AB Ängsgärdet|Mark 1 i Ånneröd AB|FINNBODA INDUSTRILOKALER HANDELSBOLAG|HSB Produktion i Värmland Handelsbolag|Karlstadsfyrklövern AB|Knipmark AB|Olgas Crêpes & Gelato AB|HSB Produktion i Mölndal Handelsbolag|Skarfast AB|Fastighetsbolaget JF1 AB|Salglib Fastighets AB|HSB Produktion i Södertälje Handelsbolag|Bergslagsparken Exploatering AB|Fastighets AB Örmålet|Fastighets AB Revdrab 3|HSB Bomera ek. för.|Fixerad 1 AB|Fixerad 3 AB|Fixerad 2 AB|Fixerad 4 AB|HSB Fastighets Aktiebolag|Södra Skeppsbron Mark AB|Plutonen Exploatering AB|Bomera AB|Dragvägen i Halmstad AB|Aktiebolaget Kustartilleristen|Scandinavian Port AB|Trullboda AB|Överstelöjtnanten 10 i Västerås AB|Iggeby Gärde Holding AB|Skintebo 391:2 Aktiebolag|Rynninge Utveckling AB|Sandbäck Kommanditdelägare AB|HSB Levande Lab Ekonomisk förening|Trappboda AB|HSB Hyresfastigheter Holding i Öst AB|HSB Living Lab Utveckling AB|Trippboda AB|Ansgar Utveckling i Västerås AB|Guldus Mark AB|Aros F5 AB|HSB Nya Kvillebäcken Mark AB|Koksbacken Holding AB|HSB Kvarnby Holding 1 AB|HSB Bostadsutveckling Holding AB|HSB Markproduktion i Göteborg AB|Origo Hovås nr 7 AB|Skeppsvarvet Mark 2 AB|Berga i Linköping exploatering AB|Mark 1 i Södertälje AB|Hagapaddan Utveckling AB|HSB Bostadsexploatering i Mölndal AB|Mark i Gällivare 1 AB|Projekt Motala mark AB|Lavinen 3 Fastighets AB|Bostadsexploatering i Mölndal Kommanditbolag|Kata 2223 AB|Sandbäck Holding AB|Kungsgärdet Holding AB|Guldus Holding AB|Parken i Linköping Utveckling AB|Trosalundsberget Holding AB|Bergåsliden i Umeå AB|Jideon Mark Etapp 2 AB|HSB Nya Hem AB|Södra Skeppsbron Mark 3 AB|Skepparen Mark AB|Nordvästra Zebran Mark 3 AB|Fastighetsbolaget Beridaren 13 i Linköping AB|Projekt och exploatering i Linköping AB|Funktionären AB|Bostäder i Sandarna Holding AB|Solriket Holding AB|Södra Skeppsbron Mark 2 AB|HSB Mark i Amundön 2 AB|Koksbacken Mark AB|Grässtäppen Holding AB|Grässtäppen Mark AB|Såpkullen Mark AB|Skogstrakten Holding AB|St Lars Utveckling AB|Mark i Norrköping Holding AB|Iggeby Mark AB|Iggeby Holding AB|HSB Bostadsutveckling AB|Skeppsvarvet Holding AB|Skeppsvarvet Mark 1 AB|HSB Mark i Örgryte Torp AB|HSB Mark i Majorna AB|Mark i Luleå Holding AB|Kålmark AB|Prikaati Mark AB|Getparken holding AB|Blodklövern Mark AB|Örmålet Mark AB|Österport Mark AB|Strandängen i Mjölby utv. AB|Butiksfastigheter Lindholmen 44:2 AB|Trumptorp Holding AB|Geten Mark 1 AB|Gideonsberg Utveckling AB|Södra Norrland Holding AB|Nordvästra Zebran Holding AB|Växta Utveckling AB|Mark 1 i Örnsköldsvik AB|Origo Hovås nr 8 AB|Nordvästra Zebran Mark 4 AB|Djupadal Mark AB|Örmålet Mark 2 AB|Toves Crepes & Gelato AB
HT Englund AB,5566171871,3,57,Englund; Lars Håkan,4,2,HT Englund AB|HT Englund Fastigheter AB|Modebacka AB|Englunds Tavelverksta'
HTSM Eskilstuna AB,5568154040,3,55,Erlandsson; Ernst Niklas,4,7,HTSM Eskilstuna AB|N.E. SÄK OCH BYGG AB|Åsa Consulting AB|Erland Entreprenad AB
Huddinge Relämontage Aktiebolag,5565383576,3,52,Olsson; Karl Magnus,1,1,Huddinge Relämontage Aktiebolag
Hultgrens Mark & Anläggning AB,5566169396,2,54,Hultgren; Erik Olof,4,3,Hultgrens Mark & Anläggning AB|Erik Hultgrens Fastigheter AB|Stenkyrka Fastigheter AB|Vibblehus AB
Humidab Bygg AB,5590121520,2,54,Glaz; Marek Krzysztof,1,6,Humidab Bygg AB
Humidus AB,5566514476,3,56,Sundin; Anna Liselott,1,0,Humidus AB
Husbonden AB,5568603780,2,54,Stankus; Remigijus,1,0,Husbonden AB
Husbonden AB,5568603780,2,54,Stankuviene; Aiste,1,1,Husbonden AB
Husby Takplåtslageri & Ventilation Aktiebolag,5560725896,2,53,Johansson; Torgny Ernst Mikael,4,5,Husby Takplåtslageri & Ventilation Aktiebolag|J L Fastighet i Eskilstuna AB|Eskilstuna projektutveckling AB|Husby Takplåt Holding AB
HusBygg & Fastighet i Sverige AB,5569423923,2,36,Grigorescu Iversen; Marinela,4,2,HusBygg & Fastighet i Sverige AB|Hus & Hem i Småland AB|Queen City AB|HusBygg & Fastighet i Småland AB
Husgruppen i Skåne AB,5567482293,2,42,Persson; Anders Lennart,7,17,Husgruppen i Skåne AB|KPL Mark & Miljö AB|Husgruppen Bemanning AB|KPL Projekt AB|Skyttahus i Åstorp AB|Treand Fastigheter AB|M3 Koncept AB
Husmästarna i Uppland AB,5568171028,4,43,Edvardsson; Erik Petrus,4,5,Husmästarna i Uppland AB|Husmästarna Fastigheter i Uppland AB|Husmästarna Fastigheter i Lännalöt AB|Husmästarna Holding Sverige AB
HydraCon Sverige AB,5566651724,2,45,Sandberg; Hans Oscar Christian,5,8,NIRAS Sweden AB|H T Sandberg Consult Aktiebolag|HydraCon Sverige AB|FM Konsulterna AB|Niras AB
Hydraulgrävningar; Daniel Forenius i Västerås     Aktiebolag,5563845600,3,65,Forenius; Lennart Daniel,3,4,Munkbo Fastigheter AB|Forenius Invest AB|Hydraulgrävningar; Daniel Forenius i Västerås     Aktiebolag
Hylén & Kjellander VVS AB,5568875446,3,47,Hylén; Jan Osvald,5,8,Hylén & Kjellander VVS AB|Elisedals Bygg AB|Hylén & Kjellander Fastighets AB|Hylén & Kjellander Invest AB|Hylén & Kjellander AB
Hyrcon Bergsprängning AB,5567151237,3,55,Rungdal Sundqvist; Bengt A Mikael,2,7,Hyrcon Bergsprängning AB|Svaninge Väghyvel
Hyttadalens AB,5569056491,2,43,Larsson; Sven Olof Magnus,2,3,Hyttadalens AB|Hyttadalens Kulturbyggare
Hågestam Sport AB,5569115875,2,55,Hågestam; Hans Bertil,7,7,Hågestam Sport AB|H K Fastighetsmanagement AB|Svenska Kastburar AB|Mat & Bar i Kappelshamn AB|Bostadsrättsförening Gelbgjutaren 1|Hågestam Holding AB|Klockhusparken AB
Håkan Carlsson måleri och boat AB,5569531196,2,62,Carlsson; Carl Håkan,1,1,Håkan Carlsson måleri och boat AB
Håkan Pettersson Måleri AB,5568273352,2,64,Pettersson; Jan Håkan,1,1,Håkan Pettersson Måleri AB
Håkan - Bernt Byggkonsult Aktiebolag,5563469609,2,60,Johnsson; Gunnar Edvard,1,2,Håkan - Bernt Byggkonsult Aktiebolag
Hålls Fastigheter AB,5566157169,nan,nan,Håll; Karl Patric,10,15,Hålls Holding AB|Sollerö Åsens Fastighets AB|2Håll AB|Karsta Holding AB|Bramabo Capital Holding AB|Håll Rensbo 1 AB|Karsta D1 AB|Håll Rensbo 3 AB|Håll Rensbo 2 AB|Andreas Håll Entreprenad AB
Håltagarna Borrteknik Sverige Aktiebolag,5562923614,3,62,Danielsson; Lars Peter,2,2,Håltagarna Borrteknik Sverige Aktiebolag|Uppsala Betonghål AB
Häggstrands Elinstallationer AB,5565193157,nan,nan,Linde; Dan Morgan,10,19,Elektro-Centralen Entreprenad Hisings Backa AB|Elkontakt i Borås AB|AB Tingstad Rörinstallation|Vinga Fyr Förvaltning AB|Vinga Boj Förvaltning AB|Vinga Installation AB|Amhults Fastighetsförvaltning Kommanditbolag|Bostadsrättsföreningen Andrummet|Vinga Förvaltning AB|Vinga Båk Förvaltning AB
Hällby Entreprenad AB,5567929335,2,41,Matsson; Johan Sixten,5,7,Ljud & Bild Akuten AB|Hällby Entreprenad AB|Vindeln Equipment & Trading AB|Tjädertuppen Förvaltning AB|Js Matsson Invest AB
Hälsinge Golv AB,5566451174,4,49,Pettersson; Hans Erik,3,0,Hälsinge Golv AB|Epettersson Förvaltning AB|Bungören AB
HälsoVent Plus AB,5568333685,2,39,Tereshenkov; Vladimir,2,3,HälsoVent Plus AB|RågSätra Fastighetsservice AB
Häradvision Aktiebolag,5561399147,2,72,Roos; Per Johan,2,0,Häradvision Aktiebolag|Prozitha Holding AB
Härenstams EL & VVS AB,5567684690,2,42,Härenstam; Martin Rickard,13,9,Härenstams EL & VVS AB|Vätterstadens Installationsprojektering AB|HT Group AB|Vipro System AB|Härenstams i Jönköping AB|TUVAB Bemanning AB|Härenstams Fastigheter AB|HT Golf AB|KN International AB|IMD System AB|Bostadsrättsföreningen TreNian|Tomtmarken Öland AB|Tomtmarken Öland Holding AB
Hässleholms Låssmed AB,5568096852,2,42,Bergkvist; Maria Catharina Elisabeth,3,8,Hässleholms Låssmed AB|Doktorsvillan AB|Börje Bergkvist AB
HÖGAB Mark och Anläggning Aktiebolag,5564062684,3,58,Börjesson; Jonas Henrik,4,1,HÖGAB Mark och Anläggning Aktiebolag|MO Frakt AB|BE Väst Aktiebolag|Jonas Börjesson Entreprenader
Högberga Bygg AB,5564839297,3,51,Larsson; Jan-Åke Jerry,4,1,Högberga Bygg AB|Morabergs Bygg AB|Högberga Holding AB
Högboms El Aktiebolag,5563590669,5,53,Högbom; Karl-Christian,7,8,Högboms El Aktiebolag|Elkatalogen Norden AB|Tele Elektronik i Skellefteå AB|Nora i Östersund Aktiebolag|KH Vilda i Östersund AB|Kita i Östersund AB|Smilla i Östersund AB
Höglandets EnergiAutomatik AB,5568843139,2,44,Emilsson; Sivert Johan Niklas,1,1,Höglandets EnergiAutomatik AB
Höglandets Plåt & Ventilation AB,5566382718,3,55,Johansson; Ulf Mattias,1,2,Höglandets Plåt & Ventilation AB
Högsbo Plattsättning Aktiebolag,5564888294,3,44,Ruus; Hans Germund,8,10,Byggkeramikrådet Aktiebolag|Högsbo Plattsättning Aktiebolag|Rockstile AB|Mölndals Kakel och Marmor Aktiebolag|Högsbo Plattsättning Service AB|Ontop Svenska Aktiebolag|Haråsgården AB|Backa Entreprenad och VVS AB
Högsbols Montage AB,5563899250,2,55,Larsson; Lars Ingemar,4,2,Högsbols Montage AB|Högsbols Fastighets AB|Byggnadsfirma Lars Larsson|Högsbols Förvaltning AB
Högsboverken Aktiebolag,5560847690,2,71,Johansson; Håkan Ragnar,3,6,Högsboverken Förvaltning AB|Högsboverken Aktiebolag|HÖGSBOVERKEN FÖRVALTNING
Hönö Bygg & Mark AB,5567625883,2,44,Englund; Kjell Daniel,4,1,Englunds Plåtslageri Hönö AB|Hönö Bygg & Mark AB|Englund Hönö AB|KMD Fastigheter Hönö AB
Höörs Leasing & Transport Aktiebolag,5561648998,2,56,Ericsson; Bruno Anders Bertil,5,4,Höörs Leasing & Transport Aktiebolag|Höörs Leasing & Trading Aktiebolag|Höörs Åkeri & Schakt Aktiebolag|BERIX MÄKLAR O REDOVISNINGSBYRÅ|Håkan Andersson Aktiebolag
