company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Kv. Konstruktörer AB,5590345202,6,44,Schönfeldt; Anna Kristina,1,2,Kv. Konstruktörer AB
Kv. Konstruktörer AB,5590345202,6,44,Flodmark; Staffan Hans-Göran,1,1,Kv. Konstruktörer AB
Pettersson Tak & Bygg i Haninge AB,5568505456,5,56,Pettersson; Marcus Ronnie Lennart,1,3,Pettersson Tak & Bygg i Haninge AB
SD Project AB,5564877966,3,60,Sivertsson; Bengt Mikael,2,2,SD Project AB|Projekt 42 AB
Nordisk Ställningsexpress AB,5591002950,6,52,Larsson; Björn Erik,2,3,Nordisk Ställningsexpress AB|Turaud & Meirfeldt AB
Infra El Sthlm AB,5591747547,3,50,Högendahl; Pierre Erik,1,0,Infra El Sthlm AB
Sunny Future AB,5569559593,2,51,Rygaard; Frank Christer,1,3,Sunny Future AB
Sunny Future AB,5569559593,2,51,Rygaard; Carina Mikaela,1,1,Sunny Future AB
JoAnnTanStudio AB,5568231434,3,51,Winbladh; Cecilia,8,4,JoAnnTanStudio AB|FrameIn AB|Happy Brands AB|Bostadsrättsföreningen Lästmakarpalatset|CILLWIN AB|FHW Holding AB|FHW Holding II AB|FHW Consulting AB
Zivna Bygg & Renovering AB,5591269831,2,47,Lara; Julio Cesar,1,0,Zivna Bygg & Renovering AB
RT Trä & Betong AB,5569028730,2,45,Söderberg; Rickard Jimmy,3,3,RT Trä & Betong AB|Bostadsrättsföreningen Akvamarinen 3|Mc Carthys Snickeri & Bygg AB
T.A.M. Asset Management AB,5566877386,3,62,Rodin; Rolf Arne Christoffer,1,4,T.A.M. Asset Management AB
Holmgrens Markiser AB,5567719298,3,56,Holmgren; Johan Niklas,3,4,Bimz AB|AF Holmgrens Aktiebolag|Holmgrens Markiser AB
JK Citymontage AB,5569288052,2,43,Kwapisz; Jaroslaw,1,2,JK Citymontage AB
Nånö Entreprenad AB,5568725765,2,51,Andersson; Lars Thomas,3,5,Nånö Entrepenad|Nånö Entreprenad AB|Arholma ekonomiska förening
Scandinavia Power Crew AB,5591900054,4,63,Yngve; Karl Krister,2,12,Obdura AB|Scandinavia Power Crew AB
RK Gruppen i Stockholm AB,5590094487,3,58,Yxhammar; Jan Peter Göran,2,2,RK Gruppen i Stockholm AB|Yxhammar Bygg & Snickeri AB
Svensk Hallteknik konstruktion & entreprenad      Aktiebolag,5564717089,2,50,Lindbom; Jonas Erik,4,2,Svensk Hallteknik konstruktion & entreprenad      Aktiebolag|Svensk Hallteknik Invest AB|Anna Hänström AB|Svensk Hallteknik Holding AB
Västerorts VVS Installationer i Stockholm AB,5569766370,3,38,Henning; Maria Ulrika,2,2,Västerorts VVS Installationer i Stockholm AB|Västerorts VVS Installationer AB
Ennroc Transport AB,5568627391,2,35,Westas; Corinne Cecilia,3,4,Ennroc Transport AB|Ennroc Entreprenad AB|Eksell Sweden AB
Kökspennan Aktiebolag,5568837503,2,51,Engström; Per Anders,3,5,Kökspennan Holding Aktiebolag|Kökspennan Aktiebolag|JASA Consult AB
Riddersvik Bygg & Anläggning AB,5569056772,3,44,Steffens; Patrik Dieter Tommy,3,1,Pilt Konsult AB|Riddersvik Bygg & Anläggning AB|Patrik Bygg & Säkerhet
MWM Bygg & Bostadsanpassning AB,5591567796,2,63,Dierckx; Bart Maria Jan,8,0,MWM Bygg & Bostadsanpassning AB|Kvalitetsboende Sthlm AB|Trygganpassning Sverige AB|Kvalitetsfastigheter STHLM AB|Kungens Kurvas Bostadsanpassning AB|Vapify Sluta Röka AB|Vibe Sensation AB|Proactive Search Scandinavia AB
Bromma Bygg & Sanering AB,5591101794,2,46,Borrego Castano; Beltran,1,6,Bromma Bygg & Sanering AB
Nude Atelje AB,5568552581,2,48,Axelsson; Marie Eva-Lotta,2,4,Nude Atelje AB|nude
Delray Consulting AB,5591809263,4,41,Hansback; Per Gunnar Joakim,6,8,Delray Consulting AB|Gopal AB|Öland Strandintressenter AB|Delray AB|Aktiebolaget Lantana|Delray Senior Management AB
Ventilux AB,5569882870,1,34,Satalov; Ivan,1,1,Ventilux AB
Rörresultat AB,5590865621,3,30,Holm Vesterlind; Kalle,1,2,Rörresultat AB
TKM Elteknik AB,5567713671,3,54,Beckman; Thomas Bertil,2,0,TKM Elteknik Invest AB|TKM Elteknik AB
TakXperten Stockholm AB,5566929583,2,61,Hoffström; Ulf Christer Tomas,4,5,TakXperten Stockholm AB|TakXperten Eskilstuna AB|CFT Systems AB|TakXperten Sverige AB
Keep in Touch Media Sverige AB,5591366108,4,42,Örn Lernström; Linda Maria,3,1,Spoon Marketing Tech AB|Keep in Touch Media Sverige AB|L. Öhrn Consulting AB
Celox Security AB,5591779581,3,34,Holmgren; Dan Andreas,4,2,Celox Security AB|Bostadsrättsföreningen Gärdesbacken|APHH Holding AB|Rental Group Scandinavia AB
Ventmontage Teknik i Stockholm AB,5565837811,2,31,Lagerström; Tony Niclas,2,0,Lao Thai House i Sverige AB|Ventmontage Teknik i Stockholm AB
Miljö & Energi Ansvar Sverige AB,5568668577,3,44,Nylund; Marcus Axel,3,1,Marcus MAN Holding AB|Miljö & Energi Ansvar Sverige AB|Novaed AB
Mälar Bygg & Montageservice i Stockholm AB,5569106122,2,55,Sundström; Erik Christer,1,2,Mälar Bygg & Montageservice i Stockholm AB
Build Sweden Consulting AB,5568506926,3,49,Lövström; Martin Karl Emil,1,4,Build Sweden Consulting AB
Build Sweden Consulting AB,5568506926,3,49,Lövström; Jennie Camilla,1,2,Build Sweden Consulting AB
WI Bygger Sverige AB,5590064316,1,39,Brandt; Johan,2,11,LH Qvalitet Bygg och Fastighetskonsult AB|WI Bygger Sverige AB
P&T ENTREPRENAD I STOCKHOLM AB,5591535934,2,43,Boba; Tomasz Jan,4,2,Sundens måleri i Stockholm AB|P&T CONSTRUCTION AB|P&T ENTREPRENAD I STOCKHOLM AB|P&T GROUP AB
ORIGO arkitekter Aktiebolag,5563040434,3,53,Berg; Emma Tuva,3,2,ORIGO arkitekter Holding AB|ORIGO arkitekter Aktiebolag|PBR Arkitekter AB
M.M Gruppen Stockholm AB,5569991556,2,36,Halld‚n; Magnus Olof,2,3,M.M Home AB|M.M Gruppen Stockholm AB
Stenfirma Lapital AB,5568613391,3,55,Azizi; Said,7,19,Stenfirma Lapital AB|Fonexa Fastigheter AB|Vingåker Åsen 11:1 Fastigheter AB|Baggeby Lidingö Fastigheter AB|Stenfirma Lapital Kommanditbolag|Finaxia Holding AB|Lapitex AB
3BAS AB,5568562457,2,48,Dahlqvist; Staffan Gabriel,1,3,3BAS AB
STORESUND ARKITEKTER Aktiebolag,5563917524,2,46,Storesund; Marie Charlotte,3,2,KONTOR Theo Storesund AB|STORESUND ARKITEKTER Aktiebolag|Storesund Arkitektkontor AB
COVET AB,5568814908,4,36,Nielsen; Ida Maria Madeleine,1,0,COVET AB
COVET AB,5568814908,4,36,Frankhammar; Linn Hanna,1,0,COVET AB
Varma Huset i Sollentuna AB,5566919725,3,44,Nilsson; John Richard,1,0,Varma Huset i Sollentuna AB
GLK Bygg AB,5591336911,3,40,Roxnäs; Lars Gunnar,2,2,GLK Entreprenad AB|GLK Bygg AB
GLK Bygg AB,5591336911,3,40,Peldan; Håkan Elias,2,1,GLK Entreprenad AB|GLK Bygg AB
Knut Wall marking systems AB,5567780753,3,51,Fors‚n; Per Erik,9,23,Forsséns Elektriska Aktiebolag|Gerstaberg Gård AB|Knut Wall marking systems AB|Jolifo Invest AB|Clean Car Södertälje AB|Edö Ö Jord och Skog AB|Södertuna utveckling AB|Gerstaberg bolagsmark AB|Bostadsrättsföreningen Iris 16
Tungelgruppen AB,5564678075,3,49,Tungel; Caroline,12,3,Tungel Fastigheter & Invest AB|Tungelgruppen AB|TUNGEL FASTIGHETS AKTIEBOLAG|Tungel Stängselboda AB|Tungel Fastighetsförvaltning AB|Tungel Invest Aktiebolag|Tungel Lokaler AB|Tungel Fast Mallslingan 4 AB|Tungel Fast Fogdevägen 5 AB|Tungel Fast Leverantörsvägen 8 AB|Tungel Fast Mallslingan 20A AB|Tungel Drift AB
Nordhem Bostad AB,5590011259,2,35,Nikas; Olov Elias Jonatan,5,4,Nordhem Bostad AB|Partner & Bro AB|Portföljen Färentuna AB|Nik Holding AB|Node Point AB
Nordhem Bostad AB,5590011259,2,35,Nikas; Joel Alexander,6,2,Nordhem Bostad AB|Partner & Bro AB|Portföljen Färentuna AB|Delphi Konsult AB|Node Point AB|Nik Holding AB
Markun i Sverige AB,5568877244,3,34,Mesic; Sanjin,2,3,Markun i Sverige AB|Mubos AB
Norra Andreasson & Forsgren Elteknik AB,5568776669,3,56,Spetz; George Bert-Ola,1,3,Norra Andreasson & Forsgren Elteknik AB
Vaxholms Värmeservice AB,5565996039,3,50,Zetterlund; Claes-Göran Yngve,2,4,Vaxholms Värmeservice AB|Vaxholms Fastighetsteknik AB
Ställningsarmén AB,5591373195,2,38,Gyllenvråk; Peter Fredrik Michel,3,3,Hålla Ställningarna Holding AB|Ställningsarmén AB|Gyllenvråk Enterprises AB
Pansarsköld AB,5567767388,2,43,Luca; Ilie,1,0,Pansarsköld AB
Lövets AB,5569553976,5,45,Lövenklint; Björn Johan,5,7,Tingvalla Mark AB|Lövets AB|Lövets Fastigheter AB|MBF försäljning AB|Tingvalla Holding AB
AHLGREN EDBLOM OLSSON WIKLANDER arkitekter AB,5562205541,4,63,Edblom; Maria Anna Karin,1,5,AHLGREN EDBLOM OLSSON WIKLANDER arkitekter AB
Siljeströms Projektledning AB,5565990255,4,56,Pennou; Anastasios,2,10,Siljeströms Sverige AB|Siljeströms Projektledning AB
Siljeströms Projektledning AB,5565990255,4,56,Rudfjäll; Anna Rebecca,2,8,Siljeströms Projektledning AB|Siljeströms Sverige AB
Batir AB,5569388811,2,62,Gärdebrant; Marcus,10,20,Property Partner Nordic AB|Batir AB|Property Partner Nordic Projektledning AB|Grönfix AB|Valborg Fastigheter AB|Property Partner Nordic Energilösningar AB|SF Struktur 2 AB|SF Struktur 4 AB|Batir Holding AB|Kevlar Kapital AB
Poolbyggarna i Järfälla Aktiebolag,5563972818,4,51,Fossli; Per Michael,2,5,Fossli Holding AB|Poolbyggarna i Järfälla Aktiebolag
Act Management AB,5590919022,3,50,Göltl; Peter Louis,2,3,Act Management AB|Build it by Göltl AB
Pernolds El AB,5566769849,2,61,Pernold; Martin,1,0,Pernolds El AB
wefurn AB,5569881203,3,45,Kangas; Anna Elisabeth,1,0,wefurn AB
Alltheway; José AB,5567955728,3,48,Dannemann; Karl Johan,1,4,Alltheway; José AB
Andersson & Ärneman i Stockholm AB,5591892830,3,45,Nygren; Helge Krister,2,2,Andersson & Ärneman i Stockholm AB|FRONTLINK Group
Venerga Installation AB,5590867163,4,42,Edholm; Dennis Mikael,1,7,Venerga Installation AB
Åke Back Målare Aktiebolag,5565418166,3,58,Back; Lars Andreas,3,1,Back Måleri & Bygg AB|Aback Consulting AB|Åke Back Målare Aktiebolag
Royal Bygg & Design AB,5569366528,2,40,Salah; Benjamin Taman,3,15,Royal Bygg & Design AB|Royal Fastighet AB|Västerorts Fastighet AB
Paul Åkerlund Byggprojekt AB,5566143599,2,45,Åkerlund; Paul Henrik,3,7,Åkerlund Consulting AB|Bostadsrättsföreningen Baggen 17|Paul Åkerlund Byggprojekt AB
Stockholm hus industri AB,5591456909,2,32,Kurdenkov; Viktor,1,1,Stockholm hus industri AB
RL LARSSON Bygg & Allservice AB,5566795281,2,63,Larsson; Nils Robert Emanuel,1,3,RL LARSSON Bygg & Allservice AB
CC Elinstallationer AB,5591330146,4,47,Criborn Magnér; Åsa Helen Marie,5,6,CC Elinstallationer AB|Criborn Odell Productions AB|Criborn Production AB|AV-Lab/AVC Aktiebolag|Cederberg El & Ljusteknik AB
CC Elinstallationer AB,5591330146,4,47,Cederberg; Jonathan Karl Victor,2,4,CC Elinstallationer AB|Cederberg El & Ljusteknik AB
Cejbe AB,5566292487,3,39,Eriksson; Erik Jesper,2,1,Cejbe AB|Entreprenör C Eriksson Bygg AB
NTA Produktion AB,5590955828,2,45,Doverhjelm Videll; Annelie Christina,2,2,NTA Produktion AB|Byggskills Stockholm AB
Örna Bygg Service AB,5565764064,2,43,Sundberg; Mats Anders,1,0,Örna Bygg Service AB
OD Elcontrol AB,5565325908,3,43,Olsson; Lars Håkan Gunnar,4,6,OD Elcontrol AB|OD Maskin AB|HK Ladan AB|Tappströms El-Automatik Aktiebolag
OD Elcontrol AB,5565325908,3,43,Gråfors; Björn Tobias,1,0,OD Elcontrol AB
OD Elcontrol AB,5565325908,3,43,Bjurshammar; David Oskar,6,6,Stefan A Heldring Projekt AB|OD Elcontrol AB|OD Maskin AB|HK Ladan AB|Qui Vivra Verra Investment AB|Tappströms El-Automatik Aktiebolag
Niam Project Development AB,5567839922,3,48,Lisserkers; Oppa Hans Erik,26,36,Niam Fond VI Näsbypark 57:1; 3; 4 AB|Niam VI Neapel 3 AB|Niam Project Development AB|Stadsutvecklarna i Värtahamnen AB|Niam VI Näsbypark Kommersiell 1 AB|Niam VI Näsbypark Kommersiell 2 AB|Oscar maiN One AB|Niam VI Näsbypark Holding AB|Niam VI Näsbypark Kommersiell 4 AB|Niam VI Näsbypark Medlem 3 AB|Niam Fond VI BL AB|Niam Core Plus Investments Kommanditbolag|Niam VI Näsbypark Kommersiell 3 AB|Niam VI Näsbypark Strandängarna 2 Holding AB|Niam VI Näsbypark Norra Parken 1 Holding AB|Niam VI Näsbypark Södra Parken 2 Holding AB|Niam Core-Plus II Investments Kommanditbolag|Niam VI Neapel 3 Holding AB|Niam VI Investments Kommanditbolag|Niam VI Näsbypark Strandängarna 1 Holding AB|Niam VI Näsbypark Södra Parken 1 Holding AB|Niam VI Näsbypark Medlem 2 AB|Niam VI Näsbypark Norra Parken 2 Holding AB|Hammareken VII Investments Kommanditbolag|Niam V Yermak Holding AB|Niam VI Näsbypark Medlem 1 AB
Megaron Arkitekter Aktiebolag,5562170240,5,53,Mandoki; Peter,3,7,Megaron Arkitekter Aktiebolag|Mandrake Arkitekter AB|Megaron Holding AB
Megaron Arkitekter Aktiebolag,5562170240,5,53,Witte Wardell; Eva Catharina B,2,1,Megaron Arkitekter Aktiebolag|Megaron Holding AB
Alphapm AB,5592084650,6,44,Lundqvist; Niklas Magnus,1,1,Alphapm AB
2:a Hjälpen AB,5569584898,3,33,Andersson; Joakim Andreas,2,5,2:a Hjälpen AB|Nordic Arena Service AB
2:a Hjälpen AB,5569584898,3,33,Schager; David Richard,1,3,2:a Hjälpen AB
Värmepatrullen AB,5591671044,3,44,Österberg; Jesse Matias Eber,3,1,Värmepatrullen AB|Auxilio Consulting AB|Eastberg Holding AB
West Trade Corporation Stockholm AB,5569630519,2,36,Naujokaitis; Mindaugas,2,2,NANA BYGG AB|West Trade Corporation Stockholm AB
Kristian Magnusson Bygg AB,5569512584,3,57,Magnusson; Nils Kristian Leif,1,3,Kristian Magnusson Bygg AB
Akustikbyrån T4P AB,5566832480,2,47,Söderström; Claes Lennart,4,2,Akustikbyrån T4P AB|AB Terraformer|Mutual Acoustics Holding AB|Collaborate Acoustics Holding AB
Millimeter Arkitekter AB,5591589584,4,63,Liljefors; Axel Mikael,4,10,Millimeter Arkitekter AB|Liljefors & Ågren Arkitektkontor AB|TuttiFrutti Arkitekter AB|Monogon AB
Yster Construction AB,5590824883,3,61,Dahlén; Sven Erik,6,19,Yster Construction AB|Yster Business Management AB|Femöre segel och riggservice AB|Holger Dahlén Konsult AB|Bostadsrättsföreningen Västergård i               Steninge Slottsby 1|Nr 16 Intressenter ekonomisk förening
Skoglunds Byggnadsplåtslageri Aktiebolag,5563970903,2,63,Nilsson; Lars Göran,3,3,Skoglunds Byggnadsplåtslageri Aktiebolag|Banquin Holding AB|Free Steel i Eskilstuna Aktiebolag
Tyresö Rör Aktiebolag,5561145441,2,47,Boström; John Peter Micael,4,2,Tyresö Rör Aktiebolag|Bonius AB|Tyresö Rör Holding AB|Bonius Holding AB
WP Hus AB,5591013213,2,31,Pillai; Jonas Wesley,3,0,Stålhamra Entreprenad AB|WP Hus AB|JWP Holding AB
MBergfjord VVS och Fastighetsteknik AB,5569062390,2,47,Bergfjord; Dan Mikael Christoffer,3,2,MBergfjord VVS och Fastighetsteknik AB|Varmt eller Kallt - Bergfjords Vvs och            Friluftsteknik|Energitjänst Närke
Earth People AB,5567687495,4,43,Mjelle; Fredrik Andreas,1,1,Earth People AB
AB Dotter MYP Internationella sektionen,5568795149,3,59,Parts; Ene Anette,4,5,AB Parts & Paomees|AB Parts & Paomees Fastigheter|AB Dotter MYP Internationella sektionen|Råsunda Hills AB
Emilios El & Byggentreprenad AB,5569580284,2,36,Burhan; Naurus,4,0,Emilios El & Byggentreprenad AB|TechnoEL Stockholm AB|MSF Sverige AB|Stadens entreprenad i Sverige AB
Tylka Bygg & Fastighets stöd AB,5591031991,2,35,Tylka; Dariusz Boguslaw,1,1,Tylka Bygg & Fastighets stöd AB
Tylka Bygg & Fastighets stöd AB,5591031991,2,35,Tylka; Kamila Katarzyna,1,0,Tylka Bygg & Fastighets stöd AB
Bernt Tapper Aktiebolag,5563854123,3,74,Tapper; Tomas Kennet,2,7,Bostadsrättsföreningen Åregårdarna|Bernt Tapper Aktiebolag
Allbygg Entreprenad Stor Stockholm AB,5569528085,2,37,Nazirov; Natig,3,3,Allbygg Entreprenad Stor Stockholm AB|Emir's Grill Handelsbolag|Underbara Rum i Stockholm AB
Roslagens Mark & Trädgårdsanläggning AB,5565729315,2,63,Tallkvist; Ulf Magnus,2,5,Roslagens Mark & Trädgårdsanläggning AB|RMT markkonsult i Stockholm AB
MARKSTYRKAN AB,5567039184,3,54,Breitholtz; Eva Gunilla,2,1,MARKSTYRKAN AB|MarkoVA Projektering AB
Rockpeak Properties AB,5569776155,3,45,Mattisson; Ola Peter Lennart,7,21,Rockpeak Properties AB|7billion AB|Get a life AB|Ola Mattisson Holding AB|Rockpeak Group AB|Rockpeak Construction AB|Villa Box Bostadsrättsförening
Soukra Construction Machinery Trading AB,5590487210,2,37,Boughanmi; Hichem ben Amara,6,16,soukra betong och prefab AB|Soukra Construction Machinery Trading AB|Soukra Mätkonsult AB|BenAmara Consulting AB|P. Singh Holding AB|Soukra Fastigheter AB
RH Stockholms TakEntreprenad AB,5568023377,2,40,Hindorff; Robert Björn,5,4,RH Stockholms TakEntreprenad AB|Bostadsrättsföreningen Albybergs Industrihotell|Stockholms Träd & Mark AB|Bostadsrättsföreningen Villadrömmar 1|AB TakSpecialisten Norrköping
Nordic Construction Management AB,5590729561,3,49,Uggla; Per Anders Michael,2,2,Haltersbol Norra Förvaltning AB|Nordic Construction Management AB
VB Bemanning AB,5566822200,3,42,Agdahl; Sven Fredrik Joakim,1,2,VB Bemanning AB
LMTA Entreprenad Sverige AB,5590414453,2,36,Lache; Florin,2,2,LMTA Entreprenad Stockholm AB|LMTA Entreprenad Sverige AB
A-direkt AB,5567821979,2,44,Hlawatsch; Robert Nicklas Jimi,32,24,Skärgårdsvillan Bygg AB|A-gruppen i Sverige AB|Ljusterö Skärgårdsby AB|A-direkt AB|a-arkitekter i Sverige AB|Real Viking Aktiebolag|Viking Hlawatsch & Co AB|Hlawatsch Consulting Aktiebolag|A - gruppen invest Sverige AB|Origin places AB|Bostadsrättsföreningen Ljusterö Skärgårdsby 4|Ljusterö Centrum Utveckling AB|Ljusterö Centrum Holding I Sverige AB|Linköping SA Holding AB|Engelbrekt Kapital i Stockholm AB|Skärgårdsvillan Utveckling AB|Skärgårdsvillan Holding 3 AB|Bostadsrättsföreningen Ljusterö Trädgårdar 2|Ljusterö Mark 8 AB|Ljusterö Mark 7 AB|Skärgårdsvillan Holding AB|Ljusterö Mark 9 AB|Ljusterö Skärgårdsby Förvaltning AB|Skärgårdsvillan Holding 2 AB|Ljusterö Mark 4 AB|Linköping SA Mark 1 AB|Skärgårdsvillan Invest AB|L House AB|Ljusterö Mark 5 AB|Bostadsrättsföreningen Ljusterö Trädgårdar 1|Arkitekturgränd 6 ekonomisk förening|Bostadsrättsföreningen Arkitekten 11
Sands Entreprenad Stockholm AB,5590638135,3,35,Bangeta; Samuel Sol David,2,6,Ninovas AB|Sands Entreprenad Stockholm AB
Röreliten Stockholm AB,5568653595,2,42,Gustavsson; Carl Martin,1,3,Röreliten Stockholm AB
SWMS arkitektur AB,5590433610,3,49,Westerlund; Anna Sofia,1,1,SWMS arkitektur AB
Sjölin & Åkergren El Aktiebolag,5562080993,4,64,Östlund; Jan Peter,1,1,Sjölin & Åkergren El Aktiebolag
XYZDP Scandinavia AB,5569042590,3,50,Nilsson; Rolf Greger,4,4,XYZDP Scandinavia AB|KOHLA AB|Inbrix Solutions AB|Dotorangeinvest AB
Rörknektarna AB,5565741476,4,51,Gustafsson; Klas-Jörgen,1,2,Rörknektarna AB
Rörknektarna AB,5565741476,4,51,Sjögren; Kjell Jörgen,1,1,Rörknektarna AB
SEMCO Elektro-Mekaniska Verkstad                  Elisabeth Damstedt AB,5565695284,3,60,Berglund; Edvin Mattias,5,9,SEMCO Elektro-Mekaniska Verkstad                  Elisabeth Damstedt AB|Bostadsrättsföreningen Blåelden 2|MATTIAS E BERGLUND KONSULT OCH FÖRVALTNING AB|FAMM Förvaltning AB
Urbanson & co AB,5591854418,4,51,Hultgren; Stig Urban,6,3,Urbanson & co AB|S. Urbanson AB|c/o jannika AB|Pocket Ninja AB|URBANSON HOLDING AB
Themptander VVS AB,5569325813,2,44,Themptander; Marcus Charles Henrik,3,3,Themptander VVS AB|Bostadsrättsföreningen Lyftkranen 1|08 konsult AB
Titania El-Service AB,5567406326,3,42,Janson; Mats Einar,23,61,Einar Janson Invest AB|Titania Holding AB|Titania AB|Etableringsexperten Sverige AB|Wasa Ventilation AB|Titania El-Service AB|Titania Tingstorget AB|Bjurviken Fastigheter AB|Titania Golv AB|Bostadsrättsföreningen Nybrogatan 63|Täby Fält AB|Einar Jansons Förlag AB|Titania Hackstaberg Fastighets AB|Tingseken Ekonomisk förening|Lärpojken 3 AB|Titania Fastighetsholding AB|Titania Fält AB|Halunde Gård AB|Titania Edsbergsterrassen AB|Edsbergsterrassen AB|Titania Hallunda Gård AB|Titania Entreprenad Holding AB|Titania Projektutveckling AB
Aston Design AB,5591665392,2,42,Fornell; Lars Andreas,3,4,SPINNING DONUT AB|BOZARTHFORNELL ARCHITECTS AB|Aston Design AB
VMSc Betong AB,5590541206,3,44,Zerbelis; Gundars,1,0,VMSc Betong AB
Morgan Bergström Bygg & Transport AB,5562179068,2,46,Bergström; Caroline Madelen Relindis,1,0,Morgan Bergström Bygg & Transport AB
Turex Rör Aktiebolag,5561111690,3,52,Strand; Lars Mikael,3,1,Turex Holding AB|Turex Fastighets AB|Turex Rör Aktiebolag
Viphaus AB,5590970538,1,38,Alizada; Eldar,2,2,ELDARS BILAR|Viphaus AB
VIDA Arkitektkontor AB,5567861504,4,55,Beccari; Carl Fredrik Leonardo,3,7,Reell Aktiebolag|Foyer Azur 5 Handelsbolag|VIDA Arkitektkontor AB
STHLM KLIMAT AB,5591104129,3,43,Gabrielsson; Per Erik,3,0,EF Holding AB|STHLM KLIMAT AB|PEG Konsult AB
STHLM KLIMAT AB,5591104129,3,43,Westin; Lars Fredrik,4,2,STHLM KLIMAT AB|Tågsjön Förvaltning AB|EF Holding AB|Bostadsrättsföreningen Holaveden
AMB Produktion AB,5569906059,2,38,Bjälkengren; Adam Martin,1,1,AMB Produktion AB
Ross & Hart Byggnads AB,5590144092,2,39,Hartog; Nils Carl Jonas,5,9,Ross & Hart Byggnads AB|Webrand AB|Bostadsrättsföreningen Flora nr 10|Porten Projektutveckling AB|Svenska Bogruppen Projekt AB
TJ Säkra Tak Aktiebolag,5568650575,2,37,Oscarsson; Ted Ray,1,2,TJ Säkra Tak Aktiebolag
Stockholms Golv & Måleri AB,5569594095,2,35,Arteaga Herrera; Jonny Paul,3,0,Stockholm Måleri och Renovering AB|Skandinaviska trägolv AB|Stockholms Golv & Måleri AB
Condrill Aktiebolag,5561552802,5,67,Nilsson; Nils Anders Gustav,3,0,EIR Aktiebolag|Bostadsrättsföreningen Modgunn 11|Condrill Aktiebolag
M27El AB,5591104756,2,41,Fridlund; Leif Fredrik,4,7,Jiben AB|M27El AB|Norrkraft AB|Jiben Group AB
Thulefastigheter Aktiebolag,5564610979,3,62,Hägglund; Sven Erik Mikael,6,9,Thulefastigheter Aktiebolag|Storklippan AB|Bass Rock Aktiebolag|Stenklippan Aktiebolag|Björnvattnet AB|Bass Rock Holding AB
L. Looft AB,5567183776,2,41,Looft; Victor Martin Linus,28,38,Pakta AB|Pakta Vågen 1-3 AB|Pakta Förvaltning AB|L. Looft AB|Pakta Olhamra 1:61 AB|Fastighets AB Odiner|Pakta Trading Aktiebolag|Tallbacksvägen Fastigheter AB|Tennvägen Fastigheter AB|Pakta Bergvillan AB|Bostadsrättsföreningen Stenstavägen 2|Pakta Invest II AB|Voluten AB|Djursholm Country Club Members AB|Pagi Kungsholmen AB|Pakta Fastigheter AB|Pakta Invest VI AB|Stenstavägen AB|4B Properties AB|Marinstaden Fastighets AB|Muskelgruppen AB|Pakta Invest III AB|Pakta Fastigheter II AB|Pakta Avklarade AB|Pakta Invest AB|Pakta Properties AB|Bostadsrättsföreningen Stenstavägen|Bostadsrättsföreningen Muskelgruppen
VSM Rental AB,5569965568,2,59,Persson; Per Magnus,18,16,VSM Entreprenad AB|Maskinentreprenörerna Sverige AB|Andersson & Rask Åkeriaktiebolag|ME-Skolan AB|Kraftverksbyggarna i Söderhamn AB|Munthers Specialtransporter AB|DXT Entreprenad AB|ME Inköp AB|VSM Rental AB|Maskinentreprenörerna Sverige Fastighets AB|Skogslidens Fastighets Aktiebolag|Skogslidens Anläggning och Försäljning            Aktiebolag|Mineralhantering i Sverige AB|Skärså Consulting AB|Eriksson & Persson Fastigheter AB|Eriksson; Persson & Rask Holding AB|Söderhamns Tillväxtkassa AB|Faxehus Invest AB
NuvoAir AB,5569247686,5,51,Mangell; Dan-Luis,12,24,Pond Design AB|Mälardalens Omsorgsfastigheter Holding AB (publ)|Upptecon AB|NuvoAir AB|NoseOption AB|Crossfell AB|Sthlm HC AB|LBA Maskin & Handel Aktiebolag|Bostadsrättsföreningen Sälgen 8|Pond Labs AB|J Ben L International AB|J Ben L Holding AB
NuvoAir AB,5569247686,5,51,Consoli; Lorenzo,2,0,Consoli Capital Partners AB|NuvoAir AB
Nano Miljö AB,5566054150,2,68,Ljunggren; Ulf Christer Ragnar,5,5,Södertälje Varmförzinkning Aktiebolag|Nano Miljö AB|Flusral Aktiebolag|Industrifastigheter Södertälje AB|Bostadsrättsföreningen Trollhuset
SINTON AB,5591131767,2,55,Lovjagin; Andrian,1,0,SINTON AB
Johan Viklunds VVS AB,5590182266,2,32,Viklund; Johan Erik,2,3,VVS-Ingenjörerna i Luleå Aktiebolag|Johan Viklunds VVS AB
RKE constructor AB,5569612434,2,39,Ekman; Robert Kristoffer,1,3,RKE constructor AB
Spånga Måleri & Bygg AB,5590705462,4,31,Jonsson; Christian Erik,6,6,Spånga Måleri & Bygg AB|Stockholm El-design AB|Juliet Tango Fastigheter AB|BraMarknadsföring Sverige AB|J Tango Holding AB|Bostadsrättsföreningen Majtalaren 6
Professional Television Scandinavia Aktiebolag,5565201919,2,52,Sundlin; Mats Ola,4,12,Professional Television Scandinavia Aktiebolag|Berga Broadcast & Boat AB|Sund Teknik AB|Bostadsrättsföreningen Lodet nr 1
OP Optimal Progress Consulting AB,5567587539,3,58,Christensen; Kenneth Gustav Michael,3,5,OP Optimal Living AB|OP Optimal Progress Consulting AB|OP Optimal Progress AB
