company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
NBI Bygg AB,5564158979,4,60,Wollberg; Kaj Uno Rickard,11,29,NBI Intressenter AB|NBI Bygg AB|Sundprojekt Bostads AB|Sjöbo Golfklubb AB|Forskarebyn Fastighets AB|Corn Holding AB|ElfSund Intressenter AB|Fastighetsaktiebolaget Varvaren i Simrishamn|Förvaltnings AB Hedenfast|Sundprojekt Bostadsintressenter AB|Fastighets AB Orpet 1
Byggsystem Öresund AB,5565654356,2,54,Mårtensson; Mårten Fredrik,35,25,Byggsystem Öresund AB|MIMS Invest Aktiebolag|Handla i Eslöv AB|Hedvägens Handelsområde i Trelleborg AB|Landskrona Bromsregulatorn AB|Infartens Handelsområde i Landskrona AB|Padel of Sweden AB|Skånsk Trädgård och Markanläggning AB|Meteorvägens Handelsområde AB|Eslöv Stenbocken 14 AB|Skurup Gåskarlen 3 AB|Trädgårdshallen i Oxie AB|Brandposten 1 AB|ESMS General Aviation AB|Sjöbo Tryckaren 6 AB|Fastighets AB Trävaran 12|Skurup Tummetott 2 AB|Landskrona Betfröet 1 AB|Trädgårdshallen i Oxie Holding AB|Sjöbo Padel & Gym Fastighets AB|Simrishamn Tisteln 2 AB|Hemmestorps Handelsområde AB|Hemmestorps Handelsområde Holding AB|Västervik Husvagnen 2 AB|Trädgårdshallen i Oxie 1 AB|Simrishamn Padel Fastighets AB|Rondellens Handelsområde i Staffanstorp AB|Trädgårdshallen i Oxie 2 AB|Hjärup Trekanten Holding AB|Västervik Husvagnen 2 Holding AB|Simrishamn Tisteln 2 Holding AB|Sollefteå Hågesta 3:122 Holding AB|Trädgårdshallen i Oxie 3 AB|Sjöbo Såggatan 6 Holding AB|Trekantens Handelsområde i Hjärup AB
BCA Entreprenad AB,5564110848,2,56,Jönsson; Per Arne Torbjörn,9,8,BCA Entreprenad AB|Mickes Kabel i Kvarnby AB|AM Rental AB|AT Construction Group AB|Steamclock Investment AB|CMM Group AB|Camime fastigheter AB|Mark och Kabel Entreprenad i Sverige AB|Gusgus III AB
Umia Syd AB,5590508601,6,50,Nielsen; Carl Joachim,5,3,Umia Syd AB|Umia Trelleborg AB|Joachim Nielsen Holding AB|Patrik Nyman Holding AB|Vårvind Holding AB
Byggprojektgruppen Lindblom AB,5567508816,2,49,Magnusson; Bo Patrik,15,10,Byggprojektgruppen Lindblom AB|Malmö Plåt- och Byggservice Aktiebolag|Ställningsbyggarna i Skåne AB|Fait rapidement à Malmö AB|CN Gruppen AB|Lomma Tak AB|UMOR AB|Bleck & Plåt i Ystad Aktiebolag|S.E. Brodins Plåtslageri Aktiebolag|Tak & Brandskydd i Sverige AB|Snigeln Fastigheter AB|ILPINAB AB|På golvet i Malmö AB|Brandtätning & Brandskyddsmålning i Malmö AB|Byggprojektgruppen fastigheter i Malmö AB
Byggprojektgruppen Lindblom AB,5567508816,2,49,Lindblom; Robert Peter,13,11,Byggprojektgruppen Lindblom AB|Malmö Plåt- och Byggservice Aktiebolag|Ställningsbyggarna i Skåne AB|CN Gruppen AB|Lomma Tak AB|UMOR AB|Bleck & Plåt i Ystad Aktiebolag|S.E. Brodins Plåtslageri Aktiebolag|Tak & Brandskydd i Sverige AB|Snigeln Fastigheter AB|ILPINAB AB|På golvet i Malmö AB|Byggprojektgruppen fastigheter i Malmö AB
Byggnadsaktiebolaget Gösta Bengtsson,5561081869,5,56,Bengtsson; Kristoffer Lars,14,4,Byggnadsaktiebolaget Gösta Bengtsson|AB Digitaliseringsbyrån Göteborg|Örkelljunga Näringsliv - Ekonomisk förening|Svenskt Fastighetskoncept AB|Päronlunden Projekt AB|Päronlunden Holding AB|Körsbärsdalen Projekt AB|Laholms Holding i Allarp AB|Bostadsrättsföreningen Päronlunden|Allarp 2531 i Laholm AB|Br GLG Holding i Eket AB|Br GLG i Eket AB|Bostadsrättsföreningen Körsbärsdalen|Päronlunden AB
Svensk Sjöentreprenad i Malmö AB,5562232172,3,58,Söderberg; Bill Roger,3,4,Njordmontis AB|Incerno AB|Svensk Sjöentreprenad i Malmö AB
Ryds Glas AB,5565846234,4,56,Persson; Glenn Roger Tommy,25,33,SydGrönt Ekonomisk förening|Ryds Glas AB|SydLog AB|Ryds Glas Stockholm AB|Glasklart Service AB|Ryds Glas Jönköping AB|KonDektor AB|SydGrönt Packeri AB|Ryds Glas Växjö AB|Ryds Glas i Alingsås AB|Ryds Glas i Östersund AB|Ryds Glas Falun AB|Skalab Skaraborg AB|Kondektor Ängelholm AB|Ryds Glas Gävle AB|Ryds Glas Eskilstuna AB|Ryds Glas Värmland AB|SydGrönt Fastighets AB|SydGrönt Odlarhus AB|Linnéa Lind Advisory AB|E&E Invest AB|Henrik Dahlberg Holding AB|Illeta Holding AB|Ryds Glas 2 AB|RG Bilglas1 AB
BayWa r.e. Nordic AB,5569701377,4,49,Reckmann; Martin,5,34,BayWa r.e. Nordic AB|BayWa r.e. Scandinavia AB|Åshults Kraft AB|Sjönnebol Kraft AB|Ryfors Vindkraft AB
Kronetorp Park Projekt AB,5567196539,2,61,Lyddby; Ulf Anders Stellan,26,33,Kronetorp Park Projekt AB|Kronetorp Park Holding AB|KP Betong AB|Kronetorp Park AB|MGT Kompetens AB|KP Energi & Infrastruktur AB|P-bolaget Kronetorpstaden AB|ProjektInvest 1 AB|Kronetorp Staden 1 AB|Kronetorp Herrgårdshusen 2 AB|Bostadsrättsföreningen Bonden 15|Kronetorp Bostad 2 AB|Bostadsrättsföreningen Kajan 7 i Vellinge|ABELTO Solkraftverk AB|Kronetorp Herrgårdshusen 1 AB|SP Group Bostad Kronetorp AB|Kronetorp Staden 10 AB|Kronetorp Staden 4 AB|Kronetorp Staden 9 AB|Kronetorp Staden 5 AB|Kronetorp Staden 7 AB|Bostadsrättsföreningen Allén 3 i Kronetorp|Kronetorp Staden 6 AB|Kronetorp Staden 8 AB|Kronetorp Bostad 1 AB|Kronetorp Bostad 3 AB
MMB i Båstad AB,5566240510,4,47,Bertilsson; Ola Mikael Tobias,23,10,MMB i Båstad AB|MMH i Båstad AB|Bjärerondellen AB|Båstad Företagsby AB|Tvättservice i Båstad AB|Arenabolaget i Ängelholm AB|Båstad Turism och Näringsliv Ekonomisk förening|Björkebergs i Båstad AB|Hallandsåsens Rör AB|Fastighets AB Båstad Lyckebacken 2|Båstad Hemmeslöv Fastighets AB|Båstad Företagslokaler AB|G:a Finsbo Fastighets AB|Båstad Barret 12 AB|Stationsterrassen AB|Gränsliden AB|Troentorp Fastighets AB|MMBA Projekt AB|Båstad Kalkugnen 4 AB|MMBA 2 Projekt AB|Båstad Turism & Näringsliv Holding AB|Cor Viridis AB|Logistic Center i Båstad AB
Aktiebolaget Rörläggaren,5560437948,5,53,Olsson; Bo Anders Richard,3,0,KWA-rör AB|Aktiebolaget Rörläggaren|Rinvest AB
Ventilation Entreprenad Aktiebolag V E A B,5562107390,5,55,Mortensen; Sten Villy Ejler,4,5,Ventilation Entreprenad Aktiebolag V E A B|VEAB Ventilation Entreprenad I Helsingborg AB|Energi & Klimatteknik i Tygelsjö AB|Styr Entreprenad i Malmö AB
Ventilation Entreprenad Aktiebolag V E A B,5562107390,5,55,Lundqvist; Hans Johan,7,5,VEAB Installationsgruppen Holding AB|Ventilation Entreprenad Aktiebolag V E A B|Veab Ventilation Entreprenad i                    Kristianstad Aktiebolag|VEAB Ventilation Entreprenad I Helsingborg AB|Energi & Klimatteknik i Tygelsjö AB|Styr Entreprenad i Malmö AB|Sydlandet Invest Aktiebolag
Team Skåne Bygg AB,5565657680,3,61,Keller; Erik Einar,4,2,Team Skåne Bygg AB|KKKR Developing AB|Vingklaffen AB|JER Developing AB
SVENSKA HUSCOMPAGNIET AB,5568155583,3,45,Hernefrid; Anna Viktoria,7,8,VårgårdaHus Aktiebolag|SVENSKA HUSCOMPAGNIET AB|Svenska HusCompagniet Fastighetsutveckling Allerum 1 AB|Svenska HusCompagniet Fastighetsutveckling AB|Hernefrid Holding AB|Svenska HusCompagniet Fastighetsutveckling Allerum 2 AB|HusCompagniet Sverige AB
Icopal Entreprenad Aktiebolag,5563751535,4,50,Adlerberth; Jimmy,1,2,Icopal Entreprenad Aktiebolag
C4 Hus AB,5568024706,6,59,Kvist; Hans Göran,19,69,Kristianstads Bilcentrum AB|C4 Hus AB|Orderinvest AB|Joachim Gran Maskintjänst AB|Åraslövs Foder Aktiebolag|Juristfirman Hans Kvist Aktiebolag|KBL Företagstjänst i Kristianstad AB|C4 Hus Mark i Skåne AB|PA Lantbruk Aktiebolag|Idala Gård Vinhandel AB|C4 Hus Mark AB|Orderinvest Förvaltnings Aktiebolag|Virapark Fastighets AB|Träriket Ekonomisk förening|Idala Gård AB|Bra Tomter i Vellinge AB|Patrik Salomonsson AB|C4 Hus Förvaltning AB|Bra Tomter Förvaltning i Velinge AB
Tectum Byggnader AB,5562903582,5,60,Persson; Nils Sigurd Ingeman,8,3,Tectum Byggnader AB|Vinslövs Sparbank|Tectum AB|Tectum Skogar Aktiebolag|Tectumhuset Aktiebolag|KWARK AB|Tectum Fastigheter AB|Tectum Holding AB
AB Ekbladhs Måleri,5564569720,3,48,Ekblad; Anders Nils Olof,9,10,Anders Ekbladh Holding AB|AB Ekbladhs Måleri|Prefire Syd Aktiebolag|Aktiebolaget Pommern i Landskrona|Måleriföretagen i Skåne Serviceaktiebolag|Skeppsredarvillan AB|Landskrona Gamla Stans Fastighets AB|Bostadsrättsföreningen Skeppsredarvillan|Redarn AB
SPI Global Play AB,5565082897,3,42,Wettergren; Jan-Mikael,6,5,GLOBAL ATTRACTIONS SPI AB|SPI Global Play AB|Wettergren & Co Fastigheter AB|GASPI Holding AB|Wettergren Global Invest AB|GASPI Group AB
Antonssons Mark & Entreprenad AB,5567699144,4,51,Antonsson; Gustav Lars Artur,4,2,Antonssons Mark & Entreprenad AB|Keila Holding AB|Antonssons Maskin AB|Keila Fastighet AB
ENERCON Energy Converter AB,5565537932,3,55,Månsson; John Patrik,1,4,ENERCON Energy Converter AB
Knut Edstrand Byggnads AB,5565720900,4,65,Edstrand; Per Martin Jonas,4,1,Knut Edstrand Byggnads AB|JLE Förvaltning AB|Simrishamnsvägen Fastighets AB|J.Edstrand AB
Goldbeck Sverige AB,5591275747,3,43,Strohmeier; Jörg Harald,1,1,Goldbeck Sverige AB
FOJAB arkitekter AB,5566896980,8,54,Nord; Bengt Anders Daniel,5,11,FOJAB arkitekter AB|FOJAB Skandinavisk Arkitektur AB|Fojab coordinator AB|Sigtuna Kv. 17 & 18 AB|FOJAB Development AB
KGC Sweden AB,5569343907,4,46,Filipavicius; Ramunas,1,9,KGC Sweden AB
JW Hus AB,5567791172,2,57,Mattsson; Lars Erik Gunnar,33,40,JW Hus AB|LM exploatering Kommanditbolag|Huscenter i Malmö AB|Flötaskär AB|Byhör AB|Optimala enplanshem i Sverige AB|Enplanshem Skåne 2017 AB|Grexploatering AB|Optimala enplanshem Mitt AB|Optimalahem Hyresbostäder Svartekusten AB|Korpaängen Exploatering Två AB|Purak Exploatering AB|Knärbo AB|Optimalahem Hyresbostäder Heden AB|JW Mark och Hus AB|Enplanshem Skåne 2020 AB|Enplanshem Skåne 2021 AB|Enplanshem Skåne 2019 AB|Optimala enplanshem Mitt Fem AB|Egniby AB|Puruk AB|Puruk Två AB|Högajon Exploatering Tre AB|Optimalahem Bostadsutveckling Sverige AB|Grexploatering Två AB|Enplanshem Skåne 2018 AB|Optimalahem Hyresbostäder Eskil AB|Optimalahem Hyresbostäder Jons AB|Svartakra AB|Häcksaxen Exploatering Två AB|Purak Exploatering Två AB|Optihem Holding AB|Optimalahem Hyresbostäder Sverige AB
Mammoet Sweden AB,5568752447,4,50,Hansen; Michael Christian,1,2,Mammoet Sweden AB
Peab PGS Aktiebolag,5564285905,4,44,Rülcker; Carl Eduard Owen,4,6,Skandinaviska Byggelement AB|Lättklinkerbetong Aktiebolag|Peab PGS Aktiebolag|Rülcker & Ring AB
TELARCO AB,5567008296,3,43,Johnsson; Nils Emil Ola,16,10,Agnesbergs Grävtjänst i Kungälv Aktiebolag|TELARCO AB|TRELLEGRÄV Aktiebolag|C.S Riv och Håltagning AB|nds Nordic Drilling System i Gävle AB|Syd Communication & Security AB|Tofta Gård Borrteknik AB|Bredband i Kristianstad Aktiebolag|Filaregatan Entreprenad Aktiebolag|Sydsvenska Spont AB|Miljögården i Kristianstad AB|Skarps Stensättning AB|CS Riv & Håltagning i Göteborg AB|Grusvägen Invest AB|JJH i Sverige AB|Bostadsrättsföreningen Sälfjällstoppen 1
PK Road AB,5590204623,2,50,Olsson; Jan-Olov Ronnie,3,12,Exxter management i Sverige kommanditbolag|PK Road AB|Setevo AB
Sigma Civil AB,5569494494,4,64,Dannqvist; Per Anders,1,3,Sigma Civil AB
Climat 80 Entreprenad AB,5569865891,3,49,Johansson; Per Åke Gunnar,1,1,Climat 80 Entreprenad AB
Betonmast Malmö AB,5591580526,3,49,Bodmark; Per Anders Tomaz,2,0,Legoplattan AB|Betonmast Malmö AB
We Construction AB,5590705116,5,39,Lindén; Per Arne Jonas,10,5,We Construction AB|We Color Sweden AB|Lille Vång Fastighets AB|WEC Fastighets Holding AB|Lindesteen fastighets AB|Bostadsrättsföreningen Lilla Orangeriet|Värlinge Holding AB|Grävstekeln 1 Fastighets AB|Grävstekeln 2 Fastighets AB|Bostadsrättsföreningen Ateljéhusen
Levins Elektriska Aktiebolag,5561048868,4,57,Björck; Hans Fredrik Joakim,5,6,Levins Gruppen i Hässleholm AB|Levins Elektriska Aktiebolag|Automationsteknik i Hässleholm Aktiebolag|EL & Styrteknik i Hässleholm AB|FB Invest i Sölvesborg AB
BI-Vent AB,5567415822,6,55,Engström; Tomas,6,4,DALAB Sverige AB|BI-Vent AB|Ventilationsförbättringar i Malmö Aktiebolag /VFB AB/|Torborna i Helsingborg AB|Azahara 2 AB|Tomas Engström AB
Bjäre Entreprenad AB,5567624027,3,55,Jansson; Håkan Urban,3,7,Bjäre Entreprenad AB|Bjäre Markkonsult AB|Bjärebygden Holding AB
Umia Ystad AB,5562362631,6,52,Nilsson; Kjell Eve Peter,4,2,Umia Syd AB|Umia Ystad AB|Umia Trelleborg AB|Vårvind Holding AB
TRELLEGRÄV Aktiebolag,5564549391,4,44,Thor; Karl Rickard,1,1,TRELLEGRÄV Aktiebolag
Francks Kylindustri i Helsingborg AB,5563706760,3,49,Syrén; Jan Mikael,2,5,Lundair Freeze AB|Francks Kylindustri i Helsingborg AB
Aktiebolaget Megamet,5561708511,3,61,Henryson; Kent Göran Mikael,1,0,Aktiebolaget Megamet
Henda Bygg AB,5569780058,3,47,Nilsson; Daniel Åke Morgan,15,7,Henda Bygg AB|Henda Entreprenad AB|Malmö Måleritjänst AB|Allpipe Sverige AB|Hasslanda Fastighets AB|Henda Maskinuthyrning AB|Palok i Sverige AB|SKADEJOUREN I SKÅNE HANDELSBOLAG|Nilsson & Moberg AB|Mindful KBT Anna Nilsson Handelsbolag|Allpipe Relining AB|DMCR Mur och Puts AB|Nilsson och Möller AB|Hasslanda Fastigheter i Höör AB|Henda Byggservice AB
VBA Syd AB,5590038823,3,57,Berglund; Leif Ola,3,0,VBA Logistik AB|VBA Förvaltning AB|VBA Syd AB
MNB; Malmö Nya Bygg AB,5590187398,6,55,Svensson; Håkan Erik,1,17,MNB; Malmö Nya Bygg AB
Tillberg Design AB,5566877816,6,52,Nilsson; Stefan Ronnie Evert,3,7,Tillberg Design AB|Keyside AB|Tillberg Design of Sweden AB
Henda Entreprenad AB,5566044276,4,57,Nilsson; Daniel Åke Morgan,15,7,Henda Bygg AB|Henda Entreprenad AB|Malmö Måleritjänst AB|Allpipe Sverige AB|Hasslanda Fastighets AB|Henda Maskinuthyrning AB|Palok i Sverige AB|SKADEJOUREN I SKÅNE HANDELSBOLAG|Nilsson & Moberg AB|Mindful KBT Anna Nilsson Handelsbolag|Allpipe Relining AB|DMCR Mur och Puts AB|Nilsson och Möller AB|Hasslanda Fastigheter i Höör AB|Henda Byggservice AB
Einar Dahl Byggnads Aktiebolag,5561637496,5,59,Dahl; Thomas Bengt Anders,10,4,Einar Dahl Byggnads Aktiebolag|Magnus Maskin & Schakt AB|MT Inventarier AB|Klippan Hus Fastighet AB|Matoda Fastighets AB|Klippan Hus AB|Klippan Hus Förvaltning AB|Matoda Invest AB|Lotta på Åsen AB|WFAB Wessmantorp Förvaltnings AB
Repipe Sverige AB,5567931844,3,49,Welin; Anders Joachim,3,4,Skånska Högtrycksspolarna AB|Spolarna Göteborg AB|Repipe Sverige AB
Sundprojekt AB,5566663224,3,69,Lindén; Karl Henrik,15,195,Sundprojekt AB|SerSund AB|Sundprojekt Bostads AB|Forma & Planera i Skåne AB|ElfSund Entreprenad AB|ElfSund Intressenter AB|Fastighets AB Orpet 1|Fastighets AB Ringstorp C|Slättsund AB|Fastighets AB Ringstorp D2|Fastighetsaktiebolaget Varvaren i Simrishamn|Fastighets AB Oceanateljen|Fastighets AB Ringstorp D|Lazapata AB|Fastighets AB Ringstorp D1
Malmberg Borrning AB,5565906087,3,45,Malmberg; Sara Johanna,7,11,MalmbergGruppen Aktiebolag|Malmberg Water AB|Malmberg Borrning AB|Malmberg Miljöhantering AB|Malmberg i Yngsjö AB|Byggmästarnas Service Aktiebolag Östra Skåne|Malmberg Original Water Aktiebolag
Areco Contractor Aktiebolag,5567017271,2,47,Lilja; Jonas Patrik Carl-Åke,1,8,Areco Contractor Aktiebolag
J S Smide AB,5567911317,2,48,Lönnborn; Majvi Carina,4,3,J S Smide AB|Spårgatan AB|Industrimålarna Syd AB|Spårgatan Holding AB
Tunga Lyft i Sverige AB,5567133243,2,41,Andersson; Sven Dennis,4,7,Tunga Lyft i Sverige AB|Linköpings Tungservice AB|Tunga Lyft Engineering i Sverige AB|MCA Lyft & Montage AB
Malmö Plåt- och Byggservice Aktiebolag,5562048990,3,59,Lindblom; Robert Peter,13,11,Byggprojektgruppen Lindblom AB|Malmö Plåt- och Byggservice Aktiebolag|Ställningsbyggarna i Skåne AB|CN Gruppen AB|Lomma Tak AB|UMOR AB|Bleck & Plåt i Ystad Aktiebolag|S.E. Brodins Plåtslageri Aktiebolag|Tak & Brandskydd i Sverige AB|Snigeln Fastigheter AB|ILPINAB AB|På golvet i Malmö AB|Byggprojektgruppen fastigheter i Malmö AB
M.J. Eriksson Entreprenad AB,5567043814,4,60,Nielsen; Jan Bach,1,2,M.J. Eriksson Entreprenad AB
Gripen Betongelement AB,5566646427,3,56,Olofsson; Anders Ingvar,1,0,Gripen Betongelement AB
Midroc Property Development AB,5563194249,4,50,Syrén; Lars Peter,128,267,Midroc Properties AB|Midroc Projects AB|Midroc Construction AB|Midroc Property Development AB|Hackholmssund Konferens Aktiebolag|Sallerup Del B AB|Teknikportalen i Malmö AB|Midroc Land Development AB|Midroc Bostäder AB|Färgaren 25 Fastighets AB|Midroc Jöns Petter Borg Alléhuset Fastighets AB|Hotellfastighetsbolaget Västra Hamnen AB|Business Center Skeppsgatan Aktiebolag|Business Center Jungmansgatan Aktiebolag|Midroc Draken Parkeringsfastighet AB|Midroc Business Center AB|Business Center Hedvig Möllers gata AB|Centrumfastigheter i Kävlinge AB|Prisman 4 Fastighets AB|Klimathuset i Skåne AB|Kontorsfastigheter Propellergatan AB|Midroc Ångfärjan Stationen AB|Midroc Real Estate AB|Preco Fastighets Aktiebolag|Margretedalsbostäder AB|Malmö Mässhallen 3 AB|Förvaltnings AB Brunnshög 1|Själabodarna Fastighets AB|MPD Smaragd Grund 3 AB|Scandibox Aktiebolag|Hackholmsnäs Fastighets AB|Centrumfastigheter i Lomma AB|Sallerup Fastighets AB|Midroc PB Del A AB|Wasted Space AB|Midroc Ångfärjan Kongress AB|MPD Teal Grund 3 AB|MPD Gagat Grund 2 AB|MPD Holding Pyrop AB|MPD Teal Grund 2 AB|PB Del E AB|Midroc Properties Stockholm AB|MPD Holding Turmalin AB|MPD Cinnober Grund 3 AB|MPD Holding Arpajon AB|MPD Sienna Grund 3 AB|MPD Holding Röd AB|MPD Holding Alnico AB|MPD Sienna Grund 2 AB|MPD Pyrop Grund 4 AB|MPD Holding Grå AB|PB Del H AB|Townhouse AB|Midroc Property Öresund AB|MPD Holding Grön AB|MPD Sienna Grund 1 AB|MPD Teal Grund 1 AB|MPD Holding Baveno AB|MPD Holding Citri AB|MPD Cinnober Grund 1 AB|Bostadsrättsföreningen Lommaprinsen|Midroc Oceanhamnen AB|MPD Rubin Grund 2 AB|MPD Holding Karneol AB|Midroc Real Estate Holding Gamma AB|MPD Holding Smaragd AB|MPD Holding Gul AB|Midroc Draken Profilbyggnad AB|PB Sala Backe AB|MPD Jade Grund 3 AB|Midroc Land Holding AB|MPD Holding Opal AB|Lyckos AB|MPD Rubin Grund 1 AB|MPD Gagat Grund 3 AB|Abbe Fastighets AB|Midroc Kiwin Fastighets AB|MPD Holding Blåametist AB|MPD Gagat Grund 1 AB|Projektbolag Del V AB|MPD Holding Jade AB|Midcor Fastighets AB|MPD Jade Grund 2 AB|MPD Pyrop Grund 3 AB|MPD Jade Grund 1 AB|MPD Pyrop Grund 1 AB|MPD Pyrop Grund 2 AB|MPD Blåametist Grund 1 AB|Midroc Real Estate Fenix AB|MPD Cinnober Grund 2 AB|MPD Holding Teal AB|MPD Turmalin Grund 3 AB|MPD Karneol Grund 3 AB|MPD Aventurin Grund 2 AB|MPD Aventurin Grund 3 AB|MPD Turmalin Grund 1 AB|MPD Holding Cinnober AB|Fastighets AB Biologen i Växjö|MPD Holding Sienna AB|Fastighetsaktiebolaget Gräset|MPD Smaragd Grund 4 AB|Midroc Växjö Biologen Fastighets AB|MPD Blåametist Grund 2 AB|Projektbolag Del T AB|MPD Opal Grund 3 AB|MPD Holding Brun AB|Midroc Real Estate Holding Beta AB|Midroc Housing Concepts AB|MPD Holding Gagat AB|MPD Opal Grund 2 AB|Midroc Real Estate Holding Alfa AB|MPD Holding Rubin AB|MPD Holding Vit AB|Midroc Real Estate Reflux AB|Midroc Real Estate Redux AB|MPD Baveno Grund 2 AB|MPD Arpajon Grund 3 AB|MPD Citri Grund 3 AB|MPD Holding Helium AB|Fastighets AB Klitterbyn 2|MPD Baveno Grund 3 AB|MPD Holding Litium AB|MPD Arpajon Grund 1 AB|MPD Citri Grund I AB|MPD Arpajon Grund 2 AB|MPD Holding Väte AB|MPD Citri Grund 2 AB|MPD Baveno Grund 1 AB
City Entreprenad i Malmö AB,5568471162,3,48,Bergergård; Elias Mats Alexander,9,17,City Entreprenad i Malmö AB|Bergergård New Land Ventures AB|MERS Mark Klågerup 2 AB|FU Östra Farmvägen AB|FU Östra Farmvägen Bygg AB|Bergergård Holding AB|Bergergård OpCo Holding AB|MERS Holding i Öresund AB|CityPlan Bostad AB
AB Stjernfeldts VVS,5561118653,3,49,Lindsjö; Lars-Olof Gerry,1,6,AB Stjernfeldts VVS
L Nyström Bygg AB,5568848112,5,70,Stridsberg; Tommy Jörgen,2,0,L Nyström Bygg AB|JÖPA Fastigheter AB
L Nyström Bygg AB,5568848112,5,70,Persson; Per Olof Tobias,8,16,LENY AB|LENY Fastighets AB|L Nyström Bygg AB|Förvaltnings AB Blentarp 18:13|Ystadhem AB|INEP Förvaltnings AB|Haddock AB|Bostadsrättsföreningen Östertull 47
Modelon AB (publ),5566723010,9,58,Eborn; Per Jonas,3,7,Modelon AB (publ)|Modelon Group AB|Modelon Göteborg AB
Modelon AB (publ),5566723010,9,58,Gäfvert; Karl Magnus,3,7,Modelon AB (publ)|Modelon Group AB|Modelon Göteborg AB
EL FASTIGHETSSERVICE SYD AB,5567899017,3,49,Jönsson; Jörgen Peter,3,4,EL FASTIGHETSSERVICE SYD AB|SENSSON HOLDING AB|Durapro Europe AB
Arbetslaget Hjelm & Co Byggnads AB,5566308580,4,44,Pantic; Zoran,7,5,Arbetslaget Hjelm & Co Byggnads AB|Framtidsvyn AB|Hjelm & Co Entreprenad AB|Framtidsvyn Invest AB|Framtidsvyn Kävlinge AB|Wendel Family Invest AB|Henrik Ahlbin Invest AB
ATS Tjänster AB,5565011011,4,46,Lantz; Markus,3,5,Hagström i Nås AB|ATS Kraftservice Aktiebolag|ATS Tjänster AB
AB Arildssons Rör,5567707806,2,66,Arildsson; Ingvar,2,5,Arildssons Holding AB|AB Arildssons Rör
AB Arildssons Rör,5567707806,2,66,Arildsson; Monica Lise-Lott,2,3,Arildssons Holding AB|AB Arildssons Rör
Måla i Skåne Aktiebolag,5566204748,3,45,Gylldorff; Nils Fredrik,4,5,Måla i Skåne Aktiebolag|Skånska Tak Entreprenad AB|Peter Nielsen Måleri AB|Måleriföretagen i Skåne Serviceaktiebolag
HD BioRec AB,5565203550,4,48,Friis Lange; Torben,1,0,HD BioRec AB
PEMASUND AB,5565973442,4,49,Selfvén; Carl Peter Erik,9,13,PEMASUND AB|Pemasund Entreprenad AB|Pemasund Fastigheter AB|Hufab i Arlöv AB|Pemasund Hus AB|Pemasund Holding AB|Virtahepo AB|Pemasund Kontor AB|Pemasund Invest AB
Örestads Markentreprenad Aktiebolag,5563170827,3,57,Tufvesson; Roland Christer,3,7,Örestads Markentreprenad Aktiebolag|ÖMAB AB|ÖMAB Fastighetsförvaltning AB
Schööns Måleri Aktiebolag,5561881607,4,48,Schöön; Carl Victor,4,4,Schööns Måleri Aktiebolag|Måleriföretagen i Sveriges Serviceaktiebolag.|Måleriföretagen i Skåne Serviceaktiebolag|Bjare Invest AB
Rehn Bygger Aktiebolag,5566386453,2,64,Sturk; Per Joakim,5,4,Rehn Bygger Aktiebolag|Sturk Holding AB|Sturk Syd AB|Sturk Fastigheter Aktiebolag|Sturk Förvaltning AB
