company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Burman Design AB,5591531875,4,47,Burman; Markus Roland,2,2,invitstud AB|Burman Design AB
BoKlok Housing AB,5566733829,5,57,Spangenberg; Jonas,6,32,BoKlok Byggsystem AB|BoKlok Mark och Exploatering AB|BoKlok Housing AB|Fastighets AB Trivsamt Boende Norden Holding|Fastighets AB Trivsamt Boende Sverige Holding|SMEBAB Lavasten AB
JK ALLT UNDER ETT TAK AB,5569716730,3,59,Kreffe; Kamilla Simona,3,5,KALTAS restaurang i Helsingborg AB|Bostadsrättsföreningen Vendo i Helsingborg|JK ALLT UNDER ETT TAK AB
Aktiebolaget Kulpie Berig,5568969371,2,52,Adsegård; John Kristofer,1,3,Aktiebolaget Kulpie Berig
Axlins Fastighetsaktiebolag,5561950857,2,64,Witt; Hans Jacob Ibrah,4,0,Bästa Bostaden i Helsingborg AB|Kom In Helsingborg AB|Axlins Fastighetsaktiebolag|Hub One Documentation Services Stockholm AB
Prenab Sverige AB,5591117162,3,42,Worsley; Julian Paul,1,5,Prenab Sverige AB
Brinova Projekt AB,5590612940,3,53,Johansson; Per Ragnar,113,296,Brinova Fastigheter AB (publ)|Brinova Berga AB|Fastighetsägarna Syd AB|Brinova Sjöhem AB|Brinova Landskrona 2 AB|Brinova Oxie AB|Brinova Bara Torghuset AB|Brinova Malmö AB|Brinova Gallerian AB|Brinova Karlskrona Lindblad AB|Brinova Eslöv Garvaren 17 AB|Brinova Sandryggen AB|Brinova Kristianstad 1 AB|Brinova Fina Fågeln AB|Brinova S-ärlan 3 AB|Brinova Örnen AB|Brinova Landskrona 3 AB|Brinova Slätthög 5 AB|Brinova Karlskrona Hammaren 1 AB|Brinova Kävlinge T-hörningen AB|Brinova Holding AB|Brinova Dannemannen 33 AB|Brinova Köpmannen AB|Brinova Trivselborgen AB|Brinova Bara Kuben AB|Brinova Skooghs AB|Brinova Specialfastigheter AB|Brinova Gjutaregården AB|Brinova Färgaren AB|Brinova Barsebäck AB|Brinova Landskrona 1 AB|Brinova Sadeln AB|Brinova B-stenen 5 AB|Brinova Göingegeten AB|Brinova Bajonetten 5 i Kristianstad AB|Brinova Körsbärsträdet 5 AB|Brinova Lomma AB|Brinova Bara Centrumhuset AB|Brinova Flaggskepparen 3 AB|Brinova Hällbo AB|Brinova Bjärred AB|Brinova Körsbärsträdet 6 AB|Brinova Kristianstad 2 AB|Brinova Kristianstad 6 AB|Brinova Bjuv Kvadraten AB|Brinova Karlskrona Hammarby 1:123 AB|Brinova Bajonetten i Kristianstad 3 AB|Brinova Tigern AB|Brinova Stanstorp AB|Brinova Karaby AB|Brinova Vellinge AB|Brinova Karlskrona Västra Nättraby 10:87 AB|Brinova Rödebyholm AB|Bästa Bostaden i Helsingborg AB|Brinova Blentarp AB|Brinova Lund Soldaten 14 AB|Brinova Järnsaxa AB|Brinova O-diket 10 AB|Brinova Ankarcrona AB|Brinova Karlslund AB|Brinova Kävlinge Bäcken AB|Brinova Mjövik 2:76 AB|Brinova Sjollen 13 AB|Brinova Karlskrona Frimuraren 2 AB|Brinova Eskilstorp AB|Brinova Armborstet 8 AB|Brinova Kristianstad 4 AB|Brinova Sjöhem 8 AB|Brinova Kristianstad 3 AB|Brinova Kristianstad 5 AB|Brinova Bajonetten 6 i Kristianstad AB|Brinova Skomakaren AB|Brinova Nackstycket AB|Brinova Ödåkra AB|Brinova Landskrona Holding AB|Brinova Binga 9:237 AB|Brinova Karlskrona Rödeby AB|Brinova Helsingborg AB|Brinova Holding Bara AB|Brinova Projekt AB|Brinova Helsingborg Rosmarinen AB|Brinova Företagsbostäder AB|Brinova Bolagret AB|Brinova Dannemannen 37 AB|Sandby Mosse Huvudledning för vatten              Ekonomisk förening|Brinova Tulpanen 1 AB|Skolevägen på Sandby Mosse Biledning för Vatten   Ekonomisk förening|Brinova Invest AB|Brinova Mjövik 2:36 AB|Brinova Eslöv Holding AB|Brinova Dannemannen 36 AB|Brinova Lyktan AB|Brinova Kristianstad Business Center AB|Brinova Täppet AB|Brinova Lugnet AB|Brinova Karlskrona Bostäder AB|Brinova Oxie Bostad AB|Brinova Tulpanen 5 AB|Brinova Holding Vellinge AB|Brinova Tulpanen 4 AB|Brinova Tulpanen 6 AB|Modsu Fastighets AB|Brinova Skeppsbrokajen AB|Brinova Amaron 1 AB|Brinova Amaron 2 AB|Brinova Amaron 3 AB|Brinova Amaron 4 AB|Brinova Amaron 5 AB|Brinova Amaron 6 AB|Brinova Amaron 7 AB|Brinova Amaron 8 AB|Brinova Amaron 9 AB|Brinova Amaron 10 AB
Mikael Paul Consulting AB,5569213373,2,68,Paul; Bengt Mikael Anders,1,2,Mikael Paul Consulting AB
A & A Ekholm Arkitektkontor AB,5568901390,2,75,Ekholm; Bo Anders,1,2,A & A Ekholm Arkitektkontor AB
DUFAB HUS AB,5590588397,2,43,Duratovic; Ernest,3,0,EHD Invest AB|DUFAB HUS AB|VS-VENT SYD AB
CUL Konsult AB,5569110967,2,61,Hansson; Bo Sven Jörgen,7,7,Lovisebergsgatans Fastighets AB|Ä&Ä Flädern AB|Ä&Ä Fastighets AB|Älva & Ängel AB|Trollbilen AB|CUL Konsult AB|Ä&Ä Holding AB
Täta Tak Energi Sverige AB,5590350368,2,46,Lagström Radomski; Tobias Mikael,9,4,Täta Tak Entreprenad Sverige AB|Glumslövs Plåt AB|Sockersmulan 1 Aktiebolag|Grubba Hantverkaren 16 AB|Slåtterblomman 4 AB|Stångbettet 9 AB|Carnot 5 AB|Täta Tak Energi Sverige AB|Täta Tak Förvaltnings AB
Scandinavian Bird Design Studio AB,5569746893,3,51,Löfgren; Eleanor Tina Louise,1,2,Scandinavian Bird Design Studio AB
SkåneVillan AB,5567794382,2,68,Rasmusson; Claes Leif-Göran,3,0,Gusnava vattenförening u p a|SkåneVillan Byggentreprenad AB|SkåneVillan AB
VG Connect AB,5591529432,2,55,Terzic; Pavlina,2,1,VG Connect AB|Terzic Transport AB
EL SOLUTION EM AB,5592044605,2,37,Mamadov; Elchin Gunduz,1,4,EL SOLUTION EM AB
Lundabygdens Byggkonsult AB,5591318356,2,63,Pintér; Gyula Istvan,1,0,Lundabygdens Byggkonsult AB
Lagesten Design AB,5563272961,3,64,Lagesten; Jan-Erik Christer,1,0,Lagesten Design AB
Tyfon Fläkt AB,5566226147,2,51,Kjellman; Johan Anders,3,2,Bostadsrättsföreningen Kvarteret Helsingör Norra  Hamnen|EKM Kontroll Aktiebolag|Tyfon Fläkt AB
Tyfon Fläkt AB,5566226147,2,51,Liljekvist; Per Göran,3,1,EKM Kontroll Aktiebolag|Tyfon Fläkt AB|Eriander Consulting AB
Henrik Eberlund AB,5568723869,2,35,Eberlund; Reine Henrik,4,1,Eberlund Service AB|Mihema Sweden AB|Henrik Eberlund AB|Akadia AB
Weird Peterssons Designs AB,5590448899,2,31,Petersson; Johnny Joakim,1,3,Weird Peterssons Designs AB
Weird Peterssons Designs AB,5590448899,2,31,Petersson; Hans Anton,1,1,Weird Peterssons Designs AB
D3-Holding AB,5564782778,3,65,Petersen; Thomas,3,21,"""Svensk Pulverlackteknisk förening ek.för-"" SPF|Greiff Industrimiljö Aktiebolag|D3-Holding AB"
Formobad AB,5567320584,2,44,Assadollahi Atashgah; Amir Ashraf,3,13,Formobad AB|Formhome sweden AB|Formhome Fastighets AB
Gylldorffs Vaudeville AB,5567192983,1,73,Gylldorff; Lars Malte,2,2,Gylldorffs Vaudeville AB|PEMA Golf AB
ESON Development AB,5567522817,2,65,Svensson; Erling Johannes,2,2,3D MetPrint AB|ESON Development AB
Lundborgs Bygg och Projektledning AB,5591741649,2,40,Lundborg; Håkan Daniel Mattias,1,1,Lundborgs Bygg och Projektledning AB
Sydentreprenad i Malmö AB,5562609676,2,66,Landgren; Lars Yngve Ingmar,4,12,Bröderna Clarén Aktiebolag|Mise en place AB|Sydentreprenad i Malmö AB|Bröderna Clarén Intressenter AB
Alepan Construction AB,5590594528,2,56,Dionysiou; Marios,3,5,Bostadsrättsföreningen Uret 6|Alepan Construction AB|MaDION AB
Scandify AB,5590930177,2,46,Kokaia; Givi,4,2,Kunskapspartner i Lund AB|Be Rooted AB|Scandify AB|Giviko AB
Tamanati AB,5569312589,2,55,Marshall; Eva Carina,1,3,Tamanati AB
Tamanati AB,5569312589,2,55,Marshall; Kelvin David,2,4,Tamanati AB|Sydfönster AB
di-stort AB,5590733282,4,33,Runquist; Anne Elin Josefin,1,0,di-stort AB
di-stort AB,5590733282,4,33,Antonsson; Moa Linnea Elisabeth,1,0,di-stort AB
Rail&Golf Syd AB,5568120447,3,65,Andersson; Thomas Vilhelm,1,1,Rail&Golf Syd AB
Smart masking AB,5569382756,4,53,Isaacs; Ebrahim Fredrik,2,7,Whossa AB|Smart masking AB
Nordic Art & Design AB,5568401011,2,46,von Moltzer; Roger Stefan,1,6,Nordic Art & Design AB
Malmöhus Projekt AB,5567550727,4,53,Lindberg; Karl Torson,9,5,Malmöhus Projekt Handelsbolag|AmAdi AB|SNL BYGG AB|Kaprifolium AB|Lindbergs projektsamverkan AB|Malmöhus Projekt AB|Tombland Invest AB|Latsén Projektledning AB|Malmöhus Projekt AU Handelsbolag
ATM Living AB,5591457204,4,47,Stania; Krzysztof,1,0,ATM Living AB
pink india AB,5590268636,3,58,Singh; Vijay Ramnawal,1,1,pink india AB
pink india AB,5590268636,3,58,Falk; Lena Margareta,2,1,pink india home textiles|pink india AB
El & Datanätverk i Skåne AB,5592169634,2,38,Pramvall; Sven Erland Joakim,2,1,Boje Konsulter AB|El & Datanätverk i Skåne AB
VDC Advisory AB,5569379661,2,51,Nordgren Salih; Jonas Kristian,1,4,VDC Advisory AB
Dremo Design AB,5569610099,2,52,Dremo Sundström; Maria Kristina E,2,0,Dremo Design AB|Almbacken Trädgårdsdesign
AB Salt Arkitektur,5568595911,2,63,Thulin; Eva Marika,1,2,AB Salt Arkitektur
Caroli Bygg & Design AB,5568466485,2,54,Caroli; Christian Nils Peter,2,1,AVA Electro AB|Caroli Bygg & Design AB
Nicki Thorgrens Bygg AB,5569022410,2,33,Thorgren; Nickie Johannes Alexander,1,0,Nicki Thorgrens Bygg AB
MAttias BOndesson Bygg & Interiör AB,5590898143,2,47,Bondesson; Ulf Roger Mattias,1,0,MAttias BOndesson Bygg & Interiör AB
Adlib Aktiebolag,5563549681,2,48,Knutsson; Ulla Anna Maria,1,1,Adlib Aktiebolag
KoS Kultur och Special Bygg och Förlag AB,5569393647,3,54,von Grothusen; Hans Christian,3,3,KoS Kultur och Special Bygg och Förlag AB|Antikmässan i Brösarp AB|Det Stora Huset Antik AB
KoS Kultur och Special Bygg och Förlag AB,5569393647,3,54,Törn; Therese Marie-Louise,1,0,KoS Kultur och Special Bygg och Förlag AB
FTS Management AB,5591600258,2,66,Sigurdsson; Frank Thrainn,1,2,FTS Management AB
Daniel Thomas Art AB,5569656746,2,47,Tomas; Daniel Ronny,1,2,Daniel Thomas Art AB
Fina Bygg i Skåne AB,5590175138,2,65,Bic; Dragos-Harry,2,5,Fina Bygg i Skåne AB|HARRY GREEN GLOBAL POWER
Livingen AB,5569564817,2,58,Living; Björn Kristoffer,1,3,Livingen AB
Meiby Arkitekt och Designkontor Aktiebolag,5562537612,2,69,Meiby; Lars Olof Ingemar,1,4,Meiby Arkitekt och Designkontor Aktiebolag
Moditri AB,5591931315,2,48,Bergelin; Olof Markus Ingemar,1,0,Moditri AB
D-Thai Design AB,5590341102,3,54,Prommart; Udon,1,0,D-Thai Design AB
Palok i Sverige AB,5591780316,6,51,Persson; Leif Ragnar,1,4,Palok i Sverige AB
AALTO Holding AB,5591885776,2,30,Johansson; Eric Henning Gabriel,9,3,K-Fast Bygg Syd AB|K-Fast Bygg Holding AB|Senipar Entré Laröd AB|Fiskaren 24 2 Ekonomisk förening|Marta Lodge AB|Bostadsrättsföreningen Fiskaren i Helsingborg|AALTO Holding AB|K-Fast Bygg Väst AB|K-Fast Bygg Öst AB
Wihlborg Byggledning AB,5565371522,5,48,Jönsson; Sten Bertil Gert,1,6,Wihlborg Byggledning AB
Jorå Måleri AB,5591487136,2,52,Månsson; Jonas Patrik,1,1,Jorå Måleri AB
B E Arkogestalt Arkitektkontor Aktiebolag,5564752953,2,52,Erlich; Ben Cyjon,1,2,B E Arkogestalt Arkitektkontor Aktiebolag
bockasten arkitektur AB,5562924240,2,69,Bockasten; Nils Torsten,1,6,bockasten arkitektur AB
Riv & Bygg i Lund AB,5567275408,1,51,Skrijelj; Nedzad,2,5,NVV GROSSIST I BYGG AB|Riv & Bygg i Lund AB
Byggpartner Rolf Jonsson AB,5569080467,3,60,Jonsson; Rolf Allan,3,3,Byggpartner Rolf Jonsson AB|BYGGKONSULT ROLF JONSSON HANDELSBOLAG|Östra Grevie Folkhögskoleförening u p a
Byggpartner Rolf Jonsson AB,5569080467,3,60,Jonsson; Bodil Margareta,2,0,Byggpartner Rolf Jonsson AB|BYGGKONSULT ROLF JONSSON HANDELSBOLAG
Kjell's Ventilation AB,5565155800,2,69,Gustafsson; Kjell-Åke,1,1,Kjell's Ventilation AB
Swedish Recond & Protection AB,5591180368,2,60,Samanc; Jadranka,2,1,SVENSK FASTIGHETSREKOND|Swedish Recond & Protection AB
Anders Wall Byggnads AB,5565188892,2,57,Wall; Nils-Anders,1,3,Anders Wall Byggnads AB
Gydell Belvér AB,5569958993,3,35,Belv‚r; Jonathan Erik,1,1,Gydell Belvér AB
Gydell Belvér AB,5569958993,3,35,Gydell; Karl Oskar Måns,1,0,Gydell Belvér AB
Ivarssons i Båstad AB,5568600323,3,53,Ivarsson; Jonas Otto Fredrik,1,2,Ivarssons i Båstad AB
CPS Bygg&Fastigheter AB,5592119423,2,52,Cedergren; Carl Patric Thomas,4,1,Cedergren Project Services AB|CPS Bygg&Fastigheter AB|Södra Påhults gård|Helga International AB
STUDIO gaselin AB,5590109327,4,55,Assuncao Gaspar; Maria Alcide,2,2,Bostadsrättsföreningen Ramen i Malmö|STUDIO gaselin AB
STUDIO gaselin AB,5590109327,4,55,Lindau; Malin,3,5,Börge Lindau/L & L Handelsbolag|STUDIO gaselin AB|Blå Aktiebolag
R.A Invest AB,5568756406,2,47,Temiz; Robinson,3,1,Bostadsrättsföreningen Klostergatan 10|Karag Scandinavia AB|R.A Invest AB
Bygg & industriglas i Skåne AB,5591603906,2,41,Forsman; Alf Rikard,1,0,Bygg & industriglas i Skåne AB
Fastighets Aktiebolaget Kafra,5565992335,4,47,Karlsson; Per Anders Thomas,4,1,AK. El-Installationer AB|Jocke i Staffanstorp AB|Fastighets Aktiebolaget Kafra
Aktiebolaget Venticon,5592061526,3,42,Malmstedt; Claes Nicklas,1,2,Aktiebolaget Venticon
AD Zolotarevski AB,5566896337,2,59,Zolotarevskaia; Dina,3,3,AD Zolotarevski AB|Crowdser AB|Anordica AB
LiqTech Solutions AB,5591088637,3,39,Johnsson; John Benny Michael,1,1,LiqTech Solutions AB
El-Lina Teknik AB,5568636467,2,44,Öhrberg; Claes Henrik Mikael,9,16,Skåne Öppna Stadsnät AB|Network Portfolio 001 AB|El-Lina Teknik AB|The Great Wild AB (publ)|Bridge Finance Solution AB|Bridge Finance Services AB|Resil AB|Konkurs punktse Sverige AB|Konsult Rekonstruktion Operating Support System Nordic AB
El & Vision i Skåne AB,5592088636,3,50,Bengtsson; Lars-Inge Gregor,1,3,El & Vision i Skåne AB
NELAB Nordvästskånes Elentreprenad Holding AB,5567343842,2,51,Johansson; Alf Patrik,6,17,LANI Eltjänst AB|SNS Sweden Nordic Solutions AB|SNA Sport Nöje Affärer AB|NELAB Nordvästskånes Elentreprenad Holding AB|Grönteknik i Sverige AB|Bostadsrättsföreningen Teaterutsikten
Returf Scandinavia AB,5568009707,2,54,Pålsson; Bengt Alve,1,5,Returf Scandinavia AB
BATTEN AB,5566296884,7,51,Johansson; Jakob Olle,25,77,Nordic Re-Finance AB|NFAB AB|Watten i Sverige AB|Öjaby Fastighets Aktiebolag|Sunaman Fastigheter AB|Fastighets AB 6L|Batten - Östrabo AB|Fastighetsbolaget Skeppet 12 AB|BATTEN AB|Svensk Markförvaltning AB|Pengabackens Aktiebolag|Äppelhöjden Holding AB|Sundaslottet Group AB|Sundaslottet Holding AB|Högantorp Holding AB|Ektorp Holding AB|Batten Välle Fastigheter AB|Apelsinhöjden Holding AB|Telegrafberget Holding AB|Slipskäraren Holding AB|NRF Holding AB|Väl Fastigheter AB|Sundaslottet 1 Holding AB|Edsviken Holding AB|Grafnäs Holding AB
KGO Mixing AB,5568303357,3,63,Lindquist; Inger Ann Victoria,3,7,KGO Mixing AB|TECHNOVATION Handelsbolag|Graphoteket Aktiebolag
MontörRegionSyd AB,5590720941,2,40,Ismail Daoud; Rukiya,2,4,Solar Construction Sweden AB|MontörRegionSyd AB
Helio Solutions AB,5569031916,3,49,Hallerdt; Sven Martin,1,1,Helio Solutions AB
Bengt Eriksson i Svedala Konsult AB,5567515100,2,71,Eriksson; Bengt Erik,24,40,Bengt Eriksson i Svedala Konsult AB|bostadsrättsföreningen Havsljuset 2|Bostadsrättsföreningen Sjöglimten i Växjö|Bostadsrättsföreningen Solängen i Växjö|Bostadsrättsföreningen Patronen i Eskilstuna|Bostadsrättsföreningen Pärlan i Lund|Bostadsrättsföreningen Rosendals Trädgård i       Uppsala|Bostadsrättsföreningen Sommarglädjen i Helsingborg|Bostadsrättsföreningen Arenastaden i Växjö|Bostadsrättsföreningen Solstrålen i Växjö|Bostadsrättsföreningen Tallhöjden 2 i Haninge|Bostadsrättsföreningen Köksträdgården i Västerås|Bostadsrättsförening Arkeologen i Helsingborg|Bostadsrättsföreningen Utsikten i Haninge|Bostadsrättsföreningen Lövsångaren i Järfälla|Bostadsrättsföreningen Ängen i Kalmar|Bostadsrättsföreningen Roslagsporten i Täby|Bostadsrättsföreningen Skärgården i Karlskrona|Bostadsrättsföreningen Styrmannen i Karlskrona|Bostadsrättsföreningen Rapsen i Svedala|Bostadsrättsföreningen Vårglimten i Helsingborg|Bostadsrättsföreningen Gläntan i Växjö|Bostadsrättsföreningen Bolinder i Eskilstuna|Svedala Företagsgrupp Ekonomisk Förening
Rickard Thorsson AB,5590200597,2,30,Thorsson; Rickard Andreas,2,2,Rickard Thorsson AB|Guldskivlingen i Gantofta AB
Jilla AB,5569394736,2,54,Jhaveri; Kerstin Gunilla,3,2,Growder AB|Aktiebolaget Kågeröds Stenkross|Jilla AB
Torsbacka Bygg AB,5567798649,2,54,Byrskog Birgersson; Petra Maria,2,2,Torsebro Puts och fasadtjänst AB|Torsbacka Bygg AB
Pierre Dupont Aktiebolag,5565420667,2,49,Dupont; Pierre,5,7,Ingela OMO AB|Pierre Dupont Aktiebolag|PD ARKITEKTKONTOR Aktiebolag|Atelier Dupont AB|Andiamo Lerberget AB
Crowberry Group AB,5568289408,3,36,Lidgard Ström; Anna Hedvig Maria,6,16,Maria Magle Holding AB|Magle Chemoswed Holding AB|Magle Chemoswed AB|Adroit Science AB|Frank Valiant AB|Crowberry Group AB
Brandskyddsexperten AW AB,5569789679,2,40,Wiberg; Daniel Andreas,1,0,Brandskyddsexperten AW AB
Hannes Fastighetskonsult AB,5569416166,2,40,Persson; Hannes Mattias,6,36,Ombildningskonsulten Stockholm Kommanditbolag|Hannes Fastighetskonsult AB|Fastighets AB Takfallet 1|Bostadsrättsföreningen Håljärnet 3|Ombildningskonsulten Holding Sverige AB|HARIJO fastighets AB
Quality Bygg I Skåne AB,5591071989,2,31,Andersson; Dominic Emilio,2,3,QUALITY Cars i Syd AB|Quality Bygg I Skåne AB
RenzStein AB,5590757893,4,48,Segerstein; Lars Anders Jörgen,1,0,RenzStein AB
RenzStein AB,5590757893,4,48,Renz; Bengt Fredrik,1,0,RenzStein AB
Mikael Lagergren Bygg AB,5569297418,2,42,Lagergren; Thomas Mikael,2,1,Bygg Mera i Skåne AB|Mikael Lagergren Bygg AB
JMR Bygg i Skåne AB,5591215180,2,34,Alnassar; Mahmood,3,1,JMR Bygg i Skåne AB|JMR Byggservice AB|SKÅNE SPECIELLA bilverkstad AB
HF Maskinuthyrning & Entreprenad AB,5568100472,3,61,Hjärner; Hans Sören Albert,5,11,Finjagården Aktiebolag|HF Maskinuthyrning & Entreprenad AB|Hjärnfemman Aktiebolag|Morellen Aktiebolag|Hjärntrean AB
Zero Architects AB,5591850671,2,50,Mateo Munoz; Jesus,1,2,Zero Architects AB
Care 4 Sail AB,5566892716,2,46,Turesson; Kennet Ingmar,3,7,ÖLAKADEMIN ek. för.|Care 4 Sail AB|Eladministration Turesson & Olsson                Aktiebolag
VK Måleri & Snickeri AB,5590013115,2,41,Kleiza; Vaidas,2,3,VK IT & Datacenter AB|VK Måleri & Snickeri AB
B.I.K. Konsultgrupp Aktiebolag,5562327519,3,65,Asker; Nils Peter Christian,1,1,B.I.K. Konsultgrupp Aktiebolag
C.I.B. Konsult i Skåne AB,5590681036,2,36,Ursu; Ion Cristian,3,0,Swetalian watches AB|Mias Skönhetshörna Aktiebolag|C.I.B. Konsult i Skåne AB
Ravn Creatives AB,5591701031,4,42,Alverstrand; Per Ingemar,1,0,Ravn Creatives AB
Ravn Creatives AB,5591701031,4,42,Ravn-Holm; Julia Birgitta,1,0,Ravn Creatives AB
Ferovia AB,5567920847,2,49,Serednitskaia; Galina Nikolaevna,3,6,Ferovia AB|Ferovia Holding AB|Simrishamns doktorn AB
Rutak AB,5569655920,2,28,Mhmod; Mhamad,8,10,Deancare AB|Rutak AB|Dean Ekonomi AB|Nemre Invest AB|Dean Gruppen AB|D&G Vård och Omsorg AB|Dean Omsorg AB|Dean Invest AB
IHAB Ingvar Hylander Aktiebolag,5563013308,2,65,Hylander; Per Ingvar,1,1,IHAB Ingvar Hylander Aktiebolag
Solar Nordic Renewable Energy AB,5591433163,2,39,Johansson; Karl Jonatan,1,1,Solar Nordic Renewable Energy AB
Siljedahl Projekt i Limhamn AB,5568818560,2,65,Siljedahl; Jim Erik,1,2,Siljedahl Projekt i Limhamn AB
SKAPARUM Inredning & Butiksplanering AB,5591647861,2,46,Brandt; Linda Kristina,2,2,SKAPARUM Inredning & Butiksplanering AB|SKAPARUM Inredning & Butiksplanering Ystad
E-TAXI AB,5590867247,2,51,Ibisevic; Eldar,2,1,E-TAXI AB|Perfect Pixel Design Sweden
GLV Konsulter AB,5566961206,2,66,Lödby Toubiana-Varel; Gitte Anna B,1,2,GLV Konsulter AB
Lilla Harrie Konsult AB,5568643687,3,48,Andersson; Gert Stefan,2,0,Lilla Harrie Konsult AB|Enrich Education AB
Nikolai Development AB,5592036130,4,47,Alvén; Nicholas Carl Viktor,1,0,Nikolai Development AB
Fenix Nordic AB,5569289787,2,41,Ask; Roger Åke,1,1,Fenix Nordic AB
AB Svenska Logoprodukter,5567637656,2,60,Eriksson; Nils Olle Bernhard,1,4,AB Svenska Logoprodukter
AB Svenska Logoprodukter,5567637656,2,60,Eriksson; Ola Jonas Fredrik,1,3,AB Svenska Logoprodukter
Borggren house and bath design AB,5591376347,2,45,Borggren; Peter,4,3,Bostadsrättsföreningen Karstorps Gård|Jörgen P Halmstad AB|Borggren house and bath design AB|Peter Borggren Trendhuset Aktiebolag
Borggren house and bath design AB,5591376347,2,45,Borggren; Kevin Oscar,1,0,Borggren house and bath design AB
RECIRK Recirkulation Aktiebolag,5562800143,2,71,Hedenström; Nils Olof,3,2,Primdal ESG AB|RECIRK Recirkulation Aktiebolag|HEDENINVEST KOMMANDITBOLAG
Dwell projects AB,5567109912,2,49,Hörlin; Hans Nicholas,7,8,Skanör Falsterbo Fastighets AB|Dwell projects AB|Skanör Falsterbo Kallbadhus AB|Backaskrinet 2 AB|Bostadsrättsföreningen Pionen i Ystad|Stadsallén Bostad AB|Bostadsrättsföreningen Pionen 2 i Ystad
Byggsupport Egon Svantesson AB,5569473001,2,74,Svantesson; Kjell Egon,4,1,Omtanken i Skåne AB|Byggsupport Egon Svantesson AB|Byggsupport Egon Svantesson|Idala Holding AB
Bäckström Arkitekter AB,5590693049,2,66,Bäckström; Carl Håkan,1,3,Bäckström Arkitekter AB
Vegeholm Bygg & Hantverk AB,5590400437,2,59,Mårtensson; Ted Marcus,1,2,Vegeholm Bygg & Hantverk AB
Mats Jönsson Holding AB,5567569388,3,48,Jönsson; Mats Hugo,1,6,Mats Jönsson Holding AB
FSD Mitt Aktiebolag,5567577894,6,53,Nilsson; Jan Richard Wallentin,3,14,FSD Mitt Aktiebolag|FSD Malmö AB|Fire Safety Design Aktiebolag
Kastanjebacken Aktiebolag,5569939563,2,35,Lindahl; Henrik Olof,2,4,Kastanjebacken Aktiebolag|Bread & Boxers AB
Stejo designbyrå AB,5590257977,2,50,Johansson; Stefan Joakim,4,0,MinDörr Osby AB|Driveån förvaltning AB|Stejo designbyrå AB|ReDörr AB
Gudmund AB,5591947204,2,34,Bladh; Dag Gudmund Enar,1,0,Gudmund AB
A Petit Group AB,5590087945,3,45,Fedel; Isolina Elisabeth,3,1,Bounir AB|A Petit Group AB|Isolinas Handelsbolag
Tuuli Sverige AB,5567960157,2,59,Almén; Yvonne Elisabeth,1,3,Tuuli Sverige AB
Pronto Entreprenad AB,5590654827,3,45,Bergh; Jöran Christian,10,6,West & Bergh Holding AB|deWiz Golf AB|Pronto Kakel AB|IMPRESA AB|Pronto Entreprenad AB|West & Bergh Hold2 AB|Pronto Förvaltning AB|West & Bergh Hold1 AB|Pronto Klinkerdäck AB|Åbergs Förvaltnings AB
Transport & Entreprenad I Syd AB,5569139362,2,25,Jennhag Andersson; Filip Micke B,4,0,NORDQVISTS ÅKERI & ENTREPENAD AB|Jennhags Kran o Transport AB|Transport & Entreprenad I Syd AB|Lundbergs Åkeri & Entreprenad Syd AB
H1:an Markarbete i Skåne AB,5591514616,3,47,Olsson; John Olof,1,1,H1:an Markarbete i Skåne AB
arkitektstudio.mn AB,5591938971,4,52,Nilsson; Elsie Margareta,1,2,arkitektstudio.mn AB
Kan & Ja Creative Agency AB,5569637373,2,35,Jacobsen; Emma,1,1,Kan & Ja Creative Agency AB
Rörverkstan i Hurva AB,5569055634,3,59,Arnesson; Sune David,2,0,Rörverkstan i Hurva AB|Gustavsfälts gård
Swelog Systems AB,5568517220,2,69,Hallengren; Lisbeth Birgitta,3,1,BLIO Invest AB|Libo Invest i Osby AB|Swelog Systems AB
Swelog Systems AB,5568517220,2,69,Lindblom; Bo Arne,5,5,Lindzon engineering AB|Swelog Systems AB|Swelog Automation AB|Libo Invest i Osby AB|BLIO Invest AB
Betongkompetens Scandinavia AB,5591306666,2,41,Golen; Miroslaw Andrzej,1,0,Betongkompetens Scandinavia AB
Bengt Bengtsson i Höganäs AB,5590146758,2,60,Bengtsson; Bengt Gustav,5,6,Mutatis Mutandis Aktiebolag|Allbygg i Höganäs AB|Tjörröds Byggmaskiner AB|Bengt Bengtsson i Höganäs AB|Allbygg Småhus i Sverige AB
Retek Fiction AB,5564956216,2,58,Östlund; Karl David,2,0,Retek Fiction AB|STALL KÖROLEN KOMMANDITBOLAG
T.Andersson maskin och entreprenad AB,5591662480,2,34,Andersson; Leif Tomas Göran,2,0,T.Andersson maskin och entreprenad AB|BBQ Charly AB
TIM Bygg i Skåne AB,5591436463,2,50,Talic; Osman,1,4,TIM Bygg i Skåne AB
Sekt design AB,5590701206,2,39,Kosovic; Milan,3,6,Sekt design AB|Solros AB|MKID AB
AKTIEBOLAGET AVIZE,5569928145,2,58,Börjesson; Per Henrik,1,6,AKTIEBOLAGET AVIZE
F2N AB,5591720627,3,47,Nilsson; Johan Fredrik,1,0,F2N AB
Handiquip Aktiebolag,5569203127,3,57,Stage; Bengt Ragnvald,3,5,CFS Projektering AB|Handiquip Aktiebolag|HandiTeam AB
